tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
51;201;197;4;2689;44;89;22;0;2;0;1
52;226;220;5;2651;45;106;28;0;2;0;1
53;213;207;5;2613;43;89;35;0;2;0;1
54;202;197;5;2576;44;89;22;0;1;0;1
55;202;197;5;2541;44;90;22;0;1;0;0
56;201;196;5;2508;44;89;22;0;1;0;0
57;199;195;4;2478;44;88;22;0;1;0;0
58;198;192;5;2450;44;87;21;0;1;0;0
59;202;198;4;2424;45;90;22;0;1;0;0
60;217;212;5;2398;47;99;23;0;2;0;0
61;236;232;4;2374;51;110;25;0;2;0;0
62;232;227;4;2351;49;108;26;0;1;0;0
63;201;196;4;2329;44;88;22;0;1;0;0
64;224;217;4;2307;46;100;26;0;2;0;0
65;207;203;4;2286;40;100;22;0;1;0;0
66;192;188;4;2265;40;86;22;0;2;0;0
67;196;192;4;2246;41;87;23;0;1;0;0
68;192;187;4;2227;40;85;22;0;1;0;0
69;188;185;3;2208;40;83;22;0;1;0;0
70;187;183;4;2190;39;82;22;0;1;0;0
71;184;181;3;2173;39;81;21;0;1;0;0
72;182;177;4;2157;38;80;21;0;2;0;0
73;183;178;4;2141;38;80;21;0;2;0;0
74;183;178;5;2125;38;79;21;0;2;0;0
75;182;178;4;2109;38;80;21;0;2;0;0
76;184;178;5;2093;39;80;21;0;2;0;0
77;194;190;4;2077;39;88;24;0;2;0;0
78;205;201;4;2063;39;98;24;0;1;0;0
79;181;177;4;2049;38;79;21;0;1;0;0
80;183;180;3;2035;39;81;21;0;1;0;0
81;183;180;3;2021;39;80;21;0;1;0;0
82;183;180;3;2008;39;80;21;0;1;0;0
83;184;181;3;1996;39;81;21;0;1;0;0
84;184;181;3;1985;39;80;23;0;1;0;0
85;184;180;3;1974;39;81;21;0;1;0;0
86;186;183;3;1964;40;82;21;0;1;0;0
87;185;182;3;1955;39;81;21;0;1;0;0
88;180;177;3;1946;38;80;21;0;1;0;0
89;182;179;3;1938;38;80;21;0;1;0;0
90;183;180;3;1930;39;80;21;0;1;0;0
91;194;191;3;1923;39;81;31;0;1;0;0
92;183;180;3;1916;39;80;21;0;1;0;0
93;182;179;3;1909;38;80;21;0;1;0;0
94;184;181;3;1902;39;81;21;0;1;0;0
95;182;179;3;1895;38;80;21;0;1;0;0
96;184;181;3;1888;39;81;22;0;1;0;0
97;181;177;3;1882;38;79;21;0;1;0;0
98;186;183;3;1877;40;82;21;0;1;0;0
99;181;178;3;1872;38;80;21;0;1;0;0
100;184;180;3;1868;39;81;21;0;1;0;0
101;183;181;2;1864;39;81;21;0;1;0;0
102;181;177;3;1860;38;79;21;0;2;0;0
103;185;178;6;1856;38;80;21;1;3;0;0
104;187;183;4;1852;38;83;22;0;2;0;0
105;200;198;2;1848;38;97;23;0;1;0;0
106;183;180;3;1844;39;81;21;0;1;0;0
107;185;183;2;1840;39;82;22;0;1;0;0
108;183;179;3;1836;38;80;21;0;1;0;0
109;181;178;3;1833;38;79;22;0;1;0;0
110;184;180;3;1830;39;81;21;0;2;0;0
111;181;178;3;1827;38;80;21;0;1;0;0
112;184;180;3;1824;39;80;21;0;2;0;0
113;185;183;2;1821;39;82;22;0;1;0;0
114;183;181;2;1818;39;81;21;0;1;0;0
115;180;177;2;1815;38;79;21;0;1;0;0
116;183;179;3;1812;38;80;21;0;1;0;0
117;182;179;3;1809;39;80;21;0;1;0;0
118;188;185;3;1807;40;83;22;0;1;0;0
119;192;189;3;1805;38;90;21;0;1;0;0
120;185;182;3;1803;40;81;21;0;1;0;0
121;180;177;3;1801;38;79;21;0;1;0;0
122;186;183;3;1799;40;82;22;0;1;0;0
123;184;181;3;1797;39;81;21;0;1;0;0
124;183;181;2;1796;39;81;21;0;1;0;0
125;184;180;3;1795;39;81;21;0;1;0;0
126;180;177;3;1794;38;79;21;0;1;0;0
127;185;183;2;1793;40;81;21;0;1;0;0
128;183;181;2;1792;39;80;21;0;1;0;0
129;181;177;3;1791;38;79;21;0;1;0;0
130;184;181;3;1790;39;81;21;0;1;0;0
131;185;183;2;1789;39;82;21;0;1;0;0
132;188;185;3;1789;39;84;23;0;1;0;0
133;197;194;3;1789;39;94;22;0;1;0;0
134;180;178;2;1789;38;80;21;0;1;0;0
135;184;180;3;1789;39;81;21;0;1;0;0
136;183;181;2;1789;39;81;21;0;1;0;0
137;184;180;3;1789;38;81;21;0;1;0;0
138;181;178;3;1789;38;80;21;0;2;0;0
139;183;179;3;1789;38;80;21;0;2;0;0
140;181;177;3;1789;38;79;21;0;2;0;0
141;181;177;3;1789;38;79;21;0;1;0;0
142;186;183;3;1789;40;82;21;0;1;0;0
143;184;181;3;1789;39;81;21;0;1;0;0
144;180;178;2;1789;38;80;21;0;1;0;0
145;182;180;2;1789;39;80;21;0;1;0;0
146;183;179;3;1789;39;80;21;0;1;0;0
147;197;195;2;1789;39;95;22;0;1;0;0
148;184;181;3;1789;39;81;21;0;1;0;0
149;180;177;3;1789;38;79;21;0;1;0;0
150;180;178;2;1789;38;80;21;0;1;0;0
151;186;183;2;1789;40;82;21;0;1;0;0
152;180;178;2;1789;38;80;21;0;1;0;0
153;184;181;3;1789;39;81;21;0;1;0;0
154;182;178;4;1789;38;79;21;0;2;0;0
155;184;181;3;1789;39;81;21;0;1;0;0
156;182;180;2;1789;39;81;21;0;1;0;0
157;184;180;3;1789;39;81;21;0;1;0;0
158;183;180;3;1789;39;81;21;0;1;0;0
159;183;180;3;1789;39;81;21;0;1;0;0
160;183;180;3;1789;39;81;21;0;1;0;0
161;199;196;3;1789;38;95;23;0;1;0;0
162;180;177;3;1789;38;79;21;0;1;0;0
163;185;182;3;1789;40;81;21;0;1;0;0
164;183;180;3;1789;39;81;21;0;1;0;0
165;180;178;2;1789;38;80;21;0;1;0;0
166;186;183;2;1789;40;82;21;0;1;0;0
167;183;181;2;1789;39;81;21;0;1;0;0
168;182;178;3;1789;38;80;21;0;1;0;0
169;184;182;2;1789;40;81;21;0;1;0;0
170;184;180;3;1789;38;81;21;0;1;0;0
171;181;179;2;1789;38;80;21;0;1;0;0
172;187;183;3;1789;40;82;21;0;1;0;0
173;183;181;2;1789;39;81;21;0;1;0;0
174;184;180;3;1789;39;81;21;0;1;0;0
175;183;181;2;1789;39;81;21;0;1;0;0
176;191;188;3;1789;38;90;21;0;1;0;0
177;185;182;3;1789;39;82;22;0;1;0;0
178;183;180;3;1789;39;81;21;0;1;0;0
179;184;182;2;1789;39;83;21;0;1;0;0
180;184;181;2;1789;39;81;21;0;1;0;0
181;184;182;2;1789;39;81;21;0;1;0;0
182;184;181;3;1789;39;81;21;0;1;0;0
183;185;182;3;1789;39;82;21;0;1;0;0
184;183;180;3;1789;39;81;21;0;1;0;0
185;183;181;2;1789;39;81;21;0;1;0;0
186;183;181;2;1789;39;81;21;0;1;0;0
187;183;180;3;1789;39;81;21;0;1;0;0
188;183;181;2;1789;39;81;21;0;1;0;0
189;184;181;3;1789;39;81;21;0;1;0;0
190;184;182;2;1789;39;82;22;0;1;0;0
191;198;194;3;1789;39;94;23;0;1;0;0
192;183;180;3;1789;39;80;21;0;1;0;0
193;181;178;3;1789;38;79;21;0;2;0;0
194;180;178;2;1789;38;79;21;0;1;0;0
195;183;181;2;1789;39;81;21;0;1;0;0
196;186;184;2;1789;40;82;22;0;1;0;0
197;181;179;2;1789;38;80;21;0;1;0;0
198;182;178;3;1789;38;80;21;0;1;0;0
199;183;181;2;1789;39;81;21;0;1;0;0
200;182;179;2;1789;38;80;21;0;1;0;0
