tick;time;time_patch;time_drop;drops;
0;803;245;557;164687
1;10468;197;9970;164679
2;4242;150;3822;112299
3;3146;185;2728;87485
4;2142;139;1710;70139
5;1440;142;1107;57295
6;1073;142;752;47568
7;853;142;538;39992
8;735;141;427;34012
9;631;155;323;29204
10;609;198;249;25321
11;492;137;194;22114
12;452;127;168;19482
13;423;126;143;17298
14;419;141;129;15440
15;386;127;109;13850
16;382;131;101;12473
17;370;128;91;11309
18;414;185;83;10308
19;359;125;81;9462
20;387;142;91;8738
21;359;140;78;8108
22;379;136;91;7560
23;351;139;73;7071
24;341;124;65;6639
25;343;124;67;6255
26;388;175;63;5908
27;347;131;67;5587
28;349;146;65;5304
29;336;124;61;5048
30;347;133;64;4818
31;331;125;56;4609
32;335;124;61;4416
33;330;124;55;4245
34;328;124;54;4086
35;368;169;52;3940
36;334;124;56;3806
37;329;123;55;3680
38;336;132;58;3565
39;326;123;53;3457
40;333;125;57;3363
41;328;124;56;3276
42;355;146;62;3195
43;335;134;53;3123
44;376;172;52;3055
45;327;123;53;2991
46;323;127;48;2935
47;324;126;49;2880
48;331;122;57;2827
49;324;124;52;2777
50;331;135;50;2731
51;327;124;55;2689
52;328;124;56;2651
53;369;171;50;2613
54;327;123;52;2576
55;324;124;52;2541
56;325;121;54;2508
57;325;126;53;2478
58;325;123;54;2450
59;326;124;54;2424
60;322;124;50;2398
61;333;132;55;2374
62;367;171;49;2351
63;323;124;51;2329
64;344;147;58;2307
65;328;133;51;2286
66;322;123;52;2265
67;346;151;51;2246
68;322;123;52;2227
69;324;123;53;2208
70;327;124;54;2190
71;324;123;54;2173
72;368;170;52;2157
73;330;124;53;2141
74;326;130;55;2125
75;330;131;53;2109
76;323;124;52;2093
77;323;123;54;2077
78;321;125;50;2063
79;327;131;51;2049
80;324;123;54;2035
81;324;124;52;2021
82;403;191;63;2008
83;326;123;55;1996
84;321;122;51;1985
85;321;122;52;1974
86;331;141;46;1964
87;322;124;51;1955
88;323;125;53;1946
89;321;124;52;1938
90;323;124;52;1930
91;325;123;54;1923
92;369;172;50;1916
93;329;133;49;1909
94;329;123;58;1902
95;317;125;51;1895
96;321;123;52;1888
97;347;149;56;1882
98;321;123;52;1877
99;326;132;51;1872
100;329;125;56;1868
101;325;124;55;1864
102;366;170;48;1860
103;322;132;52;1856
104;330;131;55;1852
105;332;132;56;1848
106;316;123;50;1844
107;320;123;51;1840
108;324;123;54;1836
109;325;123;54;1833
110;324;122;55;1830
111;323;123;52;1827
112;369;170;52;1824
113;325;123;51;1821
114;322;123;51;1818
115;323;124;53;1815
116;323;123;53;1812
117;328;133;51;1809
118;322;122;54;1807
119;331;131;56;1805
120;325;123;56;1803
121;323;124;52;1801
122;323;123;53;1799
123;374;180;48;1797
124;325;122;52;1796
125;323;123;51;1795
126;321;122;51;1794
127;322;123;53;1793
128;319;123;50;1792
129;323;124;54;1791
130;328;125;51;1790
131;275;130;0;1789
132;325;125;1;1789
133;373;173;0;1789
134;323;123;0;1789
135;321;125;0;1789
136;325;122;1;1789
137;328;123;1;1789
138;324;125;0;1789
139;325;124;0;1789
140;323;123;0;1789
141;324;124;0;1789
142;321;122;0;1789
143;318;124;0;1789
144;371;173;0;1789
145;319;122;0;1789
146;323;123;0;1789
147;325;123;0;1789
148;321;123;0;1789
149;321;123;1;1789
150;323;124;0;1789
151;321;123;1;1789
152;419;165;1;1789
153;304;126;0;1789
154;348;141;0;1789
155;332;106;0;1789
156;283;104;1;1789
157;278;107;1;1789
158;274;111;0;1789
159;272;112;0;1789
160;269;104;0;1789
161;271;111;0;1789
162;271;111;1;1789
163;271;109;0;1789
164;275;109;1;1789
165;303;139;0;1789
166;273;110;0;1789
167;273;103;1;1789
168;276;113;0;1789
169;271;109;0;1789
170;271;103;0;1789
171;275;111;0;1789
172;274;108;1;1789
173;273;108;1;1789
174;273;105;1;1789
175;273;111;0;1789
176;303;138;0;1789
177;268;110;0;1789
178;296;128;0;1789
179;289;104;0;1789
180;272;109;1;1789
181;272;110;0;1789
182;346;145;0;1789
183;328;126;0;1789
184;327;123;1;1789
185;325;124;0;1789
186;331;123;0;1789
187;351;153;0;1789
188;320;124;0;1789
189;318;122;1;1789
190;325;123;0;1789
191;324;125;0;1789
192;323;123;1;1789
193;325;124;0;1789
194;341;142;0;1789
195;318;124;0;1789
196;320;123;0;1789
197;323;124;0;1789
198;355;157;0;1789
199;316;124;0;1789
200;325;127;0;1789
