tick;time;time_patch;time_drop;drops
0;0;0.0;0.0;44268
1;430;188.0;241.0;44268
2;580;319.0;261.0;43922
3;528;268.0;260.0;43605
4;487;194.0;293.0;43295
5;519;258.0;261.0;43005
6;459;215.0;244.0;42724
7;477;250.0;227.0;42462
8;462;257.0;205.0;42197
9;481;262.0;219.0;41949
10;449;234.0;213.0;41721
11;478;269.0;209.0;41499
12;481;279.0;202.0;41294
13;455;264.0;191.0;41097
14;476;292.0;184.0;40905
15;473;300.0;173.0;40718
16;474;294.0;180.0;40540
17;467;288.0;179.0;40369
18;429;257.0;172.0;40210
19;486;312.0;174.0;40070
20;459;292.0;167.0;39924
21;475;310.0;165.0;39782
22;453;292.0;161.0;39640
23;452;295.0;157.0;39501
24;475;333.0;142.0;39366
25;485;327.0;158.0;39227
26;452;296.0;156.0;39092
27;483;314.0;169.0;38954
28;486;335.0;151.0;38822
29;498;358.0;140.0;38698
30;498;351.0;147.0;38576
31;473;336.0;137.0;38467
32;462;327.0;135.0;38355
33;453;331.0;122.0;38239
34;488;366.0;122.0;38118
35;489;356.0;133.0;37996
36;469;339.0;130.0;37870
37;476;345.0;131.0;37743
38;462;337.0;125.0;37615
39;490;373.0;117.0;37488
40;516;388.0;128.0;37360
41;503;376.0;127.0;37234
42;475;358.0;117.0;37112
43;481;373.0;108.0;36995
44;493;370.0;123.0;36886
45;452;331.0;121.0;36779
46;466;347.0;119.0;36682
47;482;377.0;105.0;36589
48;479;377.0;102.0;36500
49;489;374.0;115.0;36412
50;478;366.0;112.0;36330
51;459;360.0;99.0;36257
52;474;374.0;99.0;36187
53;468;369.0;99.0;36117
54;474;367.0;107.0;36061
55;455;348.0;107.0;36010
56;477;384.0;93.0;35965
57;457;364.0;93.0;35926
58;438;347.0;91.0;35892
59;498;407.0;91.0;35864
60;497;395.0;102.0;35843
61;466;361.0;105.0;35825
62;443;354.0;89.0;35807
63;505;405.0;100.0;35793
64;495;395.0;100.0;35781
65;490;402.0;88.0;35773
66;482;394.0;88.0;35766
67;482;394.0;88.0;35764
68;466;366.0;100.0;35763
69;488;398.0;90.0;35763
70;561;461.0;100.0;35763
71;464;366.0;98.0;35763
72;450;349.0;101.0;35763
73;483;398.0;85.0;35763
74;503;419.0;84.0;35763
75;499;400.0;99.0;35763
76;495;412.0;83.0;35763
77;458;374.0;84.0;35763
78;460;377.0;83.0;35763
79;468;372.0;96.0;35763
80;513;418.0;95.0;35763
81;472;389.0;83.0;35763
82;460;375.0;84.0;35763
83;477;395.0;82.0;35763
84;503;421.0;82.0;35763
85;493;411.0;82.0;35763
86;505;404.0;100.0;35763
87;499;418.0;81.0;35763
88;478;396.0;82.0;35763
89;529;433.0;96.0;35763
90;524;440.0;84.0;35763
91;523;431.0;92.0;35763
92;458;367.0;91.0;35763
93;463;384.0;79.0;35763
94;472;391.0;81.0;35763
95;455;373.0;82.0;35763
96;510;411.0;99.0;35763
97;511;433.0;78.0;35763
98;546;454.0;92.0;35763
99;522;431.0;91.0;35763
100;523;430.0;92.0;35763
101;531;453.0;78.0;35763
102;493;414.0;79.0;35763
103;509;418.0;91.0;35763
104;541;463.0;78.0;35763
105;467;388.0;78.0;35763
106;534;456.0;78.0;35763
107;462;385.0;77.0;35763
108;523;433.0;90.0;35763
109;491;409.0;82.0;35763
110;481;402.0;79.0;35763
111;524;435.0;89.0;35763
112;514;435.0;79.0;35763
113;466;388.0;78.0;35763
114;526;436.0;90.0;35763
115;464;386.0;78.0;35763
116;501;421.0;80.0;35763
117;517;440.0;77.0;35763
118;521;441.0;80.0;35763
119;474;381.0;93.0;35763
120;505;427.0;78.0;35763
121;550;464.0;86.0;35763
122;551;473.0;78.0;35763
123;486;408.0;78.0;35763
124;492;400.0;92.0;35763
125;514;437.0;77.0;35763
126;506;428.0;78.0;35763
127;481;390.0;91.0;35763
128;535;458.0;77.0;35763
129;525;447.0;78.0;35763
130;522;435.0;87.0;35763
131;451;374.0;77.0;35763
132;484;407.0;77.0;35763
133;509;418.0;91.0;35763
