tick;time;time_patch;time_drop;drops
0;0;0.0;0.0;44268
1;427;190.0;235.0;44268
2;502;243.0;259.0;43922
3;500;228.0;272.0;43605
4;443;178.0;265.0;43295
5;444;197.0;247.0;43005
6;481;240.0;241.0;42724
7;457;227.0;230.0;42462
8;441;222.0;219.0;42197
9;470;256.0;214.0;41949
10;460;250.0;210.0;41721
11;465;257.0;208.0;41499
12;477;294.0;183.0;41294
13;465;280.0;185.0;41097
14;491;302.0;189.0;40905
15;450;265.0;185.0;40718
16;450;266.0;184.0;40540
17;467;283.0;184.0;40369
18;457;280.0;176.0;40210
19;460;292.0;168.0;40070
20;472;304.0;168.0;39924
21;483;306.0;176.0;39782
22;458;296.0;162.0;39640
23;499;349.0;149.0;39501
24;516;358.0;158.0;39366
25;484;324.0;160.0;39227
26;465;315.0;149.0;39092
27;472;336.0;136.0;38954
28;458;326.0;132.0;38822
29;517;371.0;146.0;38698
30;485;341.0;144.0;38576
31;481;355.0;126.0;38467
32;491;368.0;123.0;38355
33;488;350.0;138.0;38239
34;488;347.0;141.0;38118
35;468;332.0;136.0;37996
36;456;323.0;133.0;37870
37;490;373.0;117.0;37743
38;475;359.0;116.0;37615
39;486;357.0;128.0;37488
40;475;348.0;127.0;37360
41;463;351.0;112.0;37234
42;485;374.0;111.0;37112
43;491;364.0;127.0;36995
44;454;334.0;120.0;36886
45;484;362.0;122.0;36779
46;435;305.0;130.0;36682
47;459;343.0;116.0;36589
48;468;367.0;101.0;36500
49;485;384.0;101.0;36412
50;508;392.0;115.0;36330
51;468;356.0;112.0;36257
52;469;372.0;97.0;36187
53;454;359.0;95.0;36117
54;499;390.0;108.0;36061
55;474;365.0;109.0;36010
56;465;371.0;94.0;35965
57;481;370.0;111.0;35926
58;472;379.0;93.0;35892
59;491;384.0;107.0;35864
60;484;395.0;89.0;35843
61;468;378.0;90.0;35825
62;471;380.0;91.0;35807
63;514;400.0;114.0;35793
64;452;347.0;105.0;35781
65;496;406.0;90.0;35773
66;504;416.0;88.0;35766
67;510;406.0;104.0;35764
68;463;372.0;91.0;35763
69;480;395.0;84.0;35763
70;509;407.0;102.0;35763
71;515;366.0;149.0;35763
72;504;417.0;87.0;35763
73;480;387.0;93.0;35763
74;506;406.0;100.0;35763
75;448;364.0;84.0;35763
76;479;395.0;83.0;35763
77;483;399.0;84.0;35763
78;518;421.0;97.0;35763
79;469;383.0;86.0;35763
80;456;373.0;83.0;35763
81;455;373.0;82.0;35763
82;497;401.0;96.0;35763
83;473;391.0;82.0;35763
84;480;396.0;83.0;35763
85;507;411.0;96.0;35763
86;480;399.0;81.0;35763
87;481;397.0;84.0;35763
88;506;423.0;83.0;35763
89;510;416.0;94.0;35763
90;475;394.0;81.0;35763
91;533;438.0;95.0;35763
92;464;371.0;93.0;35763
93;503;423.0;80.0;35763
94;543;450.0;93.0;35763
95;496;417.0;79.0;35763
96;533;442.0;91.0;35763
97;541;463.0;78.0;35763
98;515;420.0;95.0;35763
99;490;410.0;80.0;35763
100;497;418.0;79.0;35763
101;507;416.0;91.0;35763
102;476;396.0;80.0;35763
103;489;411.0;78.0;35763
104;519;422.0;97.0;35763
105;484;406.0;78.0;35763
106;521;429.0;92.0;35763
107;495;418.0;77.0;35763
108;512;434.0;78.0;35763
109;475;397.0;78.0;35763
110;498;407.0;91.0;35763
111;494;416.0;78.0;35763
112;482;404.0;78.0;35763
113;477;399.0;78.0;35763
114;526;448.0;78.0;35763
115;484;407.0;77.0;35763
116;465;385.0;80.0;35763
117;529;449.0;80.0;35763
118;535;451.0;84.0;35763
119;517;424.0;93.0;35763
120;477;397.0;80.0;35763
121;509;429.0;80.0;35763
122;513;434.0;78.0;35763
123;504;425.0;79.0;35763
124;501;411.0;90.0;35763
125;489;411.0;78.0;35763
126;490;412.0;78.0;35763
127;533;443.0;90.0;35763
128;474;396.0;78.0;35763
129;544;453.0;91.0;35763
130;487;409.0;78.0;35763
131;472;394.0;78.0;35763
132;507;415.0;92.0;35763
133;501;424.0;77.0;35763
134;493;410.0;83.0;35763
135;462;384.0;78.0;35763
136;522;430.0;91.0;35763
137;536;458.0;78.0;35763
138;540;461.0;79.0;35763
139;493;413.0;80.0;35763
140;526;449.0;77.0;35763
141;498;421.0;77.0;35763
142;503;409.0;94.0;35763
143;538;461.0;77.0;35763
144;571;490.0;81.0;35763
145;510;432.0;78.0;35763
146;536;441.0;95.0;35763
147;480;403.0;77.0;35763
148;519;424.0;95.0;35763
149;641;519.0;122.0;35763
150;515;431.0;84.0;35763
151;523;445.0;78.0;35763
152;485;406.0;78.0;35763
153;501;402.0;99.0;35763
154;526;446.0;80.0;35763
155;966;825.0;141.0;35763
