tick;time;time_patch;time_drop;drops
0;0;0.0;0.0;44268
1;446;190.0;254.0;44268
2;641;326.0;315.0;43922
3;655;275.0;380.0;43605
4;466;222.0;244.0;43295
5;460;225.0;235.0;43005
6;468;226.0;242.0;42724
7;526;271.0;254.0;42462
8;664;314.0;349.0;42197
9;792;446.0;346.0;41949
10;569;243.0;326.0;41721
11;610;343.0;267.0;41499
12;674;363.0;311.0;41294
13;542;298.0;244.0;41097
14;442;253.0;189.0;40905
15;526;289.0;237.0;40718
16;510;341.0;168.0;40540
17;454;293.0;161.0;40369
18;511;310.0;201.0;40210
19;502;321.0;181.0;40070
20;481;316.0;165.0;39924
21;579;356.0;223.0;39782
22;592;373.0;219.0;39640
23;768;520.0;248.0;39501
24;770;534.0;236.0;39366
25;653;446.0;207.0;39227
26;500;341.0;159.0;39092
27;549;384.0;165.0;38954
28;545;408.0;137.0;38822
29;491;351.0;140.0;38698
30;568;423.0;145.0;38576
31;491;347.0;144.0;38467
32;466;329.0;137.0;38355
33;475;353.0;122.0;38239
34;477;355.0;122.0;38118
35;497;364.0;133.0;37996
36;478;346.0;132.0;37870
37;468;339.0;129.0;37743
38;475;351.0;124.0;37615
39;489;373.0;116.0;37488
40;505;379.0;126.0;37360
41;479;352.0;127.0;37234
42;496;370.0;126.0;37112
43;485;374.0;111.0;36995
44;524;399.0;125.0;36886
45;628;446.0;182.0;36779
46;582;436.0;146.0;36682
47;480;361.0;119.0;36589
48;474;358.0;116.0;36500
49;484;384.0;100.0;36412
50;473;369.0;104.0;36330
51;486;375.0;111.0;36257
52;471;362.0;109.0;36187
53;470;375.0;95.0;36117
54;507;400.0;107.0;36061
55;509;414.0;95.0;36010
56;467;376.0;91.0;35965
57;516;414.0;102.0;35926
58;517;427.0;90.0;35892
59;479;388.0;89.0;35864
60;488;386.0;102.0;35843
61;493;406.0;87.0;35825
62;480;389.0;91.0;35807
63;499;399.0;100.0;35793
64;454;354.0;100.0;35781
65;445;346.0;99.0;35773
66;497;401.0;96.0;35766
67;499;412.0;87.0;35764
68;499;399.0;100.0;35763
69;471;385.0;86.0;35763
70;456;371.0;85.0;35763
71;478;391.0;87.0;35763
72;514;430.0;84.0;35763
73;468;382.0;86.0;35763
74;477;393.0;84.0;35763
75;516;416.0;100.0;35763
76;483;401.0;82.0;35763
77;503;411.0;92.0;35763
78;490;392.0;98.0;35763
79;485;402.0;83.0;35763
80;520;436.0;84.0;35763
81;471;374.0;97.0;35763
82;494;410.0;84.0;35763
83;493;409.0;83.0;35763
84;467;387.0;80.0;35763
85;486;391.0;95.0;35763
86;499;418.0;81.0;35763
87;541;428.0;113.0;35763
88;537;454.0;83.0;35763
89;501;406.0;95.0;35763
90;485;405.0;80.0;35763
91;484;403.0;81.0;35763
92;503;411.0;92.0;35763
93;506;425.0;81.0;35763
94;465;386.0;79.0;35763
95;498;405.0;93.0;35763
96;493;414.0;79.0;35763
97;517;416.0;100.0;35763
98;479;401.0;78.0;35763
99;491;398.0;93.0;35763
100;513;423.0;90.0;35763
101;487;409.0;78.0;35763
102;560;468.0;92.0;35763
103;485;405.0;80.0;35763
104;502;423.0;78.0;35763
105;516;423.0;93.0;35763
106;503;425.0;78.0;35763
107;554;472.0;82.0;35763
108;460;380.0;80.0;35763
109;531;439.0;92.0;35763
110;526;448.0;78.0;35763
111;498;414.0;84.0;35763
112;495;404.0;91.0;35763
113;465;385.0;79.0;35763
114;528;438.0;90.0;35763
115;508;429.0;79.0;35763
116;475;397.0;78.0;35763
117;539;439.0;100.0;35763
118;472;381.0;91.0;35763
119;498;415.0;83.0;35763
120;530;435.0;95.0;35763
121;468;375.0;93.0;35763
122;500;422.0;78.0;35763
123;520;428.0;92.0;35763
124;543;451.0;92.0;35763
125;790;686.0;104.0;35763
126;499;421.0;77.0;35763
127;534;444.0;90.0;35763
128;480;400.0;79.0;35763
129;516;439.0;77.0;35763
130;524;433.0;91.0;35763
131;463;384.0;79.0;35763
132;492;414.0;78.0;35763
133;514;424.0;89.0;35763
134;507;429.0;78.0;35763
135;518;428.0;90.0;35763
136;517;437.0;80.0;35763
137;466;388.0;78.0;35763
138;499;408.0;91.0;35763
139;497;420.0;77.0;35763
140;514;424.0;90.0;35763
141;536;456.0;80.0;35763
142;487;407.0;79.0;35763
143;490;399.0;90.0;35763
144;492;414.0;78.0;35763
145;506;413.0;93.0;35763
146;528;438.0;89.0;35763
147;523;443.0;80.0;35763
148;499;405.0;94.0;35763
149;488;384.0;104.0;35763
150;533;443.0;90.0;35763
151;502;425.0;77.0;35763
152;488;410.0;78.0;35763
153;543;463.0;79.0;35763
154;509;430.0;79.0;35763
155;503;413.0;90.0;35763
156;516;436.0;80.0;35763
157;514;425.0;89.0;35763
158;539;461.0;78.0;35763
159;518;428.0;90.0;35763
160;527;447.0;80.0;35763
161;508;415.0;93.0;35763
162;514;437.0;77.0;35763
163;502;413.0;89.0;35763
164;517;440.0;77.0;35763
165;529;432.0;97.0;35763
166;550;426.0;124.0;35763
167;474;388.0;86.0;35763
168;567;463.0;103.0;35763
169;530;437.0;93.0;35763
170;482;399.0;83.0;35763
171;528;451.0;77.0;35763
172;528;436.0;92.0;35763
173;525;435.0;90.0;35763
174;479;399.0;80.0;35763
175;502;410.0;92.0;35763
176;485;393.0;92.0;35763
177;503;426.0;77.0;35763
178;540;462.0;78.0;35763
179;483;405.0;78.0;35763
180;493;402.0;91.0;35763
181;526;446.0;80.0;35763
182;520;426.0;94.0;35763
183;432;340.0;92.0;35763
184;499;423.0;76.0;35763
185;498;420.0;78.0;35763
186;545;466.0;79.0;35763
187;498;420.0;78.0;35763
188;516;425.0;91.0;35763
189;485;408.0;77.0;35763
190;519;428.0;91.0;35763
191;484;406.0;78.0;35763
192;538;446.0;92.0;35763
193;530;444.0;86.0;35763
194;549;458.0;90.0;35763
195;498;414.0;83.0;35763
196;492;415.0;77.0;35763
197;522;428.0;94.0;35763
198;478;397.0;81.0;35763
199;497;420.0;77.0;35763
200;496;406.0;90.0;35763
201;490;407.0;83.0;35763
202;530;435.0;94.0;35763
203;499;408.0;91.0;35763
204;489;411.0;78.0;35763
205;534;431.0;103.0;35763
206;470;392.0;77.0;35763
207;498;420.0;78.0;35763
208;505;414.0;91.0;35763
209;484;407.0;77.0;35763
210;545;455.0;90.0;35763
211;503;423.0;80.0;35763
212;476;399.0;77.0;35763
213;520;428.0;92.0;35763
214;503;425.0;78.0;35763
215;531;435.0;96.0;35763
216;525;435.0;90.0;35763
217;505;426.0;79.0;35763
218;552;459.0;93.0;35763
219;499;421.0;78.0;35763
220;508;417.0;91.0;35763
221;493;415.0;78.0;35763
222;502;424.0;78.0;35763
223;542;461.0;80.0;35763
224;474;396.0;78.0;35763
225;479;395.0;84.0;35763
226;494;399.0;95.0;35763
227;525;447.0;78.0;35763
228;458;378.0;80.0;35763
229;534;456.0;78.0;35763
230;513;434.0;78.0;35763
231;505;414.0;91.0;35763
232;488;410.0;77.0;35763
233;476;392.0;84.0;35763
234;539;461.0;78.0;35763
235;576;478.0;98.0;35763
236;531;451.0;80.0;35763
237;499;418.0;81.0;35763
238;525;447.0;78.0;35763
239;488;409.0;79.0;35763
240;542;452.0;90.0;35763
241;514;434.0;80.0;35763
242;488;409.0;79.0;35763
243;483;389.0;93.0;35763
244;523;435.0;88.0;35763
245;483;406.0;77.0;35763
246;525;434.0;91.0;35763
247;517;438.0;78.0;35763
248;465;387.0;78.0;35763
249;527;449.0;78.0;35763
250;480;401.0;79.0;35763
251;493;402.0;91.0;35763
252;508;431.0;77.0;35763
253;506;427.0;79.0;35763
254;551;467.0;84.0;35763
255;484;404.0;80.0;35763
256;559;431.0;128.0;35763
257;566;463.0;103.0;35763
258;582;460.0;122.0;35763
259;535;385.0;150.0;35763
260;513;433.0;79.0;35763
261;492;411.0;81.0;35763
262;528;449.0;79.0;35763
263;463;385.0;78.0;35763
264;525;437.0;88.0;35763
265;488;393.0;95.0;35763
266;486;407.0;79.0;35763
267;493;415.0;78.0;35763
268;533;454.0;79.0;35763
269;472;394.0;78.0;35763
270;479;393.0;86.0;35763
271;480;388.0;92.0;35763
272;522;442.0;80.0;35763
273;506;409.0;97.0;35763
274;506;426.0;80.0;35763
275;455;376.0;79.0;35763
276;535;437.0;98.0;35763
277;498;411.0;87.0;35763
278;501;419.0;82.0;35763
279;537;460.0;77.0;35763
280;507;423.0;84.0;35763
281;501;410.0;91.0;35763
282;497;418.0;79.0;35763
283;504;414.0;90.0;35763
284;532;452.0;80.0;35763
285;468;388.0;80.0;35763
286;467;385.0;81.0;35763
287;548;467.0;81.0;35763
288;499;420.0;79.0;35763
289;463;385.0;77.0;35763
290;503;390.0;101.0;35763
291;515;438.0;77.0;35763
292;533;440.0;93.0;35763
293;485;404.0;81.0;35763
294;561;469.0;92.0;35763
295;491;413.0;78.0;35763
296;485;405.0;80.0;35763
297;525;448.0;77.0;35763
298;513;430.0;83.0;35763
299;524;447.0;77.0;35763
300;530;438.0;92.0;35763
