tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;178;96;81;44268
1;398;40;265;44268
2;236;33;149;43922
3;263;37;176;43605
4;279;97;133;43295
5;221;31;140;43005
6;214;30;135;42724
7;215;31;133;42462
8;208;31;128;42197
9;205;32;124;41949
10;207;31;126;41721
11;200;30;121;41499
12;207;32;126;41294
13;226;40;136;41097
14;193;31;114;40905
15;193;32;112;40718
16;190;30;112;40540
17;192;31;111;40369
18;186;27;110;40210
19;189;30;109;40070
20;188;30;109;39924
21;186;31;107;39782
22;186;31;107;39640
23;207;57;102;39501
24;184;30;105;39366
25;183;31;104;39227
26;179;27;106;39092
27;183;28;108;38954
28;182;29;105;38822
29;178;28;104;38698
30;179;32;100;38576
31;184;31;102;38467
32;181;31;103;38355
33;187;37;104;38239
34;178;37;91;38118
35;200;38;112;37996
36;168;30;92;37870
37;174;32;91;37743
38;170;31;92;37615
39;168;30;91;37488
40;169;31;89;37360
41;171;31;89;37234
42;167;31;88;37112
43;170;31;89;36995
44;169;31;89;36886
45;164;31;85;36779
46;171;30;90;36682
47;165;32;87;36589
48;191;52;88;36500
49;161;27;88;36412
50;162;30;82;36330
51;173;36;85;36257
52;159;26;87;36187
53;165;30;83;36117
54;161;31;80;36061
55;166;30;85;36010
56;165;30;86;35965
57;156;31;80;35926
58;165;30;83;35892
59;146;32;65;35864
60;153;30;68;35843
61;151;30;69;35825
62;188;35;94;35807
63;145;27;65;35793
64;153;30;68;35781
65;151;32;67;35773
66;148;31;67;35766
67;146;31;64;35764
68;107;29;24;35763
69;149;32;24;35763
70;148;31;25;35763
71;147;30;26;35763
72;143;31;25;35763
73;140;26;24;35763
74;149;30;26;35763
75;140;26;25;35763
76;150;33;24;35763
77;165;46;30;35763
78;141;27;25;35763
79;151;31;26;35763
80;151;30;24;35763
81;144;29;27;35763
82;138;26;24;35763
83;153;31;29;35763
84;146;31;27;35763
85;138;26;24;35763
86;144;26;25;35763
87;145;26;25;35763
88;144;27;25;35763
89;141;27;24;35763
90;150;31;27;35763
91;141;29;27;35763
92;159;37;31;35763
93;174;39;53;35763
94;131;26;26;35763
95;144;26;25;35763
96;155;31;26;35763
97;146;30;27;35763
98;140;28;27;35763
99;142;26;25;35763
100;146;30;26;35763
101;146;29;29;35763
102;146;31;26;35763
103;142;26;28;35763
104;144;29;28;35763
105;149;32;27;35763
106;146;31;27;35763
107;141;29;27;35763
108;150;31;28;35763
109;162;27;48;35763
110;141;28;29;35763
111;142;26;26;35763
112;143;27;25;35763
113;148;31;27;35763
114;147;33;27;35763
115;148;31;27;35763
116;142;26;26;35763
117;143;26;25;35763
118;147;26;26;35763
119;146;29;27;35763
120;147;30;28;35763
121;145;30;28;35763
122;145;29;28;35763
123;148;31;27;35763
124;141;27;25;35763
125;143;26;26;35763
126;163;39;31;35763
127;152;46;27;35763
128;146;31;27;35763
129;144;31;27;35763
130;144;30;27;35763
131;144;29;28;35763
132;143;29;29;35763
133;143;27;29;35763
134;150;30;27;35763
135;145;30;28;35763
136;142;26;26;35763
137;142;28;27;35763
138;148;27;31;35763
139;150;32;26;35763
140;140;27;25;35763
141;142;27;25;35763
142;146;26;26;35763
143;149;30;28;35763
144;169;53;31;35763
145;138;26;26;35763
146;143;26;26;35763
147;149;30;28;35763
148;144;30;27;35763
149;147;30;28;35763
150;138;26;25;35763
151;143;27;26;35763
152;149;30;27;35763
153;138;26;25;35763
154;142;27;25;35763
155;149;30;28;35763
156;140;26;26;35763
157;149;29;28;35763
158;146;30;28;35763
159;141;27;26;35763
160;150;32;26;35763
161;139;25;26;35763
162;163;38;33;35763
163;155;53;26;35763
164;140;27;30;35763
165;141;28;27;35763
166;142;26;25;35763
167;155;32;26;35763
168;138;26;25;35763
169;142;26;25;35763
170;142;26;25;35763
171;147;30;27;35763
172;140;26;26;35763
173;150;30;28;35763
174;138;27;25;35763
175;154;33;25;35763
176;145;30;27;35763
177;147;28;30;35763
178;144;30;27;35763
179;144;30;27;35763
180;146;30;27;35763
181;166;26;53;35763
182;141;29;28;35763
183;145;28;29;35763
184;137;25;25;35763
185;148;31;28;35763
186;146;30;28;35763
187;147;31;28;35763
188;146;30;27;35763
189;146;30;27;35763
190;144;30;28;35763
191;145;30;27;35763
192;146;30;27;35763
193;137;27;24;35763
194;145;27;26;35763
195;142;27;25;35763
196;155;35;30;35763
197;146;30;27;35763
198;137;25;25;35763
199;148;31;27;35763
200;155;33;34;35763
201;157;51;27;35763
202;138;26;25;35763
203;149;30;28;35763
204;142;28;29;35763
205;152;32;31;35763
206;157;23;26;35763
207;148;30;29;35763
208;157;36;33;35763
209;153;32;28;35763
210;139;27;24;35763
211;146;33;25;35763
212;148;33;27;35763
213;149;28;27;35763
214;161;43;28;35763
215;133;26;25;35763
216;149;31;27;35763
217;139;26;26;35763
218;150;30;28;35763
219;143;29;28;35763
220;171;53;27;35763
221;142;31;27;35763
222;137;26;25;35763
223;141;26;25;35763
224;141;26;25;35763
225;150;30;28;35763
226;144;30;27;35763
227;138;26;25;35763
228;152;32;26;35763
229;144;28;28;35763
230;141;26;26;35763
231;148;31;27;35763
232;149;32;26;35763
233;145;29;28;35763
234;145;31;27;35763
235;147;30;28;35763
236;139;26;26;35763
237;142;26;26;35763
238;150;31;27;35763
239;143;26;26;35763
240;180;39;50;35763
241;134;28;33;35763
242;145;30;28;35763
243;142;30;25;35763
244;141;26;25;35763
245;151;30;28;35763
246;138;26;25;35763
247;147;30;27;35763
248;145;29;29;35763
249;137;25;25;35763
250;151;32;27;35763
251;161;38;32;35763
252;147;32;27;35763
253;143;29;28;35763
254;145;31;26;35763
255;145;31;26;35763
256;141;29;26;35763
257;142;27;25;35763
258;141;25;26;35763
259;149;30;27;35763
260;170;30;51;35763
261;136;27;30;35763
262;141;27;25;35763
263;159;30;38;35763
264;150;30;27;35763
265;145;29;29;35763
266;146;31;27;35763
267;140;28;28;35763
268;145;32;25;35763
269;140;26;26;35763
270;148;31;27;35763
271;142;27;26;35763
272;142;29;27;35763
273;147;32;26;35763
274;143;29;27;35763
275;146;30;28;35763
276;142;30;27;35763
277;145;29;28;35763
278;143;30;27;35763
279;143;29;27;35763
280;145;27;30;35763
281;173;32;53;35763
282;137;26;33;35763
283;146;31;28;35763
284;138;30;25;35763
285;149;31;27;35763
286;137;26;25;35763
287;149;30;27;35763
288;143;29;27;35763
289;138;26;25;35763
290;148;31;26;35763
291;142;28;28;35763
292;149;30;28;35763
293;143;30;25;35763
294;150;32;26;35763
295;146;29;27;35763
296;141;26;25;35763
297;143;26;25;35763
298;146;30;27;35763
299;143;29;28;35763
300;146;30;27;35763
