21442192
25734548
7529675
8934752
7753608
8052447
8389568
5637074
5224773
5497613
4791053
4571940
5435891
5207160
5496235
4114152
4854231
5482073
4486544
4728175
4169613
4454074
2526658
7096003
2641682
4673274
3038131
5484453
2588095
4044545
2664241
2451425
3807877
3506549
2523437
2084972
3517260
2805793
2576388
2934176
4455184
3147654
2365327
1942309
4344919
4683282
6891911
5832246
2621870
3847808
2599770
2593589
4543552
2063859
1961815
5965834
2680740
4989334
2392254
2129571
2123420
3687540
2645971
4959561
2464857
2220362
2981478
2364836
4324227
2681206
2642904
2504323
2633435
6032543
2364267
3585106
4962340
2772809
2780602
4343089
3480978
2503761
3546047
2402362
5226648
3513151
5914510
2475088
2557436
5884758
3533020
2278529
4972339
2362600
2147498
2128017
2108506
3976431
3489001
2300716
4893163
2341461
2215625
2187385
2169836
2224659
4142047
2553548
4109299
2461436
2337222
2190178
2183318
2651431
2642512
2979727
3882732
2358322
2649069
2465560
2057283
1987461
3600699
3877985
4814676
4114930
4226148
2410404
2170660
3581380
2119315
2133807
3594992
2374958
2161331
2113195
3205665
2188625
4586784
2312780
2211941
2176209
3588561
2465108
2228870
3303615
2305395
4529266
2579087
2371351
2543960
4689010
2780934
3250307
6513046
2538499
2055271
1989565
1974948
4498154
5079631
2495305
3123458
5892567
2380488
2170853
2216492
2162428
2510454
3676198
4151613
2206320
4357371
4322095
2800471
2409577
2022132
6912612
2550804
3432296
2583943
5639374
2745145
2100382
2252821
8285776
4328055
2601707
2831835
2125469
2939573
1976724
6220743
4080880
2253165
3252521
5354248
2188865
2096751
2166404
3710423
