tick;time;drops
0;110;44268
1;153;44268
2;170;43922
3;192;43605
4;150;43295
5;161;43005
6;163;42724
7;177;42462
8;175;42197
9;180;41949
10;200;41721
11;189;41499
12;206;41294
13;185;41097
14;196;40905
15;194;40718
16;201;40540
17;214;40369
18;202;40210
19;212;40070
20;214;39924
21;214;39782
22;227;39640
23;222;39501
24;229;39366
25;217;39227
26;227;39092
27;226;38954
28;232;38822
29;235;38698
30;231;38576
31;242;38467
32;240;38355
33;231;38239
34;242;38118
35;241;37996
36;238;37870
37;247;37743
38;236;37615
39;245;37488
40;249;37360
41;246;37234
42;245;37112
43;250;36995
44;251;36886
45;247;36779
46;253;36682
47;248;36589
48;254;36500
49;252;36412
50;246;36330
51;253;36257
52;252;36187
53;270;36117
54;270;36061
55;260;36010
56;261;35965
57;264;35926
58;271;35892
59;257;35864
60;258;35843
61;272;35825
62;266;35807
63;257;35793
64;265;35781
65;273;35773
66;261;35766
67;268;35764
68;266;35763
69;256;35763
70;271;35763
71;271;35763
72;269;35763
73;266;35763
74;275;35763
75;265;35763
76;269;35763
77;268;35763
78;272;35763
79;267;35763
80;264;35763
81;275;35763
82;276;35763
83;281;35763
84;270;35763
85;272;35763
86;272;35763
87;269;35763
88;275;35763
89;282;35763
90;279;35763
91;269;35763
92;278;35763
93;274;35763
94;273;35763
95;275;35763
96;281;35763
97;280;35763
98;281;35763
99;267;35763
100;279;35763
101;276;35763
102;276;35763
103;274;35763
104;276;35763
105;276;35763
106;274;35763
107;264;35763
108;281;35763
109;273;35763
110;270;35763
111;271;35763
112;275;35763
113;275;35763
114;284;35763
115;265;35763
116;281;35763
117;274;35763
118;275;35763
119;267;35763
120;277;35763
121;270;35763
122;270;35763
123;282;35763
124;283;35763
125;278;35763
126;272;35763
127;277;35763
128;275;35763
129;277;35763
130;273;35763
131;278;35763
132;284;35763
133;273;35763
134;271;35763
135;272;35763
136;277;35763
137;274;35763
138;271;35763
139;283;35763
140;282;35763
141;277;35763
142;277;35763
143;290;35763
144;313;35763
145;307;35763
146;275;35763
147;275;35763
148;273;35763
149;274;35763
150;277;35763
151;277;35763
152;291;35763
153;276;35763
154;270;35763
155;285;35763
156;277;35763
157;277;35763
158;266;35763
159;278;35763
160;285;35763
161;280;35763
162;276;35763
163;276;35763
164;278;35763
165;276;35763
166;261;35763
167;274;35763
168;278;35763
169;275;35763
170;270;35763
171;267;35763
172;282;35763
173;278;35763
174;265;35763
175;277;35763
176;279;35763
177;277;35763
178;269;35763
179;279;35763
180;291;35763
181;276;35763
182;273;35763
183;278;35763
184;276;35763
185;278;35763
186;271;35763
187;282;35763
188;309;35763
189;292;35763
190;279;35763
191;279;35763
192;284;35763
193;283;35763
194;269;35763
195;281;35763
196;285;35763
197;281;35763
198;275;35763
199;276;35763
200;284;35763
