tick;time;drops
0;320;44268
1;223;44268
2;217;43922
3;213;43605
4;162;43295
5;182;43005
6;181;42724
7;185;42462
8;178;42197
9;182;41949
10;196;41721
11;191;41499
12;188;41294
13;217;41097
14;189;40905
15;204;40718
16;224;40540
17;209;40369
18;219;40210
19;208;40070
20;225;39924
21;213;39782
22;219;39640
23;227;39501
24;218;39366
25;231;39227
26;231;39092
27;225;38954
28;231;38822
29;235;38698
30;232;38576
31;231;38467
32;237;38355
33;230;38239
34;236;38118
35;238;37996
36;238;37870
37;242;37743
38;245;37615
39;239;37488
40;244;37360
41;259;37234
42;238;37112
43;253;36995
44;254;36886
45;253;36779
46;242;36682
47;250;36589
48;251;36500
49;248;36412
50;253;36330
51;253;36257
52;248;36187
53;253;36117
54;259;36061
55;239;36010
56;258;35965
57;258;35926
58;253;35892
59;261;35864
60;257;35843
61;254;35825
62;247;35807
63;262;35793
64;260;35781
65;252;35773
66;261;35766
67;264;35764
68;261;35763
69;257;35763
70;265;35763
71;264;35763
72;256;35763
73;261;35763
74;263;35763
75;268;35763
76;255;35763
77;260;35763
78;265;35763
79;268;35763
80;263;35763
81;267;35763
82;266;35763
83;259;35763
84;270;35763
85;269;35763
86;270;35763
87;264;35763
88;275;35763
89;274;35763
90;271;35763
91;264;35763
92;275;35763
93;277;35763
94;274;35763
95;266;35763
96;272;35763
97;281;35763
98;274;35763
99;277;35763
100;270;35763
101;273;35763
102;274;35763
103;267;35763
104;269;35763
105;277;35763
106;271;35763
107;266;35763
108;271;35763
109;276;35763
110;271;35763
111;264;35763
112;274;35763
113;279;35763
114;271;35763
115;268;35763
116;275;35763
117;271;35763
118;278;35763
119;270;35763
120;265;35763
121;272;35763
122;275;35763
123;275;35763
124;267;35763
125;276;35763
126;270;35763
127;273;35763
128;266;35763
129;284;35763
130;272;35763
131;274;35763
132;271;35763
133;280;35763
134;277;35763
135;279;35763
136;268;35763
137;276;35763
138;281;35763
139;277;35763
140;274;35763
141;286;35763
142;279;35763
143;275;35763
144;264;35763
145;275;35763
146;274;35763
147;275;35763
148;270;35763
149;272;35763
150;275;35763
151;277;35763
152;271;35763
153;275;35763
154;275;35763
155;272;35763
156;269;35763
157;273;35763
158;280;35763
159;271;35763
160;275;35763
161;263;35763
162;272;35763
163;335;35763
164;266;35763
165;276;35763
166;274;35763
167;263;35763
168;268;35763
169;268;35763
170;273;35763
171;268;35763
172;273;35763
173;263;35763
174;272;35763
175;269;35763
176;276;35763
177;264;35763
178;272;35763
179;270;35763
180;283;35763
181;270;35763
182;285;35763
183;261;35763
184;270;35763
185;266;35763
186;270;35763
187;270;35763
188;271;35763
189;269;35763
190;273;35763
191;275;35763
192;275;35763
193;266;35763
194;272;35763
195;271;35763
196;273;35763
197;267;35763
198;268;35763
199;272;35763
200;268;35763
