tick;time;drops
0;331;44268
1;278;44268
2;235;43922
3;184;43605
4;187;43295
5;189;43005
6;174;42724
7;199;42462
8;197;42197
9;173;41949
10;204;41721
11;185;41499
12;198;41294
13;198;41097
14;211;40905
15;211;40718
16;200;40540
17;232;40369
18;208;40210
19;217;40070
20;212;39924
21;215;39782
22;222;39640
23;214;39501
24;232;39366
25;226;39227
26;227;39092
27;240;38954
28;236;38822
29;227;38698
30;238;38576
31;237;38467
32;234;38355
33;244;38239
34;241;38118
35;235;37996
36;247;37870
37;244;37743
38;243;37615
39;241;37488
40;247;37360
41;237;37234
42;248;37112
43;244;36995
44;243;36886
45;244;36779
46;260;36682
47;248;36589
48;243;36500
49;249;36412
50;256;36330
51;243;36257
52;255;36187
53;257;36117
54;251;36061
55;255;36010
56;260;35965
57;261;35926
58;257;35892
59;258;35864
60;261;35843
61;255;35825
62;263;35807
63;264;35793
64;261;35781
65;255;35773
66;262;35766
67;269;35764
68;252;35763
69;266;35763
70;270;35763
71;266;35763
72;254;35763
73;270;35763
74;263;35763
75;264;35763
76;268;35763
77;269;35763
78;267;35763
79;262;35763
80;271;35763
81;270;35763
82;273;35763
83;266;35763
84;272;35763
85;267;35763
86;269;35763
87;269;35763
88;273;35763
89;272;35763
90;259;35763
91;276;35763
92;278;35763
93;275;35763
94;267;35763
95;276;35763
96;278;35763
97;274;35763
98;272;35763
99;274;35763
100;292;35763
101;275;35763
102;270;35763
103;279;35763
104;276;35763
105;287;35763
106;266;35763
107;278;35763
108;279;35763
109;275;35763
110;270;35763
111;285;35763
112;275;35763
113;269;35763
114;271;35763
115;274;35763
116;282;35763
117;277;35763
118;267;35763
119;276;35763
120;279;35763
121;275;35763
122;271;35763
123;277;35763
124;288;35763
125;273;35763
126;278;35763
127;263;35763
128;277;35763
129;268;35763
130;270;35763
131;264;35763
132;277;35763
133;267;35763
134;271;35763
135;266;35763
136;273;35763
137;272;35763
138;269;35763
139;269;35763
140;269;35763
141;271;35763
142;270;35763
143;268;35763
144;269;35763
145;272;35763
146;270;35763
147;266;35763
148;271;35763
149;271;35763
150;276;35763
151;263;35763
152;275;35763
153;273;35763
154;286;35763
155;271;35763
156;284;35763
157;287;35763
158;278;35763
159;279;35763
160;277;35763
161;275;35763
162;286;35763
163;276;35763
164;332;35763
165;300;35763
166;284;35763
167;263;35763
168;281;35763
169;272;35763
170;275;35763
171;274;35763
172;277;35763
173;281;35763
174;272;35763
175;276;35763
176;280;35763
177;275;35763
178;287;35763
179;271;35763
180;279;35763
181;283;35763
182;282;35763
183;272;35763
184;277;35763
185;274;35763
186;276;35763
187;276;35763
188;274;35763
189;278;35763
190;272;35763
191;272;35763
192;284;35763
193;275;35763
194;283;35763
195;274;35763
196;282;35763
197;275;35763
198;273;35763
199;269;35763
200;280;35763
