tick;time;drops
0;323;44268
1;259;44268
2;263;43922
3;197;43605
4;200;43295
5;215;43005
6;231;42724
7;205;42462
8;201;42197
9;183;41949
10;207;41721
11;194;41499
12;200;41294
13;225;41097
14;199;40905
15;211;40718
16;223;40540
17;216;40369
18;217;40210
19;209;40070
20;225;39924
21;248;39782
22;229;39640
23;225;39501
24;221;39366
25;230;39227
26;227;39092
27;224;38954
28;241;38822
29;231;38698
30;231;38576
31;235;38467
32;238;38355
33;229;38239
34;242;38118
35;246;37996
36;234;37870
37;242;37743
38;247;37615
39;235;37488
40;240;37360
41;245;37234
42;241;37112
43;247;36995
44;245;36886
45;248;36779
46;241;36682
47;251;36589
48;253;36500
49;243;36412
50;260;36330
51;247;36257
52;247;36187
53;257;36117
54;263;36061
55;252;36010
56;252;35965
57;260;35926
58;257;35892
59;254;35864
60;262;35843
61;267;35825
62;261;35807
63;253;35793
64;269;35781
65;261;35773
66;265;35766
67;261;35764
68;268;35763
69;263;35763
70;254;35763
71;263;35763
72;260;35763
73;263;35763
74;260;35763
75;270;35763
76;262;35763
77;262;35763
78;262;35763
79;264;35763
80;259;35763
81;260;35763
82;267;35763
83;271;35763
84;260;35763
85;267;35763
86;277;35763
87;271;35763
88;267;35763
89;277;35763
90;278;35763
91;275;35763
92;269;35763
93;280;35763
94;273;35763
95;280;35763
96;265;35763
97;277;35763
98;267;35763
99;277;35763
100;273;35763
101;281;35763
102;281;35763
103;274;35763
104;272;35763
105;276;35763
106;268;35763
107;274;35763
108;272;35763
109;276;35763
110;275;35763
111;276;35763
112;275;35763
113;284;35763
114;273;35763
115;277;35763
116;263;35763
117;275;35763
118;279;35763
119;275;35763
120;274;35763
121;275;35763
122;280;35763
123;277;35763
124;271;35763
125;275;35763
126;273;35763
127;272;35763
128;268;35763
129;280;35763
130;275;35763
131;280;35763
132;269;35763
133;282;35763
134;282;35763
135;274;35763
136;272;35763
137;274;35763
138;277;35763
139;269;35763
140;269;35763
141;280;35763
142;283;35763
143;283;35763
144;270;35763
145;282;35763
146;284;35763
147;278;35763
148;270;35763
149;278;35763
150;276;35763
151;281;35763
152;272;35763
153;279;35763
154;272;35763
155;279;35763
156;271;35763
157;280;35763
158;287;35763
159;274;35763
160;269;35763
161;277;35763
162;279;35763
163;278;35763
164;263;35763
165;274;35763
166;276;35763
167;277;35763
168;266;35763
169;285;35763
170;285;35763
171;282;35763
172;289;35763
173;310;35763
174;278;35763
175;281;35763
176;268;35763
177;280;35763
178;278;35763
179;271;35763
180;277;35763
181;282;35763
182;271;35763
183;280;35763
184;273;35763
185;277;35763
186;284;35763
187;276;35763
188;271;35763
189;276;35763
190;280;35763
191;285;35763
192;269;35763
193;277;35763
194;278;35763
195;284;35763
196;270;35763
197;283;35763
198;281;35763
199;277;35763
200;274;35763
