tick;time;drops
0;123;44268
1;168;44268
2;191;43922
3;160;43605
4;164;43295
5;172;43005
6;188;42724
7;181;42462
8;176;42197
9;190;41949
10;191;41721
11;187;41499
12;187;41294
13;198;41097
14;209;40905
15;206;40718
16;218;40540
17;211;40369
18;217;40210
19;213;40070
20;221;39924
21;221;39782
22;233;39640
23;230;39501
24;231;39366
25;244;39227
26;231;39092
27;245;38954
28;236;38822
29;247;38698
30;247;38576
31;245;38467
32;252;38355
33;241;38239
34;247;38118
35;246;37996
36;243;37870
37;246;37743
38;252;37615
39;248;37488
40;253;37360
41;250;37234
42;249;37112
43;255;36995
44;258;36886
45;253;36779
46;261;36682
47;251;36589
48;253;36500
49;260;36412
50;259;36330
51;254;36257
52;260;36187
53;260;36117
54;256;36061
55;263;36010
56;260;35965
57;255;35926
58;269;35892
59;267;35864
60;263;35843
61;264;35825
62;270;35807
63;266;35793
64;268;35781
65;268;35773
66;267;35766
67;267;35764
68;270;35763
69;262;35763
70;263;35763
71;265;35763
72;272;35763
73;267;35763
74;263;35763
75;275;35763
76;269;35763
77;260;35763
78;273;35763
79;284;35763
80;268;35763
81;264;35763
82;274;35763
83;274;35763
84;279;35763
85;273;35763
86;276;35763
87;274;35763
88;267;35763
89;270;35763
90;281;35763
91;273;35763
92;268;35763
93;275;35763
94;280;35763
95;279;35763
96;271;35763
97;281;35763
98;281;35763
99;280;35763
100;270;35763
101;276;35763
102;276;35763
103;277;35763
104;271;35763
105;280;35763
106;278;35763
107;276;35763
108;277;35763
109;279;35763
110;278;35763
111;280;35763
112;267;35763
113;280;35763
114;276;35763
115;283;35763
116;269;35763
117;285;35763
118;272;35763
119;278;35763
120;277;35763
121;281;35763
122;276;35763
123;274;35763
124;274;35763
125;274;35763
126;275;35763
127;278;35763
128;265;35763
129;289;35763
130;288;35763
131;282;35763
132;269;35763
133;275;35763
134;278;35763
135;275;35763
136;268;35763
137;279;35763
138;275;35763
139;272;35763
140;266;35763
141;276;35763
142;276;35763
143;275;35763
144;271;35763
145;281;35763
146;278;35763
147;283;35763
148;267;35763
149;276;35763
150;273;35763
151;277;35763
152;274;35763
153;281;35763
154;276;35763
155;275;35763
156;267;35763
157;279;35763
158;278;35763
159;277;35763
160;270;35763
161;284;35763
162;276;35763
163;277;35763
164;264;35763
165;279;35763
166;274;35763
167;269;35763
168;281;35763
169;285;35763
170;274;35763
171;268;35763
172;268;35763
173;276;35763
174;276;35763
175;269;35763
176;274;35763
177;281;35763
178;273;35763
179;275;35763
180;264;35763
181;279;35763
182;273;35763
183;272;35763
184;279;35763
185;279;35763
186;280;35763
187;264;35763
188;278;35763
189;278;35763
190;281;35763
191;260;35763
192;271;35763
193;266;35763
194;271;35763
195;262;35763
196;275;35763
197;268;35763
198;275;35763
199;260;35763
200;270;35763
