tick;time;drops
0;0;44268
1;371;44268
2;463;43922
3;414;43605
4;466;43295
5;441;43005
6;448;42724
7;429;42462
8;443;42197
9;447;41949
10;436;41721
11;453;41499
12;447;41294
13;477;41097
14;437;40905
15;466;40718
16;461;40540
17;461;40369
18;515;40210
19;488;40070
20;514;39924
21;488;39782
22;522;39640
23;512;39501
24;512;39366
25;513;39227
26;504;39092
27;538;38954
28;531;38822
29;496;38698
30;490;38576
31;534;38467
32;546;38355
33;484;38239
34;545;38118
35;503;37996
36;528;37870
37;491;37743
38;486;37615
39;523;37488
40;506;37360
41;536;37234
42;557;37112
43;520;36995
44;539;36886
45;525;36779
46;564;36682
47;494;36589
48;548;36500
49;562;36412
50;500;36330
51;541;36257
52;539;36187
53;555;36117
54;566;36061
55;535;36010
56;597;35965
57;577;35926
58;553;35892
59;526;35864
60;561;35843
61;544;35825
62;542;35807
63;569;35793
64;550;35781
65;577;35773
66;571;35766
67;565;35764
68;550;35763
69;603;35763
70;572;35763
71;547;35763
72;582;35763
73;576;35763
74;563;35763
75;527;35763
76;571;35763
77;556;35763
78;550;35763
79;574;35763
80;559;35763
81;609;35763
82;596;35763
83;588;35763
84;540;35763
85;561;35763
86;581;35763
87;554;35763
88;547;35763
89;575;35763
90;572;35763
91;588;35763
92;577;35763
93;689;35763
94;552;35763
95;609;35763
96;558;35763
97;563;35763
98;538;35763
99;566;35763
100;586;35763
101;604;35763
102;567;35763
103;565;35763
104;575;35763
105;567;35763
106;574;35763
107;571;35763
108;594;35763
109;589;35763
110;593;35763
111;607;35763
112;583;35763
113;559;35763
114;626;35763
115;575;35763
116;564;35763
117;566;35763
118;530;35763
119;591;35763
120;610;35763
121;565;35763
122;592;35763
123;546;35763
124;605;35763
125;583;35763
126;576;35763
127;599;35763
128;599;35763
129;540;35763
130;584;35763
131;617;35763
132;590;35763
133;588;35763
134;563;35763
135;641;35763
136;559;35763
137;616;35763
138;594;35763
139;553;35763
140;561;35763
141;597;35763
142;612;35763
143;621;35763
144;584;35763
145;545;35763
146;590;35763
147;583;35763
148;589;35763
149;590;35763
150;577;35763
151;549;35763
152;583;35763
153;585;35763
154;606;35763
155;592;35763
156;548;35763
157;593;35763
158;548;35763
159;560;35763
160;566;35763
161;588;35763
162;514;35763
163;558;35763
164;601;35763
165;595;35763
166;581;35763
167;577;35763
168;623;35763
169;601;35763
170;607;35763
171;570;35763
172;599;35763
173;584;35763
174;558;35763
175;589;35763
176;590;35763
177;574;35763
178;579;35763
179;548;35763
180;584;35763
181;575;35763
182;566;35763
183;562;35763
184;556;35763
185;554;35763
186;534;35763
187;574;35763
188;558;35763
189;564;35763
190;582;35763
191;588;35763
192;559;35763
193;620;35763
194;598;35763
195;567;35763
196;565;35763
197;611;35763
198;574;35763
199;541;35763
200;613;35763
201;606;35763
202;566;35763
203;613;35763
204;597;35763
205;537;35763
206;592;35763
207;598;35763
208;561;35763
209;562;35763
210;590;35763
211;615;35763
212;609;35763
213;1377;35763
214;543;35763
215;605;35763
216;572;35763
217;591;35763
218;579;35763
219;550;35763
220;595;35763
221;576;35763
222;553;35763
223;518;35763
224;592;35763
225;554;35763
226;570;35763
227;578;35763
228;577;35763
229;579;35763
230;562;35763
231;546;35763
232;558;35763
233;541;35763
234;602;35763
235;569;35763
236;574;35763
237;559;35763
238;574;35763
239;575;35763
240;595;35763
241;530;35763
242;551;35763
243;584;35763
244;528;35763
245;551;35763
246;596;35763
247;574;35763
248;541;35763
249;556;35763
250;665;35763
251;553;35763
252;579;35763
253;523;35763
254;554;35763
255;590;35763
256;554;35763
257;586;35763
258;568;35763
259;586;35763
260;528;35763
261;556;35763
262;565;35763
263;637;35763
264;562;35763
265;572;35763
266;560;35763
267;561;35763
268;580;35763
269;603;35763
270;597;35763
271;545;35763
272;573;35763
273;575;35763
274;565;35763
275;538;35763
276;526;35763
277;557;35763
278;549;35763
279;522;35763
280;581;35763
281;578;35763
282;540;35763
283;586;35763
284;586;35763
285;545;35763
286;572;35763
287;538;35763
288;530;35763
289;604;35763
290;552;35763
291;591;35763
292;594;35763
293;586;35763
294;588;35763
295;606;35763
296;581;35763
297;543;35763
298;583;35763
299;575;35763
300;567;35763
