tick;time;drops
0;0;44268
1;365;44268
2;552;43922
3;455;43605
4;432;43295
5;432;43005
6;417;42724
7;425;42462
8;450;42197
9;437;41949
10;458;41721
11;484;41499
12;447;41294
13;463;41097
14;465;40905
15;488;40718
16;454;40540
17;473;40369
18;470;40210
19;493;40070
20;475;39924
21;477;39782
22;478;39640
23;483;39501
24;479;39366
25;498;39227
26;489;39092
27;497;38954
28;511;38822
29;482;38698
30;524;38576
31;510;38467
32;513;38355
33;487;38239
34;500;38118
35;522;37996
36;557;37870
37;482;37743
38;490;37615
39;527;37488
40;523;37360
41;552;37234
42;537;37112
43;501;36995
44;530;36886
45;544;36779
46;519;36682
47;519;36589
48;500;36500
49;517;36412
50;496;36330
51;516;36257
52;509;36187
53;557;36117
54;557;36061
55;525;36010
56;568;35965
57;560;35926
58;558;35892
59;505;35864
60;529;35843
61;532;35825
62;563;35807
63;528;35793
64;513;35781
65;565;35773
66;563;35766
67;506;35764
68;535;35763
69;554;35763
70;531;35763
71;522;35763
72;586;35763
73;538;35763
74;596;35763
75;542;35763
76;542;35763
77;595;35763
78;527;35763
79;563;35763
80;578;35763
81;539;35763
82;592;35763
83;590;35763
84;544;35763
85;611;35763
86;540;35763
87;543;35763
88;544;35763
89;594;35763
90;554;35763
91;567;35763
92;534;35763
93;549;35763
94;547;35763
95;518;35763
96;561;35763
97;582;35763
98;571;35763
99;569;35763
100;589;35763
101;558;35763
102;539;35763
103;544;35763
104;536;35763
105;569;35763
106;564;35763
107;531;35763
108;560;35763
109;558;35763
110;536;35763
111;555;35763
112;568;35763
113;542;35763
114;554;35763
115;571;35763
116;583;35763
117;575;35763
118;539;35763
119;567;35763
120;568;35763
121;558;35763
122;573;35763
123;573;35763
124;544;35763
125;560;35763
126;580;35763
127;573;35763
128;539;35763
129;564;35763
130;580;35763
131;573;35763
132;572;35763
133;536;35763
134;543;35763
135;581;35763
136;538;35763
137;592;35763
138;577;35763
139;559;35763
140;577;35763
141;528;35763
142;565;35763
143;578;35763
144;540;35763
145;550;35763
146;569;35763
147;509;35763
148;584;35763
149;576;35763
150;539;35763
151;535;35763
152;560;35763
153;548;35763
154;616;35763
155;590;35763
156;538;35763
157;544;35763
158;574;35763
159;547;35763
160;570;35763
161;515;35763
162;603;35763
163;584;35763
164;547;35763
165;569;35763
166;575;35763
167;566;35763
168;559;35763
169;585;35763
170;574;35763
171;559;35763
172;571;35763
173;565;35763
174;608;35763
175;600;35763
176;586;35763
177;595;35763
178;573;35763
179;590;35763
180;520;35763
181;565;35763
182;594;35763
183;523;35763
184;566;35763
185;572;35763
186;592;35763
187;572;35763
188;574;35763
189;534;35763
190;561;35763
191;548;35763
192;531;35763
193;577;35763
194;562;35763
195;590;35763
196;557;35763
197;573;35763
198;611;35763
199;564;35763
200;543;35763
201;588;35763
202;589;35763
203;559;35763
204;513;35763
205;559;35763
206;575;35763
207;544;35763
208;578;35763
209;555;35763
210;544;35763
211;602;35763
212;584;35763
213;563;35763
214;574;35763
215;541;35763
216;588;35763
217;570;35763
218;561;35763
219;556;35763
220;592;35763
221;554;35763
222;570;35763
223;569;35763
224;587;35763
225;579;35763
226;550;35763
227;582;35763
228;550;35763
229;581;35763
230;558;35763
231;611;35763
232;582;35763
233;591;35763
234;564;35763
235;540;35763
236;561;35763
237;557;35763
238;584;35763
239;543;35763
240;1346;35763
241;533;35763
242;529;35763
243;528;35763
244;565;35763
245;528;35763
246;563;35763
247;538;35763
248;534;35763
249;603;35763
250;554;35763
251;562;35763
252;580;35763
253;551;35763
254;527;35763
255;541;35763
256;563;35763
257;546;35763
258;552;35763
259;563;35763
260;566;35763
261;582;35763
262;563;35763
263;539;35763
264;558;35763
265;577;35763
266;560;35763
267;585;35763
268;525;35763
269;577;35763
270;590;35763
271;554;35763
272;547;35763
273;570;35763
274;547;35763
275;547;35763
276;555;35763
277;561;35763
278;526;35763
279;551;35763
280;554;35763
281;533;35763
282;539;35763
283;592;35763
284;558;35763
285;562;35763
286;540;35763
287;593;35763
288;577;35763
289;584;35763
290;529;35763
291;531;35763
292;575;35763
293;525;35763
294;578;35763
295;570;35763
296;567;35763
297;562;35763
298;564;35763
299;524;35763
300;585;35763
