tick;time;drops
0;0;44268
1;405;44268
2;491;43922
3;432;43605
4;435;43295
5;458;43005
6;413;42724
7;438;42462
8;417;42197
9;422;41949
10;452;41721
11;440;41499
12;484;41294
13;469;41097
14;441;40905
15;488;40718
16;487;40540
17;475;40369
18;471;40210
19;495;40070
20;454;39924
21;469;39782
22;464;39640
23;488;39501
24;493;39366
25;481;39227
26;527;39092
27;476;38954
28;518;38822
29;501;38698
30;536;38576
31;497;38467
32;520;38355
33;483;38239
34;531;38118
35;495;37996
36;515;37870
37;526;37743
38;533;37615
39;523;37488
40;554;37360
41;533;37234
42;499;37112
43;551;36995
44;507;36886
45;523;36779
46;519;36682
47;513;36589
48;511;36500
49;540;36412
50;514;36330
51;575;36257
52;554;36187
53;549;36117
54;522;36061
55;543;36010
56;568;35965
57;520;35926
58;546;35892
59;588;35864
60;542;35843
61;510;35825
62;559;35807
63;557;35793
64;515;35781
65;517;35773
66;510;35766
67;567;35764
68;538;35763
69;609;35763
70;555;35763
71;529;35763
72;561;35763
73;543;35763
74;535;35763
75;555;35763
76;574;35763
77;525;35763
78;567;35763
79;606;35763
80;630;35763
81;598;35763
82;513;35763
83;580;35763
84;558;35763
85;570;35763
86;529;35763
87;530;35763
88;553;35763
89;519;35763
90;548;35763
91;573;35763
92;544;35763
93;534;35763
94;564;35763
95;575;35763
96;561;35763
97;517;35763
98;576;35763
99;563;35763
100;587;35763
101;553;35763
102;591;35763
103;585;35763
104;557;35763
105;579;35763
106;613;35763
107;585;35763
108;635;35763
109;586;35763
110;566;35763
111;601;35763
112;606;35763
113;558;35763
114;572;35763
115;578;35763
116;565;35763
117;550;35763
118;558;35763
119;543;35763
120;604;35763
121;596;35763
122;574;35763
123;600;35763
124;596;35763
125;583;35763
126;565;35763
127;588;35763
128;559;35763
129;578;35763
130;563;35763
131;581;35763
132;594;35763
133;587;35763
134;589;35763
135;586;35763
136;579;35763
137;578;35763
138;582;35763
139;542;35763
140;614;35763
141;581;35763
142;591;35763
143;584;35763
144;554;35763
145;599;35763
146;545;35763
147;531;35763
148;583;35763
149;572;35763
150;576;35763
151;585;35763
152;564;35763
153;562;35763
154;595;35763
155;590;35763
156;594;35763
157;571;35763
158;538;35763
159;600;35763
160;595;35763
161;600;35763
162;579;35763
163;574;35763
164;574;35763
165;578;35763
166;550;35763
167;612;35763
168;592;35763
169;571;35763
170;606;35763
171;581;35763
172;554;35763
173;568;35763
174;551;35763
175;557;35763
176;563;35763
177;606;35763
178;573;35763
179;586;35763
180;584;35763
181;545;35763
182;549;35763
183;602;35763
184;594;35763
185;561;35763
186;566;35763
187;535;35763
188;554;35763
189;551;35763
190;569;35763
191;556;35763
192;605;35763
193;605;35763
194;566;35763
195;605;35763
196;588;35763
197;572;35763
198;592;35763
199;581;35763
200;581;35763
201;580;35763
202;554;35763
203;602;35763
204;635;35763
205;599;35763
206;593;35763
207;572;35763
208;624;35763
209;555;35763
210;1319;35763
211;543;35763
212;569;35763
213;547;35763
214;527;35763
215;561;35763
216;557;35763
217;570;35763
218;566;35763
219;575;35763
220;556;35763
221;590;35763
222;537;35763
223;577;35763
224;593;35763
225;589;35763
226;573;35763
227;560;35763
228;579;35763
229;547;35763
230;566;35763
231;571;35763
232;588;35763
233;542;35763
234;530;35763
235;576;35763
236;578;35763
237;563;35763
238;532;35763
239;553;35763
240;563;35763
241;560;35763
242;537;35763
243;582;35763
244;587;35763
245;578;35763
246;560;35763
247;572;35763
248;557;35763
249;511;35763
250;539;35763
251;550;35763
252;579;35763
253;577;35763
254;518;35763
255;537;35763
256;547;35763
257;588;35763
258;542;35763
259;587;35763
260;578;35763
261;571;35763
262;616;35763
263;587;35763
264;552;35763
265;563;35763
266;557;35763
267;556;35763
268;544;35763
269;587;35763
270;575;35763
271;570;35763
272;563;35763
273;539;35763
274;753;35763
275;743;35763
276;638;35763
277;594;35763
278;588;35763
279;530;35763
280;578;35763
281;543;35763
282;575;35763
283;513;35763
284;544;35763
285;553;35763
286;576;35763
287;510;35763
288;589;35763
289;546;35763
290;584;35763
291;538;35763
292;555;35763
293;579;35763
294;580;35763
295;544;35763
296;536;35763
297;593;35763
298;573;35763
299;575;35763
300;595;35763
