tick;time;drops
0;0;44268
1;356;44268
2;459;43922
3;431;43605
4;444;43295
5;418;43005
6;415;42724
7;433;42462
8;436;42197
9;428;41949
10;439;41721
11;437;41499
12;449;41294
13;451;41097
14;488;40905
15;461;40718
16;461;40540
17;451;40369
18;490;40210
19;469;40070
20;462;39924
21;516;39782
22;454;39640
23;481;39501
24;507;39366
25;474;39227
26;482;39092
27;496;38954
28;503;38822
29;532;38698
30;491;38576
31;487;38467
32;502;38355
33;480;38239
34;524;38118
35;472;37996
36;493;37870
37;541;37743
38;505;37615
39;490;37488
40;499;37360
41;533;37234
42;519;37112
43;526;36995
44;481;36886
45;514;36779
46;465;36682
47;506;36589
48;513;36500
49;500;36412
50;529;36330
51;466;36257
52;541;36187
53;499;36117
54;537;36061
55;508;36010
56;535;35965
57;502;35926
58;535;35892
59;518;35864
60;558;35843
61;540;35825
62;524;35807
63;540;35793
64;544;35781
65;537;35773
66;533;35766
67;545;35764
68;526;35763
69;553;35763
70;522;35763
71;551;35763
72;550;35763
73;543;35763
74;494;35763
75;541;35763
76;538;35763
77;563;35763
78;528;35763
79;510;35763
80;559;35763
81;548;35763
82;566;35763
83;538;35763
84;577;35763
85;582;35763
86;520;35763
87;549;35763
88;567;35763
89;653;35763
90;538;35763
91;550;35763
92;531;35763
93;553;35763
94;543;35763
95;544;35763
96;531;35763
97;537;35763
98;594;35763
99;559;35763
100;529;35763
101;583;35763
102;588;35763
103;574;35763
104;533;35763
105;580;35763
106;551;35763
107;580;35763
108;539;35763
109;580;35763
110;542;35763
111;527;35763
112;588;35763
113;548;35763
114;559;35763
115;522;35763
116;569;35763
117;595;35763
118;574;35763
119;518;35763
120;566;35763
121;577;35763
122;542;35763
123;574;35763
124;555;35763
125;577;35763
126;571;35763
127;601;35763
128;538;35763
129;533;35763
130;579;35763
131;534;35763
132;592;35763
133;601;35763
134;547;35763
135;542;35763
136;550;35763
137;549;35763
138;534;35763
139;544;35763
140;502;35763
141;551;35763
142;540;35763
143;556;35763
144;594;35763
145;582;35763
146;586;35763
147;570;35763
148;561;35763
149;545;35763
150;584;35763
151;554;35763
152;543;35763
153;543;35763
154;569;35763
155;590;35763
156;549;35763
157;577;35763
158;551;35763
159;599;35763
160;586;35763
161;532;35763
162;582;35763
163;556;35763
164;542;35763
165;570;35763
166;565;35763
167;581;35763
168;562;35763
169;548;35763
170;577;35763
171;571;35763
172;546;35763
173;563;35763
174;572;35763
175;584;35763
176;545;35763
177;582;35763
178;531;35763
179;574;35763
180;548;35763
181;558;35763
182;585;35763
183;556;35763
184;606;35763
185;551;35763
186;552;35763
187;580;35763
188;556;35763
189;577;35763
190;580;35763
191;573;35763
192;575;35763
193;576;35763
194;557;35763
195;550;35763
196;551;35763
197;582;35763
198;570;35763
199;605;35763
200;591;35763
201;606;35763
202;578;35763
203;560;35763
204;601;35763
205;538;35763
206;583;35763
207;583;35763
208;563;35763
209;541;35763
210;570;35763
211;566;35763
212;526;35763
213;594;35763
214;567;35763
215;568;35763
216;565;35763
217;547;35763
218;586;35763
219;570;35763
220;582;35763
221;539;35763
222;560;35763
223;567;35763
224;565;35763
225;552;35763
226;571;35763
227;579;35763
228;557;35763
229;539;35763
230;571;35763
231;562;35763
232;554;35763
233;588;35763
234;561;35763
235;576;35763
236;579;35763
237;574;35763
238;580;35763
239;540;35763
240;582;35763
241;534;35763
242;582;35763
243;576;35763
244;588;35763
245;522;35763
246;582;35763
247;562;35763
248;551;35763
249;556;35763
250;543;35763
251;558;35763
252;593;35763
253;520;35763
254;596;35763
255;598;35763
256;593;35763
257;537;35763
258;574;35763
259;576;35763
260;587;35763
261;523;35763
262;599;35763
263;580;35763
264;601;35763
265;577;35763
266;574;35763
267;603;35763
268;584;35763
269;526;35763
270;584;35763
271;553;35763
272;568;35763
273;591;35763
274;568;35763
275;598;35763
276;555;35763
277;577;35763
278;588;35763
279;582;35763
280;553;35763
281;569;35763
282;555;35763
283;584;35763
284;533;35763
285;577;35763
286;580;35763
287;578;35763
288;551;35763
289;556;35763
290;592;35763
291;566;35763
292;562;35763
293;545;35763
294;565;35763
295;537;35763
296;578;35763
297;565;35763
298;593;35763
299;601;35763
300;570;35763
