tick;time;drops
0;0;44268
1;364;44268
2;490;43922
3;437;43605
4;475;43295
5;445;43005
6;426;42724
7;440;42462
8;424;42197
9;449;41949
10;439;41721
11;452;41499
12;444;41294
13;469;41097
14;491;40905
15;459;40718
16;447;40540
17;481;40369
18;478;40210
19;500;40070
20;477;39924
21;460;39782
22;480;39640
23;537;39501
24;510;39366
25;530;39227
26;484;39092
27;485;38954
28;492;38822
29;507;38698
30;558;38576
31;501;38467
32;543;38355
33;513;38239
34;563;38118
35;526;37996
36;504;37870
37;512;37743
38;542;37615
39;513;37488
40;523;37360
41;513;37234
42;549;37112
43;517;36995
44;554;36886
45;506;36779
46;566;36682
47;544;36589
48;529;36500
49;535;36412
50;536;36330
51;556;36257
52;526;36187
53;533;36117
54;536;36061
55;503;36010
56;551;35965
57;526;35926
58;547;35892
59;556;35864
60;513;35843
61;557;35825
62;504;35807
63;515;35793
64;554;35781
65;555;35773
66;571;35766
67;519;35764
68;553;35763
69;515;35763
70;584;35763
71;546;35763
72;571;35763
73;530;35763
74;547;35763
75;534;35763
76;563;35763
77;552;35763
78;533;35763
79;564;35763
80;556;35763
81;533;35763
82;571;35763
83;539;35763
84;562;35763
85;577;35763
86;584;35763
87;522;35763
88;578;35763
89;560;35763
90;570;35763
91;545;35763
92;566;35763
93;582;35763
94;546;35763
95;617;35763
96;572;35763
97;586;35763
98;568;35763
99;559;35763
100;568;35763
101;593;35763
102;591;35763
103;587;35763
104;581;35763
105;561;35763
106;547;35763
107;576;35763
108;576;35763
109;542;35763
110;568;35763
111;613;35763
112;575;35763
113;588;35763
114;550;35763
115;593;35763
116;596;35763
117;615;35763
118;592;35763
119;559;35763
120;551;35763
121;567;35763
122;587;35763
123;564;35763
124;621;35763
125;519;35763
126;579;35763
127;590;35763
128;563;35763
129;568;35763
130;566;35763
131;540;35763
132;588;35763
133;614;35763
134;577;35763
135;565;35763
136;589;35763
137;570;35763
138;604;35763
139;586;35763
140;605;35763
141;530;35763
142;624;35763
143;566;35763
144;604;35763
145;599;35763
146;588;35763
147;595;35763
148;562;35763
149;618;35763
150;577;35763
151;603;35763
152;569;35763
153;577;35763
154;618;35763
155;590;35763
156;590;35763
157;581;35763
158;564;35763
159;553;35763
160;610;35763
161;598;35763
162;596;35763
163;612;35763
164;600;35763
165;594;35763
166;576;35763
167;574;35763
168;570;35763
169;600;35763
170;557;35763
171;567;35763
172;552;35763
173;580;35763
174;589;35763
175;573;35763
176;565;35763
177;602;35763
178;585;35763
179;567;35763
180;602;35763
181;568;35763
182;582;35763
183;580;35763
184;590;35763
185;583;35763
186;563;35763
187;592;35763
188;637;35763
189;580;35763
190;597;35763
191;549;35763
192;595;35763
193;583;35763
194;602;35763
195;603;35763
196;554;35763
197;565;35763
198;612;35763
199;564;35763
200;615;35763
201;560;35763
202;589;35763
203;605;35763
204;601;35763
205;572;35763
206;1709;35763
207;565;35763
208;600;35763
209;551;35763
210;549;35763
211;566;35763
212;572;35763
213;543;35763
214;557;35763
215;529;35763
216;542;35763
217;591;35763
218;622;35763
219;570;35763
220;538;35763
221;565;35763
222;598;35763
223;572;35763
224;601;35763
225;571;35763
226;570;35763
227;576;35763
228;583;35763
229;555;35763
230;552;35763
231;561;35763
232;578;35763
233;582;35763
234;587;35763
235;598;35763
236;566;35763
237;561;35763
238;554;35763
239;571;35763
240;560;35763
241;580;35763
242;558;35763
243;592;35763
244;571;35763
245;554;35763
246;564;35763
247;574;35763
248;556;35763
249;591;35763
250;579;35763
251;540;35763
252;579;35763
253;546;35763
254;613;35763
255;576;35763
256;558;35763
257;610;35763
258;583;35763
259;586;35763
260;583;35763
261;547;35763
262;591;35763
263;575;35763
264;567;35763
265;570;35763
266;570;35763
267;579;35763
268;564;35763
269;537;35763
270;560;35763
271;562;35763
272;541;35763
273;602;35763
274;557;35763
275;592;35763
276;555;35763
277;607;35763
278;568;35763
279;583;35763
280;600;35763
281;580;35763
282;568;35763
283;567;35763
284;548;35763
285;616;35763
286;557;35763
287;565;35763
288;565;35763
289;547;35763
290;573;35763
291;613;35763
292;594;35763
293;592;35763
294;558;35763
295;558;35763
296;576;35763
297;591;35763
298;557;35763
299;578;35763
300;582;35763
