tick;time;drops
0;0;44268
1;371;44268
2;516;43922
3;416;43605
4;416;43295
5;452;43005
6;435;42724
7;450;42462
8;466;42197
9;421;41949
10;438;41721
11;450;41499
12;435;41294
13;484;41097
14;473;40905
15;486;40718
16;455;40540
17;454;40369
18;503;40210
19;458;40070
20;463;39924
21;518;39782
22;462;39640
23;521;39501
24;493;39366
25;535;39227
26;494;39092
27;515;38954
28;489;38822
29;530;38698
30;533;38576
31;524;38467
32;513;38355
33;547;38239
34;510;38118
35;532;37996
36;520;37870
37;534;37743
38;529;37615
39;494;37488
40;491;37360
41;548;37234
42;536;37112
43;532;36995
44;552;36886
45;487;36779
46;523;36682
47;511;36589
48;533;36500
49;539;36412
50;529;36330
51;541;36257
52;539;36187
53;534;36117
54;536;36061
55;536;36010
56;521;35965
57;536;35926
58;586;35892
59;572;35864
60;530;35843
61;565;35825
62;568;35807
63;562;35793
64;572;35781
65;552;35773
66;593;35766
67;575;35764
68;561;35763
69;585;35763
70;566;35763
71;576;35763
72;521;35763
73;550;35763
74;517;35763
75;562;35763
76;511;35763
77;532;35763
78;594;35763
79;583;35763
80;577;35763
81;582;35763
82;561;35763
83;585;35763
84;532;35763
85;548;35763
86;528;35763
87;551;35763
88;580;35763
89;571;35763
90;534;35763
91;557;35763
92;584;35763
93;562;35763
94;568;35763
95;606;35763
96;568;35763
97;562;35763
98;542;35763
99;539;35763
100;592;35763
101;580;35763
102;542;35763
103;581;35763
104;564;35763
105;571;35763
106;567;35763
107;552;35763
108;595;35763
109;601;35763
110;597;35763
111;551;35763
112;598;35763
113;597;35763
114;549;35763
115;581;35763
116;591;35763
117;570;35763
118;586;35763
119;537;35763
120;548;35763
121;587;35763
122;596;35763
123;566;35763
124;566;35763
125;559;35763
126;587;35763
127;570;35763
128;597;35763
129;616;35763
130;609;35763
131;583;35763
132;599;35763
133;606;35763
134;594;35763
135;568;35763
136;582;35763
137;561;35763
138;582;35763
139;590;35763
140;609;35763
141;559;35763
142;565;35763
143;571;35763
144;605;35763
145;549;35763
146;574;35763
147;557;35763
148;560;35763
149;536;35763
150;586;35763
151;563;35763
152;570;35763
153;572;35763
154;592;35763
155;558;35763
156;572;35763
157;591;35763
158;588;35763
159;578;35763
160;578;35763
161;547;35763
162;596;35763
163;585;35763
164;589;35763
165;584;35763
166;571;35763
167;579;35763
168;574;35763
169;580;35763
170;581;35763
171;544;35763
172;644;35763
173;579;35763
174;541;35763
175;588;35763
176;575;35763
177;578;35763
178;567;35763
179;563;35763
180;585;35763
181;561;35763
182;623;35763
183;570;35763
184;573;35763
185;604;35763
186;583;35763
187;585;35763
188;576;35763
189;601;35763
190;581;35763
191;534;35763
192;586;35763
193;575;35763
194;582;35763
195;572;35763
196;602;35763
197;565;35763
198;531;35763
199;562;35763
200;590;35763
201;588;35763
202;519;35763
203;583;35763
204;586;35763
205;599;35763
206;559;35763
207;600;35763
208;605;35763
209;592;35763
210;575;35763
211;611;35763
212;591;35763
213;591;35763
214;566;35763
215;582;35763
216;564;35763
217;584;35763
218;558;35763
219;606;35763
220;602;35763
221;573;35763
222;602;35763
223;592;35763
224;578;35763
225;624;35763
226;544;35763
227;594;35763
228;553;35763
229;597;35763
230;557;35763
231;594;35763
232;565;35763
233;583;35763
234;636;35763
235;608;35763
236;586;35763
237;547;35763
238;550;35763
239;588;35763
240;582;35763
241;570;35763
242;594;35763
243;615;35763
244;563;35763
245;590;35763
246;594;35763
247;555;35763
248;557;35763
249;592;35763
250;571;35763
251;570;35763
252;562;35763
253;597;35763
254;591;35763
255;537;35763
256;582;35763
257;589;35763
258;586;35763
259;568;35763
260;592;35763
261;571;35763
262;613;35763
263;528;35763
264;570;35763
265;596;35763
266;564;35763
267;569;35763
268;594;35763
269;598;35763
270;551;35763
271;558;35763
272;579;35763
273;584;35763
274;573;35763
275;559;35763
276;981;35763
277;580;35763
278;544;35763
279;572;35763
280;538;35763
281;587;35763
282;560;35763
283;570;35763
284;527;35763
285;605;35763
286;559;35763
287;536;35763
288;523;35763
289;560;35763
290;552;35763
291;581;35763
292;555;35763
293;577;35763
294;566;35763
295;548;35763
296;567;35763
297;547;35763
298;584;35763
299;554;35763
300;571;35763
