tick;time;drops
0;0;44268
1;379;44268
2;497;43922
3;437;43605
4;413;43295
5;430;43005
6;441;42724
7;421;42462
8;488;42197
9;444;41949
10;436;41721
11;455;41499
12;454;41294
13;436;41097
14;482;40905
15;472;40718
16;456;40540
17;476;40369
18;490;40210
19;482;40070
20;468;39924
21;534;39782
22;476;39640
23;521;39501
24;460;39366
25;522;39227
26;516;39092
27;491;38954
28;512;38822
29;516;38698
30;521;38576
31;534;38467
32;547;38355
33;532;38239
34;536;38118
35;539;37996
36;518;37870
37;570;37743
38;522;37615
39;505;37488
40;547;37360
41;511;37234
42;506;37112
43;525;36995
44;533;36886
45;508;36779
46;541;36682
47;491;36589
48;543;36500
49;525;36412
50;538;36330
51;505;36257
52;510;36187
53;532;36117
54;553;36061
55;516;36010
56;537;35965
57;561;35926
58;510;35892
59;547;35864
60;545;35843
61;520;35825
62;537;35807
63;500;35793
64;548;35781
65;562;35773
66;505;35766
67;541;35764
68;559;35763
69;522;35763
70;558;35763
71;555;35763
72;594;35763
73;583;35763
74;561;35763
75;565;35763
76;546;35763
77;583;35763
78;562;35763
79;612;35763
80;561;35763
81;583;35763
82;576;35763
83;574;35763
84;608;35763
85;588;35763
86;580;35763
87;618;35763
88;592;35763
89;601;35763
90;552;35763
91;616;35763
92;570;35763
93;574;35763
94;560;35763
95;556;35763
96;527;35763
97;546;35763
98;554;35763
99;560;35763
100;578;35763
101;617;35763
102;565;35763
103;565;35763
104;526;35763
105;585;35763
106;592;35763
107;582;35763
108;551;35763
109;565;35763
110;577;35763
111;553;35763
112;544;35763
113;574;35763
114;599;35763
115;579;35763
116;555;35763
117;581;35763
118;578;35763
119;563;35763
120;576;35763
121;606;35763
122;566;35763
123;577;35763
124;570;35763
125;545;35763
126;593;35763
127;596;35763
128;558;35763
129;575;35763
130;566;35763
131;559;35763
132;524;35763
133;587;35763
134;595;35763
135;587;35763
136;545;35763
137;581;35763
138;586;35763
139;565;35763
140;597;35763
141;530;35763
142;574;35763
143;595;35763
144;584;35763
145;574;35763
146;581;35763
147;535;35763
148;578;35763
149;617;35763
150;546;35763
151;568;35763
152;531;35763
153;595;35763
154;542;35763
155;568;35763
156;562;35763
157;581;35763
158;582;35763
159;563;35763
160;562;35763
161;558;35763
162;572;35763
163;561;35763
164;571;35763
165;565;35763
166;538;35763
167;559;35763
168;589;35763
169;589;35763
170;523;35763
171;570;35763
172;568;35763
173;584;35763
174;581;35763
175;567;35763
176;575;35763
177;606;35763
178;580;35763
179;819;35763
180;666;35763
181;567;35763
182;591;35763
183;560;35763
184;589;35763
185;585;35763
186;570;35763
187;582;35763
188;577;35763
189;575;35763
190;564;35763
191;569;35763
192;577;35763
193;560;35763
194;580;35763
195;584;35763
196;593;35763
197;572;35763
198;574;35763
199;574;35763
200;533;35763
201;581;35763
202;575;35763
203;589;35763
204;540;35763
205;590;35763
206;607;35763
207;581;35763
208;586;35763
209;564;35763
210;581;35763
211;571;35763
212;611;35763
213;577;35763
214;572;35763
215;591;35763
216;560;35763
217;579;35763
218;583;35763
219;566;35763
220;588;35763
221;1353;35763
222;563;35763
223;565;35763
224;521;35763
225;576;35763
226;578;35763
227;563;35763
228;563;35763
229;550;35763
230;563;35763
231;557;35763
232;572;35763
233;559;35763
234;565;35763
235;534;35763
236;589;35763
237;558;35763
238;579;35763
239;572;35763
240;553;35763
241;536;35763
242;585;35763
243;561;35763
244;573;35763
245;515;35763
246;573;35763
247;580;35763
248;601;35763
249;534;35763
250;532;35763
251;576;35763
252;548;35763
253;576;35763
254;556;35763
255;578;35763
256;568;35763
257;594;35763
258;579;35763
259;559;35763
260;592;35763
261;519;35763
262;548;35763
263;584;35763
264;567;35763
265;523;35763
266;580;35763
267;566;35763
268;536;35763
269;545;35763
270;560;35763
271;551;35763
272;593;35763
273;555;35763
274;554;35763
275;578;35763
276;563;35763
277;545;35763
278;592;35763
279;571;35763
280;565;35763
281;568;35763
282;575;35763
283;580;35763
284;556;35763
285;565;35763
286;540;35763
287;570;35763
288;549;35763
289;577;35763
290;522;35763
291;588;35763
292;601;35763
293;562;35763
294;552;35763
295;605;35763
296;558;35763
297;575;35763
298;517;35763
299;543;35763
300;571;35763
