tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;372;127;244;164687;0;12;76;7;7;1;178
1;4605;79;4516;164679;0;9;41;6;7;3366;1090
2;1440;62;1378;112299;0;7;29;5;5;1246;88
3;867;59;808;87485;0;7;27;4;4;698;75
4;578;59;519;70139;0;7;27;3;3;429;62
5;412;58;353;57295;0;7;26;2;2;276;53
6;309;57;252;47568;0;7;25;2;2;186;46
7;244;57;186;39992;0;7;25;1;1;130;39
8;201;55;145;34012;0;7;25;1;1;94;35
9;171;56;114;29204;0;7;25;1;1;70;31
10;149;57;92;25321;0;7;25;1;1;53;27
11;132;57;75;22114;0;7;25;1;1;40;24
12;122;62;60;19482;0;7;27;0;0;31;20
13;111;60;50;17298;0;8;26;0;0;24;18
14;102;59;43;15440;0;7;26;0;0;18;17
15;97;60;37;13850;0;7;26;0;0;14;15
16;91;59;32;12473;0;7;26;0;0;11;14
17;88;60;28;11309;0;7;26;0;0;9;13
18;84;60;23;10308;0;7;26;0;0;7;10
19;89;67;22;9462;0;7;31;0;0;6;10
20;82;64;18;8738;0;8;30;0;0;4;9
21;78;61;16;8108;0;8;27;0;0;4;8
22;73;59;14;7560;0;8;25;0;0;3;7
23;76;64;12;7071;0;7;28;0;0;2;6
24;71;58;13;6639;0;7;25;0;0;2;7
25;113;103;10;6255;0;7;70;0;0;2;6
26;72;61;10;5908;0;7;26;0;0;1;6
27;69;59;9;5587;0;7;25;0;0;1;5
28;70;61;8;5304;0;8;27;0;0;1;4
29;67;60;7;5048;0;7;26;0;0;1;4
30;67;60;7;4818;0;8;26;0;0;0;3
31;68;62;6;4609;0;8;27;0;0;0;3
32;68;61;6;4416;0;7;27;0;0;0;3
33;71;64;7;4245;0;7;29;0;0;0;4
34;68;61;7;4086;0;7;27;0;0;0;4
35;65;60;5;3940;0;7;26;0;0;0;2
36;66;61;5;3806;0;7;26;0;0;0;3
37;66;61;5;3680;0;7;27;0;0;0;2
38;66;62;4;3565;0;7;27;0;0;0;2
39;67;61;5;3457;0;8;26;0;0;0;2
40;62;58;4;3363;0;7;25;0;0;0;2
