tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;170;93;75;44268
1;707;50;552;44268
2;265;31;174;33714
3;249;41;147;28976
4;243;95;105;25134
5;170;29;99;21855
6;157;27;86;19042
7;150;31;78;16620
8;141;29;74;14531
9;128;28;64;12742
10;123;28;57;11223
11;140;29;72;9939
12;113;27;51;8830
13;120;26;54;7874
14;109;27;47;7060
15;109;26;44;6351
16;99;23;40;5742
17;100;23;41;5226
18;101;31;35;4771
19;106;39;31;4388
20;131;63;31;4051
21;93;24;34;3750
22;93;23;35;3471
23;95;24;37;3223
24;92;23;36;3005
25;95;25;34;2819
26;93;24;33;2660
27;95;23;33;2520
28;89;21;34;2396
29;91;23;30;2290
30;88;22;31;2194
31;93;26;31;2107
32;90;24;32;2031
33;92;26;32;1964
34;92;22;34;1905
35;99;32;32;1852
36;90;23;35;1801
37;94;29;31;1756
38;89;22;32;1712
39;87;23;31;1675
40;110;45;28;1639
41;98;30;32;1605
42;90;23;33;1572
43;93;29;29;1541
44;87;22;32;1512
45;96;32;30;1487
46;88;22;34;1463
47;87;23;31;1440
48;90;27;30;1418
49;95;25;31;1397
50;87;22;31;1377
51;93;28;31;1359
52;90;23;33;1341
53;89;24;31;1323
54;89;23;33;1305
55;93;24;30;1289
56;88;23;30;1275
57;94;30;30;1261
58;87;22;32;1248
59;90;26;29;1237
60;85;22;31;1227
61;97;31;29;1217
62;90;33;26;1207
63;91;33;24;1198
64;91;33;24;1190
65;95;37;22;1183
66;90;34;24;1176
67;107;42;28;1170
68;91;22;29;1164
69;84;21;29;1159
70;90;25;30;1154
71;83;22;29;1149
72;95;28;31;1144
73;85;22;31;1139
74;94;30;29;1134
75;84;22;30;1129
76;89;23;30;1125
77;88;25;29;1121
78;85;23;27;1117
79;93;31;28;1113
80;92;25;28;1109
81;85;23;31;1105
82;94;26;32;1101
83;88;25;29;1097
84;89;25;28;1093
85;83;22;27;1089
86;90;24;30;1085
87;87;24;30;1081
88;90;26;29;1077
89;89;22;30;1073
90;87;25;29;1069
91;83;21;29;1065
92;96;29;31;1061
93;103;45;25;1057
94;94;25;29;1053
95;87;23;30;1049
96;87;24;29;1045
97;89;25;29;1041
98;87;26;28;1037
99;87;24;30;1033
100;91;24;30;1029
101;87;22;31;1025
102;91;24;30;1022
103;84;22;29;1021
104;95;28;31;1020
105;86;22;32;1019
106;97;34;28;1018
107;85;21;32;1017
108;96;31;29;1016
109;85;21;32;1015
110;90;26;29;1014
111;83;21;28;1013
112;87;27;27;1012
113;82;24;28;1011
114;95;27;31;1010
115;87;26;28;1009
116;89;25;29;1008
117;89;25;29;1007
118;86;23;29;1006
119;86;23;29;1005
120;90;29;25;1004
121;86;30;23;1003
122;64;26;1;1002
123;94;38;2;1002
124;77;22;1;1002
125;84;21;1;1002
126;86;23;2;1002
127;86;22;2;1002
128;84;21;2;1002
129;86;23;1;1002
130;86;24;1;1002
131;85;23;1;1002
132;85;23;2;1002
133;84;22;1;1002
134;86;22;1;1002
135;87;24;1;1002
136;81;24;1;1002
137;87;23;1;1002
138;86;24;2;1002
139;89;29;1;1002
140;83;22;2;1002
141;88;22;1;1002
142;82;26;1;1002
143;82;25;1;1002
144;87;24;1;1002
145;82;26;1;1002
146;85;23;1;1002
147;83;26;2;1002
148;83;22;1;1002
149;88;26;1;1002
150;85;24;1;1002
151;86;27;2;1002
152;84;23;1;1002
153;108;45;1;1002
154;82;27;1;1002
155;88;24;1;1002
156;85;23;2;1002
157;81;24;1;1002
158;93;27;1;1002
159;81;23;1;1002
160;89;23;1;1002
161;85;23;1;1002
162;85;23;1;1002
163;87;23;1;1002
164;84;21;1;1002
165;87;25;1;1002
166;86;26;1;1002
167;92;25;2;1002
168;90;28;2;1002
169;81;23;1;1002
170;87;24;2;1002
171;82;26;1;1002
172;85;22;1;1002
173;83;24;1;1002
174;84;24;1;1002
175;85;23;1;1002
176;86;23;1;1002
177;86;23;2;1002
178;85;22;1;1002
179;85;26;2;1002
180;89;27;1;1002
181;86;23;1;1002
182;85;23;1;1002
183;87;24;1;1002
184;96;31;1;1002
185;88;36;1;1002
186;103;45;1;1002
187;77;28;1;1002
188;90;24;2;1002
189;84;22;1;1002
190;89;28;1;1002
191;85;23;1;1002
192;89;32;1;1002
193;85;22;2;1002
194;88;28;1;1002
195;84;26;1;1002
196;82;24;2;1002
197;85;23;1;1002
198;87;27;1;1002
199;86;27;1;1002
200;86;23;1;1002
201;85;23;1;1002
202;88;23;1;1002
203;86;27;2;1002
204;90;30;1;1002
205;86;23;1;1002
206;81;24;1;1002
207;86;23;1;1002
208;85;28;1;1002
209;84;22;1;1002
210;86;24;2;1002
211;85;25;1;1002
212;86;23;1;1002
213;91;30;1;1002
214;107;47;3;1002
215;97;27;1;1002
216;91;25;1;1002
217;88;28;1;1002
218;85;24;2;1002
219;99;37;1;1002
220;83;24;1;1002
221;87;23;2;1002
222;81;24;1;1002
223;85;22;1;1002
224;85;23;1;1002
225;89;26;1;1002
226;89;31;1;1002
227;81;22;1;1002
228;94;28;2;1002
229;87;27;2;1002
230;86;22;1;1002
231;86;23;1;1002
232;82;24;1;1002
233;86;23;1;1002
234;83;24;2;1002
235;86;22;1;1002
236;86;24;1;1002
237;85;23;1;1002
238;92;31;2;1002
239;80;21;1;1002
240;88;26;1;1002
241;83;22;1;1002
242;86;25;1;1002
243;88;24;1;1002
244;89;23;1;1002
245;84;26;1;1002
246;85;23;1;1002
247;83;26;1;1002
248;92;28;1;1002
249;86;23;1;1002
250;87;24;2;1002
251;82;21;1;1002
252;98;33;1;1002
253;89;33;1;1002
254;100;43;1;1002
255;81;23;2;1002
256;83;26;1;1002
257;86;24;1;1002
258;84;26;2;1002
259;86;23;2;1002
260;85;27;1;1002
261;85;24;1;1002
262;85;27;2;1002
263;83;21;1;1002
264;88;22;1;1002
265;83;24;1;1002
266;89;29;2;1002
267;80;22;1;1002
268;90;29;1;1002
269;84;26;1;1002
270;80;26;1;1002
271;84;22;1;1002
272;88;25;2;1002
273;83;23;1;1002
274;87;22;2;1002
275;84;23;1;1002
276;83;21;1;1002
277;86;23;2;1002
278;83;24;1;1002
