29011624
19278458
5357400
5070684
4053950
3457593
3440046
3674047
3120473
3047931
3899826
5552140
4069208
4214195
3611204
2749182
2895352
5411686
5242595
3326478
4324813
3363308
3819227
7955645
2838243
2803853
6710423
4140078
3569693
6155710
2313488
2684325
3014875
2343067
2082643
2338788
6193121
4605617
2698200
3290164
4448369
7769421
6924493
5207836
5655377
2208674
4688544
2578142
4092125
2578467
2262217
2358386
3508827
2648829
2510534
4040769
4379050
4666459
7812260
3659643
2149737
5977827
3042120
2914119
2242775
3277439
2251664
5246989
4428335
4912188
6987718
3838236
5716248
2031437
3537760
2715161
3173603
4217759
2369076
2190547
2171608
2540338
3869016
4586238
6163620
4640415
3936389
6330647
3608812
2304575
5212742
3290768
2319206
4564072
2351907
2235680
2582580
2697343
5660888
4726763
7658614
4219968
4126745
4082060
2738706
1978044
1994022
4722213
3049201
2096811
2011314
4664631
2519293
2618275
2167233
2288373
2104182
2070691
3870915
2227379
4644965
4664700
9402908
5868248
8014937
4612593
4260576
6408912
3286344
2331189
2698697
3143247
2242182
2253943
2252782
2479009
3879060
3272421
2532473
2916447
3182548
2508649
2473796
4477956
4248714
6706693
7145142
6065144
7759890
4667103
3926196
3050411
6140500
3324693
2300182
7478838
4377444
6614763
6181073
4015936
5647647
3037008
4045356
5151525
2145235
3384192
2388639
4060670
4281068
2529031
2398192
2309286
4032732
3763474
7367552
4858440
4256843
4072927
4322157
4045190
2418164
7744268
2691218
2262033
5966540
2809676
3803949
2341999
2696705
2361705
2926689
2687622
3901000
2350027
2348903
2311537
4152643
2524388
5580932
7426870
4466558
