tick;time;drops
0;526;164687
1;837;164679
2;587;112299
3;498;87485
4;438;70139
5;362;57295
6;339;47568
7;326;39992
8;273;34012
9;280;29204
10;244;25321
11;257;22114
12;211;19482
13;227;17298
14;197;15440
15;196;13850
16;212;12473
17;182;11309
18;201;10308
19;177;9462
20;176;8738
21;193;8108
22;167;7560
23;188;7071
24;161;6639
25;161;6255
26;188;5908
27;159;5587
28;185;5304
29;158;5048
30;157;4818
31;170;4609
32;151;4416
33;152;4245
34;173;4086
35;154;3940
36;162;3806
37;154;3680
38;152;3565
39;163;3457
40;155;3363
41;147;3276
42;160;3195
43;154;3123
44;152;3055
45;161;2991
46;147;2935
47;160;2880
48;148;2827
49;149;2777
50;156;2731
51;151;2689
52;153;2651
53;157;2613
54;149;2576
55;145;2541
56;155;2508
57;155;2478
58;157;2450
59;149;2424
60;149;2398
61;160;2374
62;148;2351
63;144;2329
64;162;2307
65;155;2286
66;152;2265
67;159;2246
68;147;2227
69;150;2208
70;154;2190
71;149;2173
72;150;2157
73;154;2141
74;149;2125
75;153;2109
76;154;2093
77;144;2077
78;160;2063
79;150;2049
80;151;2035
81;155;2021
82;150;2008
83;147;1996
84;155;1985
85;150;1974
86;144;1964
87;151;1955
88;150;1946
89;143;1938
90;149;1930
91;148;1923
92;153;1916
93;162;1909
94;143;1902
95;152;1895
96;156;1888
97;147;1882
98;152;1877
99;151;1872
100;148;1868
101;150;1864
102;153;1860
103;152;1856
104;150;1852
105;157;1848
106;152;1844
107;152;1840
108;155;1836
109;151;1833
110;148;1830
111;151;1827
112;153;1824
113;150;1821
114;151;1818
115;156;1815
116;149;1812
117;142;1809
118;150;1807
119;145;1805
120;155;1803
121;148;1801
122;148;1799
123;147;1797
124;154;1796
125;148;1795
126;145;1794
127;154;1793
128;154;1792
129;141;1791
130;159;1790
131;147;1789
132;148;1789
133;146;1789
134;143;1789
135;148;1789
136;153;1789
137;161;1789
138;146;1789
139;151;1789
140;155;1789
141;154;1789
142;151;1789
143;148;1789
144;145;1789
145;151;1789
146;151;1789
147;147;1789
148;146;1789
149;153;1789
150;146;1789
151;144;1789
152;152;1789
153;155;1789
154;146;1789
155;150;1789
156;167;1789
157;146;1789
158;164;1789
159;173;1789
160;162;1789
161;145;1789
162;163;1789
163;146;1789
164;149;1789
165;160;1789
166;159;1789
167;152;1789
168;158;1789
169;152;1789
170;147;1789
171;160;1789
172;168;1789
173;153;1789
174;158;1789
175;153;1789
176;151;1789
177;155;1789
178;161;1789
179;158;1789
180;151;1789
181;153;1789
182;154;1789
183;147;1789
184;155;1789
185;151;1789
186;151;1789
187;148;1789
188;206;1789
189;341;1789
190;169;1789
191;161;1789
192;162;1789
193;152;1789
194;147;1789
195;149;1789
196;151;1789
197;150;1789
198;153;1789
199;167;1789
200;162;1789
