tick;time;drops
0;505;164687
1;804;164679
2;580;112299
3;494;87485
4;401;70139
5;380;57295
6;349;47568
7;302;39992
8;283;34012
9;251;29204
10;251;25321
11;226;22114
12;211;19482
13;216;17298
14;197;15440
15;211;13850
16;191;12473
17;195;11309
18;185;10308
19;171;9462
20;184;8738
21;181;8108
22;168;7560
23;176;7071
24;169;6639
25;178;6255
26;165;5908
27;164;5587
28;171;5304
29;166;5048
30;161;4818
31;176;4609
32;163;4416
33;166;4245
34;171;4086
35;156;3940
36;162;3806
37;165;3680
38;158;3565
39;167;3457
40;154;3363
41;154;3276
42;162;3195
43;159;3123
44;162;3055
45;157;2991
46;149;2935
47;161;2880
48;164;2827
49;152;2777
50;159;2731
51;158;2689
52;162;2651
53;153;2613
54;163;2576
55;157;2541
56;154;2508
57;160;2478
58;150;2450
59;156;2424
60;159;2398
61;154;2374
62;151;2351
63;164;2329
64;152;2307
65;154;2286
66;158;2265
67;154;2246
68;150;2227
69;157;2208
70;157;2190
71;150;2173
72;154;2157
73;146;2141
74;159;2125
75;159;2109
76;159;2093
77;147;2077
78;158;2063
79;151;2049
80;159;2035
81;153;2021
82;146;2008
83;151;1996
84;152;1985
85;156;1974
86;146;1964
87;161;1955
88;149;1946
89;156;1938
90;163;1930
91;158;1923
92;153;1916
93;158;1909
94;151;1902
95;161;1895
96;160;1888
97;156;1882
98;155;1877
99;158;1872
100;150;1868
101;145;1864
102;150;1860
103;157;1856
104;149;1852
105;152;1848
106;152;1844
107;151;1840
108;154;1836
109;155;1833
110;151;1830
111;149;1827
112;157;1824
113;150;1821
114;159;1818
115;157;1815
116;147;1812
117;154;1809
118;153;1807
119;152;1805
120;144;1803
121;149;1801
122;149;1799
123;152;1797
124;149;1796
125;154;1795
126;150;1794
127;147;1793
128;158;1792
129;158;1791
130;146;1790
131;162;1789
132;151;1789
133;156;1789
134;152;1789
135;148;1789
136;152;1789
137;154;1789
138;147;1789
139;146;1789
140;154;1789
141;152;1789
142;152;1789
143;147;1789
144;155;1789
145;158;1789
146;154;1789
147;160;1789
148;146;1789
149;147;1789
150;162;1789
151;156;1789
152;154;1789
153;151;1789
154;147;1789
155;153;1789
156;155;1789
157;150;1789
158;152;1789
159;158;1789
160;151;1789
161;150;1789
162;150;1789
163;159;1789
164;158;1789
165;150;1789
166;155;1789
167;152;1789
168;148;1789
169;155;1789
170;150;1789
171;150;1789
172;159;1789
173;146;1789
174;156;1789
175;157;1789
176;154;1789
177;150;1789
178;163;1789
179;159;1789
180;158;1789
181;161;1789
182;164;1789
183;153;1789
184;157;1789
185;163;1789
186;150;1789
187;150;1789
188;151;1789
189;146;1789
190;154;1789
191;162;1789
192;152;1789
193;147;1789
194;158;1789
195;151;1789
196;150;1789
197;159;1789
198;160;1789
199;151;1789
200;155;1789
