tick;time;drops
0;699;164687
1;1546;164679
2;594;112299
3;511;87485
4;422;70139
5;356;57295
6;334;47568
7;310;39992
8;267;34012
9;263;29204
10;247;25321
11;226;22114
12;226;19482
13;208;17298
14;210;15440
15;194;13850
16;198;12473
17;185;11309
18;193;10308
19;177;9462
20;170;8738
21;186;8108
22;166;7560
23;176;7071
24;174;6639
25;173;6255
26;160;5908
27;162;5587
28;168;5304
29;159;5048
30;173;4818
31;160;4609
32;157;4416
33;168;4245
34;162;4086
35;160;3940
36;165;3806
37;154;3680
38;162;3565
39;155;3457
40;153;3363
41;165;3276
42;158;3195
43;153;3123
44;168;3055
45;157;2991
46;154;2935
47;164;2880
48;152;2827
49;156;2777
50;164;2731
51;155;2689
52;154;2651
53;162;2613
54;159;2576
55;168;2541
56;156;2508
57;160;2478
58;161;2450
59;160;2424
60;156;2398
61;161;2374
62;158;2351
63;160;2329
64;159;2307
65;156;2286
66;159;2265
67;160;2246
68;153;2227
69;148;2208
70;163;2190
71;155;2173
72;154;2157
73;155;2141
74;147;2125
75;149;2109
76;159;2093
77;151;2077
78;151;2063
79;154;2049
80;159;2035
81;154;2021
82;157;2008
83;156;1996
84;151;1985
85;156;1974
86;158;1964
87;152;1955
88;153;1946
89;159;1938
90;152;1930
91;166;1923
92;154;1916
93;151;1909
94;157;1902
95;157;1895
96;150;1888
97;155;1882
98;164;1877
99;150;1872
100;153;1868
101;160;1864
102;148;1860
103;148;1856
104;159;1852
105;153;1848
106;151;1844
107;152;1840
108;161;1836
109;160;1833
110;156;1830
111;159;1827
112;145;1824
113;153;1821
114;158;1818
115;153;1815
116;153;1812
117;155;1809
118;149;1807
119;153;1805
120;161;1803
121;152;1801
122;149;1799
123;154;1797
124;153;1796
125;151;1795
126;160;1794
127;155;1793
128;151;1792
129;156;1791
130;155;1790
131;153;1789
132;151;1789
133;155;1789
134;155;1789
135;150;1789
136;154;1789
137;153;1789
138;154;1789
139;159;1789
140;152;1789
141;149;1789
142;158;1789
143;150;1789
144;152;1789
145;155;1789
146;178;1789
147;167;1789
148;172;1789
149;163;1789
150;163;1789
151;163;1789
152;159;1789
153;158;1789
154;152;1789
155;154;1789
156;151;1789
157;161;1789
158;158;1789
159;167;1789
160;178;1789
161;160;1789
162;150;1789
163;163;1789
164;147;1789
165;152;1789
166;155;1789
167;145;1789
168;155;1789
169;148;1789
170;152;1789
171;151;1789
172;156;1789
173;152;1789
174;157;1789
175;149;1789
176;158;1789
177;157;1789
178;163;1789
179;158;1789
180;153;1789
181;147;1789
182;156;1789
183;159;1789
184;154;1789
185;154;1789
186;151;1789
187;166;1789
188;163;1789
189;145;1789
190;147;1789
191;151;1789
192;154;1789
193;159;1789
194;155;1789
195;149;1789
196;153;1789
197;156;1789
198;155;1789
199;152;1789
200;154;1789
