tick;time;drops
0;757;164687
1;1059;164679
2;612;112299
3;468;87485
4;414;70139
5;360;57295
6;322;47568
7;282;39992
8;287;34012
9;269;29204
10;237;25321
11;234;22114
12;219;19482
13;217;17298
14;197;15440
15;210;13850
16;190;12473
17;185;11309
18;195;10308
19;174;9462
20;183;8738
21;171;8108
22;168;7560
23;181;7071
24;159;6639
25;173;6255
26;167;5908
27;162;5587
28;173;5304
29;162;5048
30;168;4818
31;155;4609
32;167;4416
33;175;4245
34;161;4086
35;163;3940
36;168;3806
37;153;3680
38;166;3565
39;150;3457
40;156;3363
41;170;3276
42;152;3195
43;148;3123
44;164;3055
45;151;2991
46;154;2935
47;163;2880
48;149;2827
49;153;2777
50;164;2731
51;151;2689
52;152;2651
53;162;2613
54;154;2576
55;159;2541
56;156;2508
57;150;2478
58;156;2450
59;154;2424
60;147;2398
61;159;2374
62;154;2351
63;155;2329
64;166;2307
65;159;2286
66;158;2265
67;158;2246
68;148;2227
69;151;2208
70;156;2190
71;151;2173
72;153;2157
73;155;2141
74;157;2125
75;150;2109
76;149;2093
77;156;2077
78;155;2063
79;151;2049
80;157;2035
81;153;2021
82;149;2008
83;157;1996
84;153;1985
85;150;1974
86;154;1964
87;148;1955
88;152;1946
89;165;1938
90;155;1930
91;148;1923
92;154;1916
93;151;1909
94;151;1902
95;164;1895
96;143;1888
97;151;1882
98;155;1877
99;148;1872
100;157;1868
101;150;1864
102;150;1860
103;152;1856
104;151;1852
105;146;1848
106;151;1844
107;150;1840
108;155;1836
109;156;1833
110;151;1830
111;159;1827
112;153;1824
113;150;1821
114;159;1818
115;145;1815
116;155;1812
117;158;1809
118;149;1807
119;152;1805
120;153;1803
121;151;1801
122;154;1799
123;157;1797
124;144;1796
125;157;1795
126;152;1794
127;156;1793
128;168;1792
129;149;1791
130;152;1790
131;150;1789
132;156;1789
133;159;1789
134;156;1789
135;151;1789
136;155;1789
137;152;1789
138;149;1789
139;150;1789
140;149;1789
141;155;1789
142;159;1789
143;156;1789
144;157;1789
145;159;1789
146;150;1789
147;160;1789
148;150;1789
149;152;1789
150;150;1789
151;150;1789
152;160;1789
153;152;1789
154;148;1789
155;155;1789
156;151;1789
157;149;1789
158;152;1789
159;156;1789
160;150;1789
161;154;1789
162;149;1789
163;147;1789
164;149;1789
165;150;1789
166;154;1789
167;146;1789
168;157;1789
169;155;1789
170;151;1789
171;156;1789
172;173;1789
173;199;1789
174;165;1789
175;149;1789
176;149;1789
177;152;1789
178;148;1789
179;153;1789
180;153;1789
181;152;1789
182;150;1789
183;154;1789
184;152;1789
185;150;1789
186;150;1789
187;152;1789
188;158;1789
189;147;1789
190;153;1789
191;148;1789
192;146;1789
193;159;1789
194;153;1789
195;155;1789
196;159;1789
197;151;1789
198;151;1789
199;158;1789
200;155;1789
