tick;time;drops
0;1161;164687
1;782;164679
2;583;112299
3;491;87485
4;438;70139
5;374;57295
6;351;47568
7;314;39992
8;302;34012
9;266;29204
10;272;25321
11;232;22114
12;249;19482
13;219;17298
14;231;15440
15;214;13850
16;204;12473
17;220;11309
18;191;10308
19;202;9462
20;180;8738
21;180;8108
22;194;7560
23;175;7071
24;177;6639
25;187;6255
26;174;5908
27;171;5587
28;184;5304
29;170;5048
30;185;4818
31;165;4609
32;168;4416
33;185;4245
34;163;4086
35;168;3940
36;181;3806
37;164;3680
38;157;3565
39;181;3457
40;162;3363
41;164;3276
42;174;3195
43;160;3123
44;163;3055
45;180;2991
46;164;2935
47;163;2880
48;178;2827
49;169;2777
50;158;2731
51;166;2689
52;161;2651
53;162;2613
54;168;2576
55;161;2541
56;160;2508
57;174;2478
58;162;2450
59;166;2424
60;168;2398
61;160;2374
62;152;2351
63;163;2329
64;165;2307
65;161;2286
66;167;2265
67;165;2246
68;152;2227
69;172;2208
70;163;2190
71;156;2173
72;164;2157
73;157;2141
74;156;2125
75;166;2109
76;156;2093
77;165;2077
78;163;2063
79;151;2049
80;158;2035
81;167;2021
82;157;2008
83;164;1996
84;162;1985
85;151;1974
86;155;1964
87;157;1955
88;161;1946
89;162;1938
90;155;1930
91;163;1923
92;158;1916
93;162;1909
94;166;1902
95;154;1895
96;158;1888
97;162;1882
98;159;1877
99;162;1872
100;156;1868
101;157;1864
102;161;1860
103;157;1856
104;159;1852
105;157;1848
106;164;1844
107;160;1840
108;156;1836
109;160;1833
110;157;1830
111;152;1827
112;156;1824
113;163;1821
114;161;1818
115;160;1815
116;154;1812
117;154;1809
118;168;1807
119;165;1805
120;156;1803
121;152;1801
122;160;1799
123;154;1797
124;160;1796
125;164;1795
126;157;1794
127;162;1793
128;160;1792
129;158;1791
130;156;1790
131;156;1789
132;159;1789
133;158;1789
134;157;1789
135;162;1789
136;156;1789
137;158;1789
138;160;1789
139;157;1789
140;159;1789
141;158;1789
142;151;1789
143;156;1789
144;169;1789
145;155;1789
146;154;1789
147;153;1789
148;162;1789
149;157;1789
150;165;1789
151;159;1789
152;150;1789
153;155;1789
154;159;1789
155;161;1789
156;160;1789
157;154;1789
158;156;1789
159;163;1789
160;170;1789
161;159;1789
162;153;1789
163;157;1789
164;163;1789
165;157;1789
166;155;1789
167;157;1789
168;167;1789
169;161;1789
170;167;1789
171;155;1789
172;148;1789
173;159;1789
174;153;1789
175;153;1789
176;154;1789
177;158;1789
178;158;1789
179;159;1789
180;157;1789
181;155;1789
182;151;1789
183;170;1789
184;166;1789
185;153;1789
186;158;1789
187;160;1789
188;151;1789
189;162;1789
190;156;1789
191;158;1789
192;162;1789
193;154;1789
194;155;1789
195;157;1789
196;159;1789
197;156;1789
198;158;1789
199;162;1789
200;162;1789
