tick;time;drops
0;671;164687
1;1814;164679
2;589;112299
3;496;87485
4;432;70139
5;378;57295
6;350;47568
7;304;39992
8;292;34012
9;283;29204
10;243;25321
11;257;22114
12;226;19482
13;235;17298
14;205;15440
15;200;13850
16;211;12473
17;185;11309
18;204;10308
19;177;9462
20;199;8738
21;168;8108
22;172;7560
23;197;7071
24;179;6639
25;188;6255
26;176;5908
27;167;5587
28;187;5304
29;167;5048
30;187;4818
31;167;4609
32;165;4416
33;180;4245
34;177;4086
35;169;3940
36;175;3806
37;168;3680
38;163;3565
39;172;3457
40;156;3363
41;169;3276
42;161;3195
43;158;3123
44;169;3055
45;160;2991
46;158;2935
47;175;2880
48;160;2827
49;160;2777
50;170;2731
51;159;2689
52;160;2651
53;166;2613
54;161;2576
55;162;2541
56;164;2508
57;158;2478
58;162;2450
59;163;2424
60;159;2398
61;180;2374
62;160;2351
63;166;2329
64;169;2307
65;156;2286
66;174;2265
67;169;2246
68;159;2227
69;163;2208
70;161;2190
71;155;2173
72;153;2157
73;170;2141
74;154;2125
75;155;2109
76;162;2093
77;156;2077
78;158;2063
79;163;2049
80;157;2035
81;154;2021
82;159;2008
83;161;1996
84;157;1985
85;165;1974
86;153;1964
87;152;1955
88;164;1946
89;160;1938
90;156;1930
91;164;1923
92;152;1916
93;155;1909
94;164;1902
95;157;1895
96;159;1888
97;163;1882
98;154;1877
99;156;1872
100;160;1868
101;162;1864
102;162;1860
103;160;1856
104;164;1852
105;159;1848
106;164;1844
107;159;1840
108;154;1836
109;162;1833
110;159;1830
111;158;1827
112;163;1824
113;158;1821
114;150;1818
115;156;1815
116;157;1812
117;155;1809
118;158;1807
119;152;1805
120;153;1803
121;152;1801
122;156;1799
123;151;1797
124;151;1796
125;158;1795
126;152;1794
127;156;1793
128;155;1792
129;161;1791
130;153;1790
131;165;1789
132;158;1789
133;160;1789
134;155;1789
135;162;1789
136;159;1789
137;161;1789
138;164;1789
139;162;1789
140;159;1789
141;164;1789
142;156;1789
143;163;1789
144;162;1789
145;153;1789
146;162;1789
147;158;1789
148;165;1789
149;167;1789
150;160;1789
151;156;1789
152;163;1789
153;158;1789
154;162;1789
155;160;1789
156;155;1789
157;159;1789
158;157;1789
159;155;1789
160;160;1789
161;171;1789
162;178;1789
163;161;1789
164;170;1789
165;152;1789
166;154;1789
167;164;1789
168;149;1789
169;161;1789
170;162;1789
171;159;1789
172;156;1789
173;163;1789
174;152;1789
175;155;1789
176;164;1789
177;150;1789
178;160;1789
179;164;1789
180;155;1789
181;157;1789
182;155;1789
183;162;1789
184;156;1789
185;162;1789
186;162;1789
187;161;1789
188;165;1789
189;162;1789
190;144;1789
191;141;1789
192;151;1789
193;148;1789
194;140;1789
195;144;1789
196;152;1789
197;145;1789
198;145;1789
199;146;1789
200;147;1789
