tick;time;drops
0;0;44268
1;381;44268
2;850;33714
3;505;28976
4;433;25134
5;369;21855
6;383;19042
7;349;16620
8;281;14531
9;264;12742
10;248;11223
11;251;9939
12;247;8830
13;230;7874
14;207;7060
15;228;6351
16;221;5742
17;224;5226
18;193;4771
19;215;4388
20;207;4051
21;189;3750
22;195;3471
23;168;3223
24;189;3005
25;169;2819
26;199;2660
27;188;2520
28;207;2396
29;172;2290
30;197;2194
31;167;2107
32;195;2031
33;157;1964
34;203;1905
35;187;1852
36;188;1801
37;171;1756
38;197;1712
39;182;1675
40;170;1639
41;176;1605
42;177;1572
43;174;1541
44;172;1512
45;178;1487
46;175;1463
47;168;1440
48;175;1418
49;180;1397
50;164;1377
51;172;1359
52;177;1341
53;167;1323
54;171;1305
55;170;1289
56;166;1275
57;167;1261
58;177;1248
59;158;1237
60;170;1227
61;172;1217
62;162;1207
63;166;1198
64;169;1190
65;166;1183
66;174;1176
67;156;1170
68;196;1164
69;164;1159
70;165;1154
71;164;1149
72;173;1144
73;154;1139
74;169;1134
75;158;1129
76;170;1125
77;166;1121
78;161;1117
79;162;1113
80;172;1109
81;157;1105
82;170;1101
83;155;1097
84;171;1093
85;175;1089
86;157;1085
87;169;1081
88;163;1077
89;159;1073
90;168;1069
91;164;1065
92;166;1061
93;163;1057
94;156;1053
95;161;1049
96;166;1045
97;158;1041
98;160;1037
99;162;1033
100;161;1029
101;177;1025
102;152;1022
103;165;1021
104;168;1020
105;159;1019
106;159;1018
107;156;1017
108;168;1016
109;166;1015
110;153;1014
111;170;1013
112;157;1012
113;171;1011
114;163;1010
115;158;1009
116;167;1008
117;162;1007
118;161;1006
119;169;1005
120;152;1004
121;168;1003
122;168;1002
123;161;1002
124;164;1002
125;161;1002
126;165;1002
127;169;1002
128;154;1002
129;169;1002
130;152;1002
131;166;1002
132;158;1002
133;164;1002
134;163;1002
135;177;1002
136;164;1002
137;172;1002
138;156;1002
139;164;1002
140;162;1002
141;161;1002
142;167;1002
143;159;1002
144;164;1002
145;166;1002
146;152;1002
147;169;1002
148;154;1002
149;165;1002
150;167;1002
151;157;1002
152;160;1002
153;161;1002
154;165;1002
155;169;1002
156;156;1002
157;170;1002
158;161;1002
159;158;1002
160;167;1002
161;158;1002
162;159;1002
163;168;1002
164;151;1002
165;167;1002
166;154;1002
167;167;1002
168;162;1002
169;158;1002
170;165;1002
171;159;1002
172;163;1002
173;171;1002
174;154;1002
175;169;1002
176;166;1002
177;162;1002
178;166;1002
179;157;1002
180;172;1002
181;162;1002
182;159;1002
183;164;1002
184;169;1002
185;162;1002
186;169;1002
187;153;1002
188;164;1002
189;151;1002
190;168;1002
191;161;1002
192;159;1002
193;165;1002
194;168;1002
195;160;1002
196;184;1002
197;153;1002
198;169;1002
199;162;1002
200;157;1002
201;162;1002
202;164;1002
203;165;1002
204;170;1002
205;156;1002
206;173;1002
207;152;1002
208;171;1002
209;173;1002
210;163;1002
211;164;1002
212;170;1002
213;155;1002
214;172;1002
215;159;1002
216;162;1002
217;176;1002
218;154;1002
219;166;1002
220;154;1002
221;167;1002
222;167;1002
223;167;1002
224;163;1002
225;169;1002
226;164;1002
227;169;1002
228;158;1002
229;160;1002
230;168;1002
231;150;1002
232;163;1002
233;162;1002
234;167;1002
235;160;1002
236;163;1002
237;161;1002
238;160;1002
239;163;1002
240;172;1002
241;155;1002
242;166;1002
243;167;1002
244;158;1002
245;168;1002
246;161;1002
247;162;1002
248;170;1002
249;155;1002
250;171;1002
251;154;1002
252;169;1002
253;159;1002
254;161;1002
255;163;1002
256;156;1002
257;169;1002
258;171;1002
259;157;1002
260;169;1002
261;162;1002
262;164;1002
263;160;1002
264;162;1002
265;163;1002
266;168;1002
267;152;1002
268;165;1002
269;154;1002
270;167;1002
271;175;1002
272;163;1002
273;163;1002
274;160;1002
275;167;1002
276;160;1002
277;164;1002
278;163;1002
279;167;1002
280;151;1002
281;165;1002
282;154;1002
283;178;1002
284;166;1002
285;162;1002
286;161;1002
287;161;1002
288;168;1002
289;168;1002
290;158;1002
291;168;1002
292;156;1002
293;164;1002
294;172;1002
295;159;1002
296;168;1002
297;162;1002
298;160;1002
299;167;1002
300;158;1002
