tick;time;drops
0;0;44268
1;374;44268
2;858;33714
3;511;28976
4;482;25134
5;401;21855
6;374;19042
7;321;16620
8;282;14531
9;263;12742
10;262;11223
11;241;9939
12;239;8830
13;222;7874
14;207;7060
15;223;6351
16;225;5742
17;197;5226
18;217;4771
19;216;4388
20;178;4051
21;213;3750
22;204;3471
23;176;3223
24;214;3005
25;174;2819
26;193;2660
27;171;2520
28;204;2396
29;172;2290
30;202;2194
31;158;2107
32;208;2031
33;173;1964
34;192;1905
35;163;1852
36;190;1801
37;183;1756
38;176;1712
39;169;1675
40;174;1639
41;187;1605
42;166;1572
43;187;1541
44;178;1512
45;181;1487
46;165;1463
47;175;1440
48;173;1418
49;162;1397
50;174;1377
51;170;1359
52;164;1341
53;172;1323
54;176;1305
55;157;1289
56;173;1275
57;166;1261
58;167;1248
59;171;1237
60;170;1227
61;156;1217
62;173;1207
63;158;1198
64;182;1190
65;169;1183
66;161;1176
67;165;1170
68;174;1164
69;157;1159
70;173;1154
71;165;1149
72;161;1144
73;170;1139
74;162;1134
75;170;1129
76;171;1125
77;159;1121
78;165;1117
79;167;1113
80;154;1109
81;173;1105
82;165;1101
83;160;1097
84;163;1093
85;159;1089
86;162;1085
87;170;1081
88;159;1077
89;174;1073
90;162;1069
91;167;1065
92;167;1061
93;164;1057
94;167;1053
95;169;1049
96;152;1045
97;169;1041
98;163;1037
99;167;1033
100;168;1029
101;155;1025
102;168;1022
103;173;1021
104;155;1020
105;169;1019
106;158;1018
107;169;1017
108;164;1016
109;157;1015
110;165;1014
111;160;1013
112;166;1012
113;172;1011
114;151;1010
115;166;1009
116;164;1008
117;157;1007
118;170;1006
119;158;1005
120;162;1004
121;169;1003
122;158;1002
123;168;1002
124;164;1002
125;176;1002
126;163;1002
127;155;1002
128;164;1002
129;159;1002
130;167;1002
131;171;1002
132;153;1002
133;169;1002
134;171;1002
135;161;1002
136;161;1002
137;164;1002
138;162;1002
139;173;1002
140;159;1002
141;164;1002
142;152;1002
143;169;1002
144;162;1002
145;160;1002
146;162;1002
147;161;1002
148;162;1002
149;170;1002
150;152;1002
151;168;1002
152;165;1002
153;156;1002
154;163;1002
155;165;1002
156;167;1002
157;161;1002
158;149;1002
159;167;1002
160;158;1002
161;170;1002
162;168;1002
163;157;1002
164;166;1002
165;157;1002
166;167;1002
167;170;1002
168;153;1002
169;168;1002
170;165;1002
171;158;1002
172;169;1002
173;152;1002
174;173;1002
175;170;1002
176;161;1002
177;165;1002
178;157;1002
179;169;1002
180;174;1002
181;153;1002
182;173;1002
183;158;1002
184;167;1002
185;167;1002
186;164;1002
187;168;1002
188;168;1002
189;155;1002
190;175;1002
191;160;1002
192;168;1002
193;172;1002
194;154;1002
195;169;1002
196;161;1002
197;170;1002
198;166;1002
199;160;1002
200;169;1002
201;159;1002
202;165;1002
203;165;1002
204;157;1002
205;167;1002
206;164;1002
207;163;1002
208;160;1002
209;162;1002
210;169;1002
211;169;1002
212;155;1002
213;168;1002
214;152;1002
215;172;1002
216;174;1002
217;159;1002
218;165;1002
219;160;1002
220;164;1002
221;173;1002
222;152;1002
223;170;1002
224;163;1002
225;167;1002
226;164;1002
227;157;1002
228;171;1002
229;168;1002
230;155;1002
231;169;1002
232;155;1002
233;170;1002
234;173;1002
235;160;1002
236;172;1002
237;157;1002
238;173;1002
239;171;1002
240;159;1002
241;174;1002
242;163;1002
243;155;1002
244;175;1002
245;159;1002
246;171;1002
247;172;1002
248;158;1002
249;169;1002
250;153;1002
251;167;1002
252;172;1002
253;154;1002
254;173;1002
255;158;1002
256;170;1002
257;167;1002
258;170;1002
259;171;1002
260;173;1002
261;155;1002
262;172;1002
263;156;1002
264;172;1002
265;164;1002
266;160;1002
267;166;1002
268;159;1002
269;167;1002
270;169;1002
271;154;1002
272;168;1002
273;156;1002
274;170;1002
275;167;1002
276;164;1002
277;169;1002
278;172;1002
279;161;1002
280;168;1002
281;160;1002
282;162;1002
283;172;1002
284;156;1002
285;169;1002
286;154;1002
287;181;1002
288;165;1002
289;162;1002
290;166;1002
291;161;1002
292;171;1002
293;172;1002
294;156;1002
295;174;1002
296;162;1002
297;162;1002
298;166;1002
299;162;1002
300;160;1002
