tick;time;drops
0;0;44268
1;458;44268
2;849;33714
3;498;28976
4;437;25134
5;389;21855
6;362;19042
7;360;16620
8;283;14531
9;281;12742
10;266;11223
11;238;9939
12;229;8830
13;213;7874
14;212;7060
15;199;6351
16;227;5742
17;206;5226
18;176;4771
19;215;4388
20;180;4051
21;215;3750
22;184;3471
23;213;3223
24;195;3005
25;162;2819
26;209;2660
27;179;2520
28;208;2396
29;156;2290
30;193;2194
31;199;2107
32;203;2031
33;154;1964
34;203;1905
35;166;1852
36;193;1801
37;193;1756
38;174;1712
39;176;1675
40;181;1639
41;165;1605
42;182;1572
43;175;1541
44;191;1512
45;160;1487
46;174;1463
47;170;1440
48;167;1418
49;171;1397
50;182;1377
51;159;1359
52;175;1341
53;184;1323
54;160;1305
55;177;1289
56;167;1275
57;163;1261
58;166;1248
59;169;1237
60;156;1227
61;177;1217
62;165;1207
63;160;1198
64;168;1190
65;166;1183
66;167;1176
67;170;1170
68;154;1164
69;169;1159
70;172;1154
71;162;1149
72;167;1144
73;175;1139
74;162;1134
75;166;1129
76;159;1125
77;173;1121
78;172;1117
79;157;1113
80;165;1109
81;169;1105
82;154;1101
83;175;1097
84;200;1093
85;210;1089
86;186;1085
87;185;1081
88;190;1077
89;189;1073
90;178;1069
91;193;1065
92;169;1061
93;157;1057
94;167;1053
95;154;1049
96;177;1045
97;168;1041
98;158;1037
99;165;1033
100;158;1029
101;168;1025
102;175;1022
103;153;1021
104;165;1020
105;165;1019
106;158;1018
107;168;1017
108;163;1016
109;167;1015
110;166;1014
111;155;1013
112;172;1012
113;153;1011
114;170;1010
115;168;1009
116;161;1008
117;160;1007
118;160;1006
119;162;1005
120;171;1004
121;153;1003
122;174;1002
123;162;1002
124;160;1002
125;162;1002
126;163;1002
127;162;1002
128;175;1002
129;152;1002
130;169;1002
131;150;1002
132;169;1002
133;168;1002
134;158;1002
135;164;1002
136;159;1002
137;162;1002
138;167;1002
139;155;1002
140;179;1002
141;167;1002
142;158;1002
143;161;1002
144;160;1002
145;168;1002
146;173;1002
147;152;1002
148;172;1002
149;157;1002
150;170;1002
151;163;1002
152;158;1002
153;168;1002
154;165;1002
155;160;1002
156;168;1002
157;161;1002
158;165;1002
159;169;1002
160;155;1002
161;169;1002
162;155;1002
163;175;1002
164;171;1002
165;158;1002
166;168;1002
167;159;1002
168;164;1002
169;164;1002
170;157;1002
171;165;1002
172;168;1002
173;154;1002
174;167;1002
175;159;1002
176;169;1002
177;168;1002
178;158;1002
179;162;1002
180;154;1002
181;164;1002
182;173;1002
183;155;1002
184;176;1002
185;151;1002
186;172;1002
187;177;1002
188;158;1002
189;182;1002
190;162;1002
191;156;1002
192;166;1002
193;164;1002
194;164;1002
195;168;1002
196;154;1002
197;170;1002
198;156;1002
199;174;1002
200;163;1002
201;162;1002
202;166;1002
203;162;1002
204;158;1002
205;160;1002
206;160;1002
207;163;1002
208;173;1002
209;152;1002
210;170;1002
211;153;1002
212;177;1002
213;163;1002
214;159;1002
215;162;1002
216;159;1002
217;163;1002
218;178;1002
219;152;1002
220;168;1002
221;163;1002
222;157;1002
223;165;1002
224;160;1002
225;162;1002
226;167;1002
227;159;1002
228;168;1002
229;154;1002
230;169;1002
231;168;1002
232;162;1002
233;170;1002
234;169;1002
235;161;1002
236;175;1002
237;160;1002
238;179;1002
239;155;1002
240;163;1002
241;178;1002
242;158;1002
243;175;1002
244;162;1002
245;157;1002
246;164;1002
247;159;1002
248;168;1002
249;167;1002
250;154;1002
251;168;1002
252;156;1002
253;170;1002
254;166;1002
255;159;1002
256;168;1002
257;174;1002
258;154;1002
259;165;1002
260;153;1002
261;171;1002
262;161;1002
263;157;1002
264;163;1002
265;159;1002
266;167;1002
267;171;1002
268;152;1002
269;168;1002
270;159;1002
271;171;1002
272;167;1002
273;158;1002
274;162;1002
275;189;1002
276;154;1002
277;170;1002
278;157;1002
279;176;1002
280;166;1002
281;159;1002
282;173;1002
283;157;1002
284;172;1002
285;170;1002
286;152;1002
287;176;1002
288;167;1002
289;156;1002
290;170;1002
291;163;1002
292;168;1002
293;167;1002
294;151;1002
295;168;1002
296;154;1002
297;175;1002
298;165;1002
299;153;1002
300;166;1002
