tick;time;drops
0;0;44268
1;389;44268
2;847;33714
3;498;28976
4;438;25134
5;377;21855
6;366;19042
7;347;16620
8;305;14531
9;284;12742
10;326;11223
11;245;9939
12;241;8830
13;237;7874
14;214;7060
15;199;6351
16;218;5742
17;197;5226
18;182;4771
19;210;4388
20;189;4051
21;216;3750
22;183;3471
23;216;3223
24;201;3005
25;170;2819
26;203;2660
27;172;2520
28;197;2396
29;161;2290
30;204;2194
31;163;2107
32;208;2031
33;198;1964
34;171;1905
35;195;1852
36;183;1801
37;181;1756
38;170;1712
39;182;1675
40;180;1639
41;168;1605
42;177;1572
43;170;1541
44;181;1512
45;166;1487
46;172;1463
47;173;1440
48;161;1418
49;175;1397
50;167;1377
51;168;1359
52;177;1341
53;176;1323
54;158;1305
55;180;1289
56;168;1275
57;165;1261
58;170;1248
59;174;1237
60;156;1227
61;173;1217
62;166;1207
63;171;1198
64;168;1190
65;159;1183
66;170;1176
67;170;1170
68;153;1164
69;173;1159
70;167;1154
71;163;1149
72;163;1144
73;165;1139
74;164;1134
75;168;1129
76;161;1125
77;164;1121
78;168;1117
79;156;1113
80;171;1109
81;169;1105
82;161;1101
83;164;1097
84;167;1093
85;168;1089
86;168;1085
87;156;1081
88;169;1077
89;173;1073
90;160;1069
91;170;1065
92;156;1061
93;172;1057
94;165;1053
95;160;1049
96;163;1045
97;172;1041
98;160;1037
99;174;1033
100;162;1029
101;171;1025
102;171;1022
103;156;1021
104;172;1020
105;166;1019
106;156;1018
107;167;1017
108;162;1016
109;160;1015
110;172;1014
111;160;1013
112;174;1012
113;153;1011
114;172;1010
115;162;1009
116;161;1008
117;164;1007
118;164;1006
119;165;1005
120;167;1004
121;155;1003
122;170;1002
123;179;1002
124;158;1002
125;163;1002
126;162;1002
127;161;1002
128;166;1002
129;158;1002
130;174;1002
131;160;1002
132;163;1002
133;173;1002
134;151;1002
135;170;1002
136;156;1002
137;173;1002
138;162;1002
139;162;1002
140;164;1002
141;169;1002
142;156;1002
143;167;1002
144;156;1002
145;167;1002
146;168;1002
147;163;1002
148;165;1002
149;170;1002
150;162;1002
151;166;1002
152;154;1002
153;168;1002
154;160;1002
155;170;1002
156;165;1002
157;162;1002
158;162;1002
159;178;1002
160;157;1002
161;166;1002
162;153;1002
163;174;1002
164;167;1002
165;160;1002
166;163;1002
167;163;1002
168;163;1002
169;173;1002
170;153;1002
171;168;1002
172;157;1002
173;167;1002
174;165;1002
175;157;1002
176;162;1002
177;170;1002
178;159;1002
179;177;1002
180;157;1002
181;169;1002
182;171;1002
183;153;1002
184;166;1002
185;156;1002
186;173;1002
187;165;1002
188;158;1002
189;165;1002
190;163;1002
191;164;1002
192;174;1002
193;152;1002
194;164;1002
195;162;1002
196;159;1002
197;165;1002
198;162;1002
199;160;1002
200;167;1002
201;157;1002
202;174;1002
203;156;1002
204;170;1002
205;170;1002
206;162;1002
207;170;1002
208;165;1002
209;155;1002
210;173;1002
211;160;1002
212;169;1002
213;164;1002
214;159;1002
215;168;1002
216;162;1002
217;162;1002
218;170;1002
219;155;1002
220;167;1002
221;160;1002
222;168;1002
223;163;1002
224;156;1002
225;175;1002
226;160;1002
227;169;1002
228;161;1002
229;160;1002
230;167;1002
231;176;1002
232;154;1002
233;174;1002
234;157;1002
235;170;1002
236;163;1002
237;160;1002
238;162;1002
239;157;1002
240;173;1002
241;169;1002
242;154;1002
243;163;1002
244;168;1002
245;161;1002
246;166;1002
247;167;1002
248;163;1002
249;164;1002
250;159;1002
251;166;1002
252;162;1002
253;170;1002
254;172;1002
255;158;1002
256;177;1002
257;153;1002
258;174;1002
259;166;1002
260;162;1002
261;168;1002
262;163;1002
263;162;1002
264;171;1002
265;158;1002
266;164;1002
267;167;1002
268;161;1002
269;174;1002
270;159;1002
271;167;1002
272;167;1002
273;165;1002
274;162;1002
275;159;1002
276;169;1002
277;173;1002
278;158;1002
279;164;1002
280;160;1002
281;158;1002
282;170;1002
283;158;1002
284;169;1002
285;172;1002
286;152;1002
287;170;1002
288;153;1002
289;165;1002
290;167;1002
291;151;1002
292;169;1002
293;151;1002
294;185;1002
295;162;1002
296;175;1002
297;167;1002
298;162;1002
299;156;1002
300;174;1002
