tick;time;time_patch;time_drop;drops
0;0;0.0;0.0;44268
1;454;258.0;196.0;44268
2;429;191.0;238.0;43922
3;467;197.0;270.0;43605
4;432;191.0;241.0;43295
5;459;208.0;251.0;43005
6;417;191.0;226.0;42724
7;436;215.0;221.0;42462
8;463;219.0;244.0;42197
9;427;212.0;215.0;41949
10;443;230.0;213.0;41721
11;448;234.0;214.0;41499
12;458;237.0;221.0;41294
13;447;240.0;207.0;41097
14;449;247.0;202.0;40905
15;468;249.0;219.0;40718
16;447;248.0;199.0;40540
17;459;259.0;200.0;40369
18;486;276.0;210.0;40210
19;443;254.0;189.0;40070
20;464;267.0;197.0;39924
21;469;268.0;201.0;39782
22;476;287.0;189.0;39640
23;685;287.0;398.0;39501
24;612;380.0;232.0;39366
25;484;287.0;197.0;39227
26;605;358.0;247.0;39092
27;619;400.0;219.0;38954
28;504;325.0;179.0;38822
29;588;377.0;211.0;38698
30;750;454.0;296.0;38576
31;614;364.0;250.0;38467
32;582;381.0;200.0;38355
33;868;560.0;308.0;38239
34;604;396.0;208.0;38118
35;612;385.0;227.0;37996
36;667;432.0;235.0;37870
37;495;313.0;181.0;37743
38;587;378.0;209.0;37615
39;540;338.0;202.0;37488
40;590;382.0;208.0;37360
41;537;357.0;180.0;37234
42;603;402.0;201.0;37112
43;585;376.0;209.0;36995
44;767;580.0;187.0;36886
45;616;427.0;189.0;36779
46;497;328.0;169.0;36682
47;555;365.0;190.0;36589
48;491;320.0;171.0;36500
49;536;346.0;190.0;36412
50;530;323.0;207.0;36330
51;544;344.0;200.0;36257
52;522;347.0;175.0;36187
53;562;354.0;208.0;36117
54;557;366.0;191.0;36061
55;706;449.0;257.0;36010
56;558;381.0;177.0;35965
57;595;376.0;219.0;35926
58;551;379.0;172.0;35892
59;586;400.0;186.0;35864
60;531;358.0;173.0;35843
61;557;359.0;198.0;35825
62;554;379.0;175.0;35807
63;613;410.0;203.0;35793
64;561;385.0;176.0;35781
65;572;406.0;166.0;35773
66;573;393.0;180.0;35766
67;590;425.0;165.0;35764
68;581;418.0;163.0;35763
