tick;time;time_patch;time_drop;drops
0;0;0.0;0.0;44268
1;459;213.0;246.0;44268
2;438;203.0;234.0;43922
3;442;194.0;247.0;43605
4;430;201.0;229.0;43295
5;445;200.0;245.0;43005
6;425;198.0;227.0;42724
7;429;209.0;220.0;42462
8;452;215.0;237.0;42197
9;436;216.0;220.0;41949
10;433;222.0;211.0;41721
11;458;234.0;224.0;41499
12;433;228.0;205.0;41294
13;459;255.0;204.0;41097
14;459;242.0;217.0;40905
15;442;241.0;201.0;40718
16;446;247.0;199.0;40540
17;467;250.0;217.0;40369
18;444;251.0;193.0;40210
19;447;265.0;182.0;40070
20;474;272.0;202.0;39924
21;451;261.0;190.0;39782
22;456;269.0;187.0;39640
23;489;288.0;201.0;39501
24;462;274.0;188.0;39366
25;463;277.0;186.0;39227
26;502;320.0;182.0;39092
27;467;284.0;183.0;38954
28;487;285.0;202.0;38822
29;474;292.0;182.0;38698
30;479;294.0;185.0;38576
31;505;329.0;176.0;38467
32;531;351.0;180.0;38355
33;497;302.0;195.0;38239
34;474;294.0;180.0;38118
35;523;300.0;223.0;37996
36;534;352.0;182.0;37870
37;477;303.0;174.0;37743
38;484;310.0;174.0;37615
39;464;295.0;169.0;37488
40;500;308.0;192.0;37360
41;478;309.0;169.0;37234
42;504;306.0;198.0;37112
43;477;307.0;170.0;36995
44;499;327.0;171.0;36886
45;494;326.0;168.0;36779
46;502;322.0;180.0;36682
47;496;331.0;165.0;36589
48;489;319.0;170.0;36500
49;557;392.0;165.0;36412
50;484;316.0;168.0;36330
51;495;332.0;163.0;36257
52;471;308.0;163.0;36187
53;510;351.0;159.0;36117
54;1082;834.0;248.0;36061
55;527;366.0;161.0;36010
56;502;332.0;170.0;35965
57;506;346.0;160.0;35926
58;499;342.0;157.0;35892
59;512;355.0;157.0;35864
60;485;324.0;160.0;35843
61;508;352.0;156.0;35825
62;514;336.0;178.0;35807
63;470;312.0;158.0;35793
64;536;355.0;181.0;35781
65;489;330.0;159.0;35773
66;532;359.0;173.0;35766
67;515;352.0;163.0;35764
68;538;376.0;162.0;35763
69;509;339.0;170.0;35763
70;535;370.0;165.0;35763
71;519;350.0;169.0;35763
72;563;400.0;163.0;35763
73;520;364.0;156.0;35763
74;521;366.0;155.0;35763
75;518;344.0;174.0;35763
76;583;410.0;173.0;35763
77;642;432.0;210.0;35763
78;543;386.0;157.0;35763
79;510;337.0;173.0;35763
80;495;337.0;158.0;35763
81;516;357.0;158.0;35763
82;499;341.0;158.0;35763
83;499;341.0;158.0;35763
84;501;320.0;181.0;35763
85;472;314.0;158.0;35763
86;496;320.0;176.0;35763
87;522;352.0;170.0;35763
88;516;358.0;158.0;35763
89;505;348.0;157.0;35763
90;518;359.0;159.0;35763
91;536;353.0;183.0;35763
92;499;341.0;158.0;35763
93;500;326.0;174.0;35763
94;510;355.0;155.0;35763
95;528;372.0;156.0;35763
96;505;348.0;157.0;35763
97;535;378.0;157.0;35763
98;518;341.0;177.0;35763
99;504;348.0;155.0;35763
100;520;366.0;154.0;35763
101;506;349.0;157.0;35763
102;541;386.0;155.0;35763
103;515;343.0;172.0;35763
104;495;339.0;155.0;35763
105;534;379.0;154.0;35763
106;500;344.0;156.0;35763
107;523;370.0;153.0;35763
108;519;347.0;172.0;35763
109;507;352.0;155.0;35763
110;542;385.0;157.0;35763
111;505;348.0;157.0;35763
112;521;362.0;159.0;35763
113;520;342.0;178.0;35763
114;506;344.0;162.0;35763
115;561;401.0;160.0;35763
116;675;516.0;159.0;35763
117;547;388.0;159.0;35763
118;535;363.0;172.0;35763
119;566;411.0;155.0;35763
120;535;380.0;155.0;35763
121;517;359.0;157.0;35763
122;537;380.0;157.0;35763
123;538;362.0;176.0;35763
124;526;357.0;169.0;35763
125;562;402.0;160.0;35763
126;537;374.0;163.0;35763
127;582;416.0;166.0;35763
128;559;377.0;182.0;35763
129;654;397.0;257.0;35763
130;555;400.0;155.0;35763
131;536;359.0;177.0;35763
132;494;338.0;155.0;35763
133;531;377.0;154.0;35763
134;499;343.0;156.0;35763
135;519;361.0;158.0;35763
136;527;352.0;175.0;35763
137;496;339.0;157.0;35763
138;527;374.0;153.0;35763
139;525;367.0;158.0;35763
140;540;369.0;171.0;35763
141;521;343.0;178.0;35763
142;492;334.0;158.0;35763
143;522;365.0;157.0;35763
144;499;340.0;159.0;35763
145;525;361.0;164.0;35763
146;528;353.0;175.0;35763
147;501;344.0;157.0;35763
148;539;383.0;156.0;35763
149;510;353.0;157.0;35763
150;541;387.0;154.0;35763
151;511;336.0;175.0;35763
152;484;328.0;156.0;35763
153;512;356.0;155.0;35763
154;505;350.0;155.0;35763
155;535;379.0;156.0;35763
156;535;359.0;176.0;35763
157;496;340.0;156.0;35763
158;571;406.0;165.0;35763
159;575;410.0;165.0;35763
160;531;369.0;162.0;35763
161;527;355.0;172.0;35763
162;509;353.0;156.0;35763
163;522;367.0;155.0;35763
164;527;368.0;159.0;35763
165;538;384.0;154.0;35763
166;577;390.0;187.0;35763
167;537;376.0;161.0;35763
168;532;372.0;160.0;35763
169;536;373.0;163.0;35763
170;738;515.0;223.0;35763
171;571;385.0;186.0;35763
172;677;498.0;179.0;35763
173;689;511.0;178.0;35763
174;699;520.0;179.0;35763
175;751;575.0;176.0;35763
176;803;574.0;229.0;35763
177;665;485.0;180.0;35763
178;824;617.0;207.0;35763
179;726;536.0;190.0;35763
180;739;548.0;190.0;35763
181;755;544.0;211.0;35763
182;758;577.0;181.0;35763
183;756;583.0;173.0;35763
184;664;475.0;189.0;35763
185;686;504.0;182.0;35763
186;834;532.0;302.0;35763
187;669;481.0;188.0;35763
188;726;513.0;213.0;35763
189;635;457.0;178.0;35763
190;671;491.0;180.0;35763
191;701;499.0;201.0;35763
192;652;471.0;181.0;35763
193;819;595.0;224.0;35763
194;775;522.0;253.0;35763
195;693;507.0;186.0;35763
196;713;505.0;208.0;35763
197;653;467.0;186.0;35763
198;576;430.0;146.0;35763
199;575;387.0;188.0;35763
200;719;529.0;190.0;35763
201;742;522.0;220.0;35763
202;822;548.0;274.0;35763
203;689;511.0;178.0;35763
204;647;473.0;174.0;35763
205;680;506.0;174.0;35763
206;668;472.0;196.0;35763
207;765;561.0;204.0;35763
208;637;480.0;157.0;35763
209;513;357.0;156.0;35763
210;544;390.0;154.0;35763
211;524;347.0;177.0;35763
212;495;339.0;156.0;35763
213;537;381.0;156.0;35763
214;506;351.0;154.0;35763
215;534;382.0;152.0;35763
216;512;341.0;170.0;35763
217;499;344.0;155.0;35763
218;533;382.0;151.0;35763
219;499;344.0;155.0;35763
220;543;386.0;157.0;35763
221;525;354.0;171.0;35763
222;503;351.0;152.0;35763
223;538;385.0;153.0;35763
224;490;335.0;155.0;35763
225;530;375.0;155.0;35763
226;504;333.0;171.0;35763
227;493;337.0;156.0;35763
228;549;397.0;152.0;35763
229;488;334.0;154.0;35763
230;504;351.0;153.0;35763
231;530;356.0;174.0;35763
232;498;345.0;153.0;35763
233;505;353.0;152.0;35763
234;497;342.0;155.0;35763
235;534;380.0;153.0;35763
236;515;342.0;173.0;35763
237;509;349.0;160.0;35763
238;526;374.0;152.0;35763
239;496;343.0;153.0;35763
240;523;370.0;153.0;35763
241;511;340.0;171.0;35763
242;518;363.0;155.0;35763
243;534;380.0;154.0;35763
244;505;345.0;160.0;35763
245;512;357.0;155.0;35763
246;799;520.0;279.0;35763
247;579;428.0;151.0;35763
248;543;381.0;162.0;35763
249;514;354.0;160.0;35763
250;533;375.0;158.0;35763
251;548;368.0;179.0;35763
252;503;343.0;160.0;35763
253;533;377.0;155.0;35763
254;502;345.0;157.0;35763
255;562;406.0;155.0;35763
256;561;388.0;173.0;35763
257;497;341.0;156.0;35763
258;514;359.0;155.0;35763
259;503;345.0;158.0;35763
260;556;401.0;155.0;35763
261;531;354.0;175.0;35763
262;509;354.0;155.0;35763
263;572;410.0;162.0;35763
264;522;363.0;159.0;35763
265;525;361.0;164.0;35763
266;537;360.0;177.0;35763
267;528;369.0;159.0;35763
268;520;360.0;159.0;35763
269;516;355.0;161.0;35763
270;534;377.0;157.0;35763
271;537;363.0;174.0;35763
272;485;333.0;152.0;35763
273;519;367.0;152.0;35763
274;493;337.0;156.0;35763
275;528;373.0;155.0;35763
276;515;339.0;175.0;35763
277;517;362.0;155.0;35763
278;532;377.0;155.0;35763
279;491;335.0;156.0;35763
280;533;378.0;155.0;35763
281;507;333.0;174.0;35763
282;494;338.0;156.0;35763
283;519;365.0;154.0;35763
284;512;355.0;157.0;35763
285;521;367.0;154.0;35763
286;534;355.0;179.0;35763
287;501;345.0;156.0;35763
288;526;370.0;155.0;35763
289;495;339.0;156.0;35763
290;533;376.0;157.0;35763
291;548;372.0;175.0;35763
292;514;355.0;158.0;35763
293;523;366.0;157.0;35763
294;496;336.0;160.0;35763
295;535;375.0;160.0;35763
296;515;339.0;176.0;35763
297;503;341.0;162.0;35763
298;526;366.0;159.0;35763
299;498;338.0;160.0;35763
300;523;361.0;162.0;35763
