tick;time;time_patch;time_drop;drops
0;0;0.0;0.0;44268
1;484;206.0;277.0;44268
2;483;199.0;284.0;43922
3;493;216.0;277.0;43605
4;491;228.0;263.0;43295
5;536;266.0;270.0;43005
6;491;230.0;261.0;42724
7;520;263.0;257.0;42462
8;560;301.0;259.0;42197
9;530;268.0;262.0;41949
10;511;258.0;253.0;41721
11;557;303.0;254.0;41499
12;516;262.0;253.0;41294
13;502;258.0;244.0;41097
14;489;250.0;239.0;40905
15;511;269.0;242.0;40718
16;505;269.0;236.0;40540
17;519;285.0;234.0;40369
18;582;341.0;241.0;40210
19;490;263.0;227.0;40070
20;548;321.0;227.0;39924
21;577;348.0;229.0;39782
22;515;290.0;225.0;39640
23;548;312.0;236.0;39501
24;600;357.0;243.0;39366
25;612;354.0;258.0;39227
26;573;364.0;209.0;39092
27;649;410.0;239.0;38954
28;626;398.0;228.0;38822
29;606;380.0;226.0;38698
30;599;369.0;229.0;38576
31;1471;373.0;1098.0;38467
32;555;348.0;207.0;38355
33;569;362.0;207.0;38239
34;593;388.0;205.0;38118
35;588;381.0;207.0;37996
36;562;355.0;207.0;37870
37;566;352.0;214.0;37743
38;566;360.0;206.0;37615
39;554;349.0;205.0;37488
40;594;361.0;233.0;37360
41;579;373.0;206.0;37234
42;563;377.0;186.0;37112
43;585;383.0;202.0;36995
44;567;365.0;201.0;36886
45;596;397.0;199.0;36779
46;576;375.0;201.0;36682
47;537;341.0;196.0;36589
48;575;374.0;201.0;36500
49;590;410.0;180.0;36412
50;595;397.0;198.0;36330
51;574;379.0;195.0;36257
52;577;388.0;189.0;36187
53;563;369.0;194.0;36117
54;575;402.0;173.0;36061
55;559;373.0;186.0;36010
56;599;412.0;187.0;35965
57;710;380.0;330.0;35926
58;573;385.0;187.0;35892
59;577;393.0;184.0;35864
60;598;416.0;182.0;35843
61;616;410.0;206.0;35825
62;580;394.0;186.0;35807
63;570;387.0;183.0;35793
64;630;417.0;213.0;35781
65;607;420.0;187.0;35773
66;706;508.0;198.0;35766
67;621;405.0;216.0;35764
68;739;551.0;188.0;35763
69;784;604.0;180.0;35763
70;611;427.0;184.0;35763
71;573;395.0;178.0;35763
72;593;397.0;196.0;35763
73;601;422.0;179.0;35763
74;580;397.0;183.0;35763
75;574;395.0;179.0;35763
76;591;413.0;177.0;35763
77;575;412.0;163.0;35763
78;636;467.0;169.0;35763
79;624;451.0;173.0;35763
80;573;392.0;181.0;35763
81;582;417.0;165.0;35763
82;602;432.0;170.0;35763
83;618;441.0;177.0;35763
84;597;406.0;191.0;35763
85;564;387.0;177.0;35763
86;574;401.0;173.0;35763
87;597;412.0;185.0;35763
88;615;443.0;172.0;35763
89;619;443.0;176.0;35763
90;603;412.0;191.0;35763
91;561;385.0;176.0;35763
92;598;418.0;180.0;35763
93;611;422.0;189.0;35763
94;585;421.0;164.0;35763
95;619;436.0;183.0;35763
96;634;461.0;173.0;35763
97;617;440.0;176.0;35763
98;611;425.0;186.0;35763
99;592;428.0;164.0;35763
100;597;419.0;178.0;35763
101;587;411.0;175.0;35763
102;645;474.0;171.0;35763
103;647;467.0;180.0;35763
104;617;441.0;176.0;35763
105;608;443.0;165.0;35763
106;611;446.0;165.0;35763
107;629;453.0;176.0;35763
108;623;448.0;175.0;35763
109;619;439.0;180.0;35763
110;618;438.0;180.0;35763
111;620;433.0;187.0;35763
112;591;428.0;163.0;35763
113;645;467.0;178.0;35763
114;622;436.0;186.0;35763
115;606;425.0;181.0;35763
116;593;426.0;167.0;35763
117;640;466.0;174.0;35763
118;577;402.0;175.0;35763
119;614;438.0;176.0;35763
120;613;429.0;184.0;35763
121;579;411.0;167.0;35763
122;645;469.0;176.0;35763
123;593;412.0;180.0;35763
124;572;402.0;170.0;35763
125;619;459.0;160.0;35763
126;648;474.0;174.0;35763
127;611;427.0;184.0;35763
128;658;483.0;175.0;35763
129;645;458.0;187.0;35763
130;591;427.0;164.0;35763
131;627;467.0;160.0;35763
132;613;434.0;179.0;35763
133;637;462.0;175.0;35763
134;642;467.0;175.0;35763
135;652;478.0;174.0;35763
136;594;414.0;180.0;35763
137;603;439.0;164.0;35763
138;635;470.0;165.0;35763
139;606;430.0;176.0;35763
140;617;435.0;182.0;35763
141;598;414.0;184.0;35763
142;613;448.0;165.0;35763
143;649;448.0;201.0;35763
144;699;505.0;194.0;35763
145;599;419.0;180.0;35763
146;615;436.0;179.0;35763
147;620;458.0;162.0;35763
148;603;421.0;182.0;35763
149;609;430.0;179.0;35763
150;647;464.0;183.0;35763
151;586;422.0;164.0;35763
152;589;410.0;179.0;35763
153;612;437.0;175.0;35763
154;625;447.0;178.0;35763
155;628;449.0;179.0;35763
156;650;484.0;166.0;35763
157;622;459.0;163.0;35763
158;652;487.0;165.0;35763
159;633;457.0;176.0;35763
160;650;467.0;183.0;35763
161;607;420.0;187.0;35763
162;610;431.0;179.0;35763
163;660;476.0;184.0;35763
164;579;403.0;176.0;35763
165;652;473.0;179.0;35763
166;601;421.0;180.0;35763
167;608;426.0;182.0;35763
168;636;452.0;184.0;35763
169;650;463.0;187.0;35763
170;592;430.0;162.0;35763
171;671;506.0;165.0;35763
172;577;399.0;178.0;35763
173;621;444.0;177.0;35763
174;610;430.0;180.0;35763
175;593;429.0;164.0;35763
176;606;429.0;177.0;35763
177;644;464.0;179.0;35763
178;602;422.0;180.0;35763
179;630;454.0;176.0;35763
180;667;489.0;178.0;35763
181;595;421.0;174.0;35763
182;604;420.0;184.0;35763
183;661;489.0;172.0;35763
184;649;470.0;179.0;35763
185;634;444.0;190.0;35763
186;625;444.0;181.0;35763
187;622;458.0;164.0;35763
188;617;440.0;177.0;35763
189;613;434.0;179.0;35763
190;614;429.0;185.0;35763
191;659;454.0;205.0;35763
192;643;465.0;178.0;35763
193;612;429.0;183.0;35763
194;665;486.0;179.0;35763
195;611;429.0;182.0;35763
196;584;419.0;165.0;35763
197;642;468.0;174.0;35763
198;649;469.0;180.0;35763
199;629;453.0;176.0;35763
200;605;422.0;183.0;35763
201;609;444.0;165.0;35763
202;614;436.0;178.0;35763
203;627;450.0;177.0;35763
204;574;396.0;178.0;35763
205;585;403.0;182.0;35763
206;651;471.0;180.0;35763
207;619;436.0;183.0;35763
208;588;405.0;183.0;35763
209;570;391.0;179.0;35763
210;624;450.0;174.0;35763
211;662;480.0;182.0;35763
212;625;450.0;175.0;35763
213;600;418.0;182.0;35763
214;691;505.0;186.0;35763
215;653;473.0;180.0;35763
216;591;426.0;165.0;35763
217;620;442.0;178.0;35763
218;609;416.0;193.0;35763
219;569;407.0;162.0;35763
220;632;444.0;187.0;35763
221;653;476.0;177.0;35763
222;687;508.0;179.0;35763
223;612;433.0;179.0;35763
224;586;419.0;167.0;35763
225;622;447.0;175.0;35763
226;643;465.0;178.0;35763
227;613;435.0;178.0;35763
228;637;463.0;174.0;35763
229;659;479.0;179.0;35763
230;572;385.0;187.0;35763
231;689;504.0;185.0;35763
232;619;438.0;181.0;35763
233;610;435.0;175.0;35763
234;613;434.0;179.0;35763
235;631;454.0;177.0;35763
236;618;432.0;186.0;35763
237;613;448.0;165.0;35763
238;595;406.0;188.0;35763
239;621;443.0;178.0;35763
240;655;473.0;182.0;35763
241;642;462.0;180.0;35763
242;630;461.0;169.0;35763
243;573;393.0;180.0;35763
244;612;427.0;185.0;35763
245;580;413.0;166.0;35763
246;641;471.0;170.0;35763
247;627;448.0;178.0;35763
248;611;429.0;182.0;35763
249;587;409.0;178.0;35763
250;592;426.0;166.0;35763
251;607;420.0;187.0;35763
252;584;398.0;186.0;35763
253;635;448.0;187.0;35763
254;610;443.0;167.0;35763
255;632;468.0;164.0;35763
256;616;439.0;177.0;35763
257;628;454.0;174.0;35763
258;636;456.0;179.0;35763
259;635;458.0;177.0;35763
260;624;439.0;185.0;35763
261;604;442.0;161.0;35763
262;628;464.0;164.0;35763
263;629;466.0;163.0;35763
264;614;437.0;177.0;35763
265;611;433.0;178.0;35763
266;615;435.0;180.0;35763
267;606;444.0;162.0;35763
268;637;474.0;163.0;35763
269;619;440.0;179.0;35763
270;574;397.0;177.0;35763
271;649;467.0;182.0;35763
272;651;470.0;181.0;35763
273;595;412.0;182.0;35763
274;621;443.0;178.0;35763
275;589;411.0;178.0;35763
276;629;450.0;179.0;35763
277;614;447.0;167.0;35763
278;635;470.0;165.0;35763
279;611;430.0;181.0;35763
280;618;436.0;182.0;35763
281;646;465.0;181.0;35763
282;617;433.0;184.0;35763
283;632;465.0;167.0;35763
284;636;468.0;168.0;35763
285;657;475.0;182.0;35763
286;624;447.0;177.0;35763
287;589;422.0;166.0;35763
288;637;475.0;162.0;35763
289;666;486.0;180.0;35763
290;616;434.0;182.0;35763
291;628;449.0;179.0;35763
292;636;456.0;180.0;35763
293;625;436.0;189.0;35763
294;561;388.0;173.0;35763
295;622;451.0;171.0;35763
296;608;430.0;178.0;35763
297;591;424.0;167.0;35763
298;605;426.0;179.0;35763
299;635;453.0;182.0;35763
300;642;460.0;182.0;35763
