tick;time;time_patch;time_drop;drops
0;0;0.0;0.0;44268
1;442;211.0;230.0;44268
2;717;380.0;337.0;43922
3;681;391.0;290.0;43605
4;518;253.0;265.0;43295
5;496;229.0;267.0;43005
6;513;245.0;268.0;42724
7;511;256.0;255.0;42462
8;497;242.0;255.0;42197
9;521;270.0;251.0;41949
10;568;298.0;270.0;41721
11;496;247.0;249.0;41499
12;539;296.0;243.0;41294
13;542;296.0;246.0;41097
14;527;282.0;245.0;40905
15;541;306.0;235.0;40718
16;544;306.0;238.0;40540
17;543;313.0;230.0;40369
18;553;325.0;228.0;40210
19;556;329.0;227.0;40070
20;553;320.0;233.0;39924
21;560;326.0;234.0;39782
22;554;329.0;225.0;39640
23;524;297.0;227.0;39501
24;575;351.0;224.0;39366
25;559;337.0;222.0;39227
26;563;339.0;224.0;39092
27;551;327.0;224.0;38954
28;547;349.0;198.0;38822
29;593;377.0;216.0;38698
30;558;355.0;203.0;38576
31;618;407.0;211.0;38467
32;596;379.0;217.0;38355
33;546;337.0;209.0;38239
34;594;378.0;216.0;38118
35;554;346.0;208.0;37996
36;599;386.0;213.0;37870
37;613;397.0;216.0;37743
38;574;362.0;212.0;37615
39;611;400.0;211.0;37488
40;553;346.0;207.0;37360
41;594;380.0;214.0;37234
42;552;340.0;212.0;37112
43;583;373.0;210.0;36995
44;556;353.0;203.0;36886
45;597;394.0;203.0;36779
46;560;356.0;203.0;36682
47;596;390.0;206.0;36589
48;616;397.0;219.0;36500
49;571;368.0;203.0;36412
50;582;381.0;201.0;36330
51;566;370.0;196.0;36257
52;601;393.0;208.0;36187
53;552;355.0;197.0;36117
54;581;383.0;198.0;36061
55;580;404.0;176.0;36010
56;608;414.0;194.0;35965
57;579;380.0;199.0;35926
58;580;391.0;188.0;35892
59;602;417.0;185.0;35864
60;599;408.0;191.0;35843
61;567;382.0;185.0;35825
62;620;435.0;185.0;35807
63;599;409.0;190.0;35793
64;590;414.0;176.0;35781
65;599;416.0;183.0;35773
66;579;405.0;174.0;35766
67;578;397.0;181.0;35764
68;602;415.0;187.0;35763
69;549;383.0;166.0;35763
70;627;442.0;185.0;35763
71;554;388.0;166.0;35763
72;599;414.0;185.0;35763
73;631;447.0;184.0;35763
74;599;411.0;188.0;35763
75;581;384.0;196.0;35763
76;604;402.0;202.0;35763
77;545;361.0;184.0;35763
78;589;401.0;188.0;35763
79;553;384.0;169.0;35763
80;633;429.0;203.0;35763
81;615;426.0;189.0;35763
82;601;428.0;172.0;35763
83;624;438.0;186.0;35763
84;599;410.0;189.0;35763
85;570;402.0;168.0;35763
86;612;426.0;186.0;35763
87;590;403.0;187.0;35763
88;593;422.0;171.0;35763
89;598;413.0;185.0;35763
90;574;404.0;170.0;35763
91;619;436.0;183.0;35763
92;644;458.0;186.0;35763
93;604;409.0;194.0;35763
94;571;386.0;185.0;35763
95;636;449.0;187.0;35763
96;620;430.0;190.0;35763
97;601;430.0;171.0;35763
98;667;480.0;187.0;35763
99;631;444.0;187.0;35763
100;650;461.0;189.0;35763
101;643;450.0;193.0;35763
102;582;412.0;170.0;35763
103;585;399.0;186.0;35763
104;614;418.0;196.0;35763
105;606;438.0;168.0;35763
106;747;483.0;264.0;35763
107;654;468.0;186.0;35763
108;652;456.0;196.0;35763
109;645;454.0;191.0;35763
110;643;463.0;179.0;35763
111;611;426.0;185.0;35763
112;803;551.0;252.0;35763
113;675;498.0;177.0;35763
114;829;536.0;293.0;35763
115;760;572.0;188.0;35763
116;860;575.0;284.0;35763
117;858;541.0;317.0;35763
118;934;725.0;209.0;35763
119;860;592.0;268.0;35763
120;714;480.0;234.0;35763
121;614;420.0;194.0;35763
122;701;490.0;211.0;35763
123;687;477.0;210.0;35763
124;856;587.0;269.0;35763
125;722;505.0;217.0;35763
126;810;543.0;267.0;35763
127;878;632.0;246.0;35763
128;728;515.0;212.0;35763
129;638;435.0;203.0;35763
130;667;471.0;196.0;35763
131;730;451.0;279.0;35763
132;814;589.0;225.0;35763
133;776;546.0;230.0;35763
134;1912;1730.0;182.0;35763
135;567;395.0;172.0;35763
136;597;418.0;179.0;35763
137;592;410.0;182.0;35763
138;604;419.0;185.0;35763
139;736;539.0;197.0;35763
140;1017;736.0;281.0;35763
141;669;489.0;180.0;35763
142;637;453.0;184.0;35763
143;620;436.0;184.0;35763
144;588;417.0;171.0;35763
145;617;433.0;184.0;35763
146;588;402.0;186.0;35763
147;599;415.0;184.0;35763
148;632;465.0;167.0;35763
149;619;435.0;184.0;35763
150;626;448.0;178.0;35763
151;608;429.0;179.0;35763
152;635;455.0;180.0;35763
153;624;441.0;183.0;35763
154;593;420.0;172.0;35763
155;621;452.0;168.0;35763
156;593;412.0;181.0;35763
157;558;390.0;168.0;35763
158;599;431.0;167.0;35763
159;608;428.0;180.0;35763
160;534;366.0;168.0;35763
161;635;457.0;178.0;35763
162;641;460.0;181.0;35763
163;623;434.0;189.0;35763
164;606;419.0;187.0;35763
165;569;390.0;179.0;35763
166;634;454.0;180.0;35763
167;621;432.0;189.0;35763
168;676;464.0;212.0;35763
169;620;442.0;178.0;35763
170;645;448.0;197.0;35763
171;603;416.0;187.0;35763
172;585;403.0;182.0;35763
173;598;406.0;191.0;35763
174;619;437.0;182.0;35763
175;584;416.0;168.0;35763
176;607;418.0;189.0;35763
177;610;428.0;181.0;35763
178;605;422.0;183.0;35763
179;631;442.0;189.0;35763
180;581;413.0;168.0;35763
181;597;417.0;180.0;35763
182;609;422.0;187.0;35763
183;580;411.0;169.0;35763
184;671;461.0;210.0;35763
185;597;401.0;196.0;35763
186;604;418.0;186.0;35763
187;605;432.0;173.0;35763
188;621;439.0;182.0;35763
189;598;415.0;183.0;35763
190;636;444.0;192.0;35763
191;587;419.0;168.0;35763
192;653;472.0;180.0;35763
193;606;424.0;182.0;35763
194;628;446.0;182.0;35763
195;564;395.0;169.0;35763
196;626;446.0;180.0;35763
197;625;445.0;180.0;35763
198;616;428.0;188.0;35763
199;576;411.0;164.0;35763
200;640;459.0;181.0;35763
201;594;412.0;182.0;35763
202;617;433.0;184.0;35763
203;626;452.0;174.0;35763
204;630;463.0;167.0;35763
205;609;428.0;181.0;35763
206;613;425.0;188.0;35763
207;612;426.0;186.0;35763
208;624;453.0;171.0;35763
209;599;418.0;181.0;35763
210;613;430.0;183.0;35763
211;572;404.0;168.0;35763
212;670;501.0;169.0;35763
213;579;394.0;185.0;35763
214;634;452.0;182.0;35763
215;613;427.0;185.0;35763
216;610;439.0;171.0;35763
217;604;423.0;181.0;35763
218;619;435.0;184.0;35763
219;558;389.0;169.0;35763
220;634;419.0;215.0;35763
221;612;426.0;186.0;35763
222;566;398.0;168.0;35763
223;609;428.0;181.0;35763
224;595;410.0;185.0;35763
225;645;458.0;187.0;35763
226;602;432.0;170.0;35763
227;586;404.0;182.0;35763
228;604;415.0;188.0;35763
229;579;409.0;170.0;35763
230;683;514.0;169.0;35763
231;615;428.0;186.0;35763
232;623;443.0;180.0;35763
233;595;411.0;184.0;35763
234;618;436.0;181.0;35763
235;610;429.0;181.0;35763
236;603;423.0;180.0;35763
237;625;442.0;183.0;35763
238;628;445.0;183.0;35763
239;617;446.0;171.0;35763
240;627;446.0;181.0;35763
241;630;443.0;187.0;35763
242;613;427.0;186.0;35763
243;580;413.0;167.0;35763
244;588;402.0;186.0;35763
245;630;451.0;179.0;35763
246;611;427.0;184.0;35763
247;590;423.0;167.0;35763
248;614;448.0;166.0;35763
249;598;413.0;185.0;35763
250;584;415.0;169.0;35763
251;695;486.0;209.0;35763
252;608;419.0;189.0;35763
