tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
60;148;43;54;35843;9;14;8;8;7;17;12
61;155;44;58;35825;10;15;8;9;8;14;14
62;158;45;62;35807;10;15;8;9;15;13;14
63;159;52;54;35793;10;19;11;9;9;9;15
64;170;65;53;35781;9;36;8;9;9;12;13
65;152;44;54;35773;10;15;8;8;7;16;12
66;156;44;60;35766;10;14;8;9;8;17;14
67;153;45;56;35764;10;15;8;8;7;17;13
68;130;43;35;35763;10;14;8;7;6;0;12
69;145;41;35;35763;9;13;7;7;6;0;12
70;147;43;38;35763;9;14;8;9;7;0;13
71;142;42;35;35763;9;13;8;7;6;0;12
72;147;43;39;35763;10;14;8;9;7;0;13
73;143;43;39;35763;9;14;7;8;7;0;13
74;145;42;39;35763;9;13;8;8;7;0;13
75;146;40;38;35763;9;13;7;8;7;0;13
76;145;42;37;35763;9;13;7;8;7;0;13
77;144;41;38;35763;9;13;7;8;7;0;13
78;148;42;39;35763;9;14;8;8;7;0;13
79;167;65;38;35763;10;36;8;8;8;0;12
80;133;40;38;35763;9;13;7;8;6;0;13
81;151;41;38;35763;9;13;8;8;7;0;13
82;149;41;39;35763;9;13;7;8;7;0;14
83;142;41;36;35763;9;13;8;7;6;0;12
84;148;43;41;35763;9;14;8;9;8;0;14
85;147;42;42;35763;9;14;8;9;8;0;14
86;140;41;41;35763;9;13;7;9;7;0;14
87;143;42;40;35763;9;13;8;8;8;0;15
88;141;42;40;35763;9;13;7;9;7;0;14
89;142;42;40;35763;9;13;8;9;7;0;15
90;146;43;38;35763;9;14;8;9;7;0;13
91;146;42;39;35763;9;13;7;8;7;0;14
92;144;41;40;35763;9;13;8;8;7;0;14
93;139;43;35;35763;9;13;8;7;6;0;13
94;161;49;46;35763;10;17;10;9;11;0;16
95;171;51;65;35763;10;19;10;8;32;0;14
96;138;45;39;35763;10;15;8;8;7;0;14
97;143;42;37;35763;9;14;8;7;6;0;13
98;147;42;41;35763;9;14;8;9;7;0;14
99;142;42;39;35763;9;13;7;8;7;0;14
100;149;42;41;35763;9;13;8;8;7;0;15
101;141;43;40;35763;9;14;8;8;7;0;15
102;147;43;41;35763;9;13;8;9;8;0;15
103;133;40;36;35763;9;13;7;7;6;0;13
104;149;42;42;35763;9;14;8;9;8;0;15
105;138;43;37;35763;10;14;8;7;6;0;13
106;144;41;40;35763;9;13;7;9;7;0;14
107;146;42;40;35763;9;14;8;8;7;0;14
108;144;42;40;35763;9;13;8;8;7;0;14
109;148;41;42;35763;9;13;7;9;8;0;15
110;141;43;40;35763;9;14;8;8;7;0;14
111;146;42;42;35763;9;13;8;9;7;0;15
112;165;41;39;35763;9;14;8;8;8;0;13
113;139;43;40;35763;9;14;8;9;7;0;15
114;141;41;39;35763;9;13;8;8;7;0;14
115;153;49;42;35763;11;17;9;8;8;0;16
116;138;43;39;35763;9;14;8;9;7;0;14
117;148;41;41;35763;9;13;8;9;7;0;15
118;143;42;36;35763;9;13;8;7;6;0;13
119;142;42;36;35763;9;13;7;7;6;0;13
120;146;43;38;35763;9;14;8;8;7;0;13
121;148;40;39;35763;9;13;7;8;7;0;13
122;142;42;36;35763;9;14;8;7;6;0;13
123;146;42;40;35763;9;13;8;9;7;0;14
124;141;41;35;35763;9;13;8;7;6;0;13
125;147;42;39;35763;9;13;8;8;7;0;14
126;142;42;36;35763;9;13;8;7;6;0;13
127;150;41;42;35763;9;13;8;9;8;0;16
128;151;42;45;35763;9;13;8;9;12;0;14
129;179;49;71;35763;10;18;9;9;34;0;17
130;130;44;38;35763;10;14;8;8;7;0;13
131;152;44;39;35763;9;14;8;8;7;0;14
132;138;42;36;35763;9;13;8;7;6;0;13
133;153;45;46;35763;10;15;8;9;8;0;18
134;152;44;43;35763;9;15;8;8;9;0;16
135;148;41;38;35763;9;13;7;8;7;0;13
136;158;45;38;35763;10;15;8;8;6;0;13
137;138;42;36;35763;9;13;8;7;6;0;13
138;148;42;41;35763;9;13;8;8;7;0;14
139;147;42;41;35763;9;14;8;8;7;0;14
140;138;41;36;35763;9;13;7;7;6;0;13
141;145;43;41;35763;9;14;8;9;7;0;15
142;151;43;42;35763;10;14;8;9;8;0;15
143;144;44;39;35763;9;14;8;8;7;0;14
144;149;46;41;35763;10;15;8;9;8;0;15
145;143;42;39;35763;9;13;7;8;7;0;14
146;146;42;40;35763;9;13;8;8;7;0;14
147;164;40;58;35763;9;13;8;8;26;0;13
148;148;41;43;35763;9;13;7;9;8;0;15
149;137;42;37;35763;9;13;8;8;7;0;13
150;149;41;42;35763;9;13;8;9;8;0;15
151;142;43;41;35763;9;14;8;9;8;0;15
152;139;42;37;35763;9;13;8;7;6;0;13
153;148;41;37;35763;9;13;8;7;6;0;13
154;143;41;39;35763;9;13;7;9;7;0;14
155;148;42;41;35763;9;13;8;9;8;0;15
156;141;42;37;35763;9;13;8;7;6;0;13
157;153;49;39;35763;10;17;10;8;6;0;14
158;147;41;39;35763;9;13;7;8;7;0;14
159;144;42;37;35763;9;13;8;8;7;0;13
160;144;43;36;35763;9;14;8;7;6;0;13
161;148;42;40;35763;9;13;8;8;7;0;14
162;142;42;39;35763;9;13;7;8;7;0;14
163;144;42;36;35763;9;14;8;7;6;0;13
164;144;42;36;35763;9;13;8;7;6;0;13
165;152;41;46;35763;9;13;7;9;11;0;15
166;175;50;65;35763;10;19;10;9;31;0;14
167;138;43;43;35763;9;14;8;9;8;0;15
168;145;43;40;35763;9;14;8;9;7;0;15
169;146;41;36;35763;9;13;8;7;6;0;13
170;146;41;35;35763;9;13;7;7;6;0;13
171;143;42;35;35763;9;14;8;7;6;0;13
172;153;43;40;35763;9;14;8;8;7;0;14
173;142;42;39;35763;9;13;8;9;7;0;14
174;148;41;40;35763;9;13;7;9;7;0;15
175;145;43;36;35763;9;14;8;7;7;0;13
176;144;42;37;35763;9;14;8;7;6;0;13
177;141;41;35;35763;9;12;7;7;6;0;13
178;146;43;36;35763;9;14;8;7;6;0;13
179;146;42;37;35763;9;13;8;7;6;0;13
180;145;40;39;35763;9;13;7;9;7;0;14
181;150;43;38;35763;10;14;8;8;7;0;13
182;139;41;36;35763;9;13;7;7;6;0;13
183;150;41;40;35763;9;13;8;9;7;0;14
184;149;42;40;35763;9;13;8;8;7;0;14
185;165;41;60;35763;9;13;7;9;8;0;34
186;142;42;40;35763;9;13;7;8;8;0;14
187;143;42;36;35763;9;13;8;8;6;0;13
188;152;42;41;35763;9;13;8;8;7;0;14
189;139;41;40;35763;9;13;8;8;7;0;14
190;148;48;38;35763;11;16;9;8;6;0;14
191;147;42;41;35763;9;14;8;9;7;0;15
192;141;42;36;35763;9;13;8;7;6;0;13
193;151;44;39;35763;10;14;8;9;7;0;14
194;151;43;41;35763;10;14;8;9;7;0;14
195;144;43;40;35763;9;14;8;8;7;0;14
196;145;43;36;35763;9;14;8;7;6;0;13
197;146;41;40;35763;9;13;8;8;7;0;15
198;145;42;39;35763;9;13;8;8;7;0;13
199;149;42;40;35763;9;13;7;9;7;0;15
200;141;42;36;35763;9;14;8;7;6;0;13
201;151;43;40;35763;9;14;8;9;7;0;14
202;143;41;40;35763;9;13;8;8;7;0;14
203;147;43;39;35763;9;14;8;8;7;0;14
204;145;43;38;35763;9;14;8;8;7;0;14
205;184;51;62;35763;10;19;11;9;30;0;14
206;137;44;42;35763;10;14;8;9;8;0;15
207;140;42;36;35763;9;13;8;7;6;0;13
208;148;42;39;35763;9;13;7;8;7;0;13
209;144;41;37;35763;9;13;8;7;6;0;13
210;149;44;39;35763;10;14;8;8;7;0;13
211;148;41;41;35763;9;13;7;9;7;0;15
212;143;42;38;35763;9;13;8;8;7;0;14
213;149;42;42;35763;9;13;8;9;7;0;15
214;142;43;40;35763;9;14;8;8;7;0;14
215;154;44;39;35763;9;14;8;8;7;0;14
216;160;51;47;35763;10;17;10;9;9;0;18
217;149;46;38;35763;10;16;8;8;6;0;14
218;148;42;40;35763;9;14;8;8;7;0;14
219;143;43;39;35763;9;13;8;9;7;0;14
220;147;43;40;35763;9;14;8;8;7;0;14
221;150;43;42;35763;9;14;8;9;7;0;15
222;145;51;38;35763;10;17;10;8;6;0;13
223;144;42;39;35763;9;13;8;8;7;0;14
224;144;43;36;35763;9;14;8;7;6;0;13
225;167;42;61;35763;9;13;8;8;8;0;35
226;135;42;35;35763;9;13;7;7;6;0;13
227;148;42;40;35763;9;13;7;9;7;0;14
228;143;41;41;35763;9;13;7;9;7;0;15
229;143;42;41;35763;9;13;7;9;7;0;15
230;137;41;36;35763;9;13;7;7;6;0;13
231;148;43;41;35763;9;14;8;9;7;0;14
232;138;42;36;35763;9;13;7;8;6;0;13
233;141;42;36;35763;9;13;8;7;6;0;13
234;141;42;36;35763;9;13;8;7;6;0;13
235;148;42;42;35763;9;13;8;9;7;0;15
236;139;41;40;35763;9;13;8;8;7;0;14
237;143;42;40;35763;9;14;8;8;7;0;14
238;141;41;36;35763;9;13;7;7;6;0;13
239;147;42;42;35763;9;13;8;9;8;0;15
240;141;42;39;35763;9;14;8;8;7;0;14
241;149;42;41;35763;9;13;8;9;7;0;14
242;140;42;39;35763;9;13;7;8;7;0;14
243;163;53;44;35763;10;18;12;8;8;0;17
244;147;47;39;35763;9;16;9;8;7;0;15
245;149;41;42;35763;9;13;7;8;6;0;18
246;178;68;47;35763;10;17;29;9;10;0;17
247;144;39;39;35763;8;12;7;8;7;0;14
248;148;48;41;35763;11;16;9;9;7;0;15
249;148;42;37;35763;9;13;8;8;6;0;13
250;149;43;41;35763;10;14;8;9;7;0;14
251;144;43;42;35763;10;14;8;9;8;0;15
252;154;52;42;35763;10;18;11;9;8;0;15
253;142;42;40;35763;9;14;8;9;7;0;14
254;147;41;40;35763;9;13;7;8;7;0;14
255;149;41;42;35763;9;13;7;9;7;0;15
256;140;41;37;35763;9;13;8;8;6;0;13
257;148;44;40;35763;9;14;8;9;7;0;14
258;153;49;43;35763;10;16;10;9;8;0;17
259;157;51;41;35763;11;18;10;8;8;0;15
260;148;39;37;35763;9;12;7;8;6;0;13
261;146;42;38;35763;9;13;7;9;6;0;14
262;150;43;39;35763;9;14;8;8;6;0;13
263;142;42;39;35763;9;13;8;9;7;0;14
264;149;46;41;35763;10;15;8;9;7;0;15
265;155;41;39;35763;9;13;8;8;7;0;14
266;167;42;60;35763;9;13;7;9;27;0;15
267;138;42;37;35763;9;13;8;7;7;0;13
268;146;41;39;35763;9;13;8;8;7;0;14
269;146;41;40;35763;9;13;8;8;7;0;14
270;146;43;39;35763;10;14;8;8;7;0;14
271;146;42;41;35763;9;13;8;9;7;0;15
272;142;42;36;35763;9;13;8;7;6;0;13
273;149;43;40;35763;10;14;8;8;7;0;14
274;148;43;41;35763;9;14;8;8;7;0;15
275;143;43;41;35763;10;14;8;8;7;0;15
276;145;43;36;35763;9;14;8;7;6;0;13
277;146;42;39;35763;9;13;8;9;7;0;14
278;146;43;38;35763;9;14;8;8;7;0;14
279;145;43;36;35763;9;14;8;7;6;0;13
280;150;41;42;35763;9;13;8;9;8;0;14
281;138;42;37;35763;9;13;8;8;6;0;13
282;151;43;42;35763;10;14;8;9;8;0;15
283;147;43;42;35763;9;14;8;9;8;0;15
284;140;42;40;35763;9;13;8;8;7;0;14
285;144;43;37;35763;9;14;8;8;6;0;13
286;145;42;37;35763;9;14;8;7;6;0;13
287;156;42;44;35763;9;13;8;9;7;0;18
288;168;71;37;35763;11;18;30;7;7;0;13
289;138;44;39;35763;10;14;8;8;7;0;14
290;147;42;39;35763;9;14;8;8;7;0;14
291;145;42;37;35763;9;14;8;7;6;0;13
292;150;42;41;35763;9;14;8;9;7;0;14
293;141;40;37;35763;9;13;8;8;6;0;13
294;145;42;37;35763;9;14;8;7;6;0;13
295;145;42;39;35763;9;13;8;8;7;0;13
296;148;41;37;35763;9;13;8;8;6;0;13
297;146;43;40;35763;9;14;8;9;7;0;14
298;142;42;36;35763;9;14;8;8;6;0;13
299;148;40;41;35763;9;13;7;9;7;0;15
300;145;40;37;35763;9;13;7;7;6;0;13
