tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;189;95;92;44268;17;40;18;12;15;0;47
1;441;53;214;44268;10;20;9;13;25;112;43
2;250;40;154;43922;9;14;6;10;11;98;23
3;254;53;152;43605;10;21;8;11;12;93;24
4;290;102;138;43295;10;75;6;10;12;84;21
5;240;49;142;43005;10;19;8;10;10;91;20
6;244;51;144;42724;10;19;8;11;15;79;26
7;224;42;134;42462;9;15;7;10;9;84;19
8;218;43;127;42197;9;15;7;10;9;79;18
9;218;42;128;41949;9;15;7;11;9;78;19
10;215;44;123;41721;9;15;7;10;9;77;18
11;216;43;123;41499;9;15;7;11;10;72;19
12;218;45;124;41294;10;17;7;11;13;68;21
13;241;78;111;41097;9;49;9;11;11;62;17
14;209;43;116;40905;10;15;7;10;8;71;16
15;200;39;113;40718;9;13;7;10;8;68;16
16;206;44;112;40540;10;15;7;10;8;69;15
17;199;44;108;40369;9;15;7;11;9;63;16
18;199;43;108;40210;10;15;7;10;8;64;15
19;198;41;108;40070;9;13;7;11;8;63;16
20;198;43;107;39924;9;14;7;10;8;64;15
21;194;42;104;39782;9;14;7;11;8;60;15
22;194;43;103;39640;10;15;8;10;8;60;14
23;216;69;100;39501;11;38;8;10;9;57;14
24;196;43;104;39366;10;14;7;10;7;63;13
25;192;40;105;39227;9;13;7;11;8;63;14
26;194;40;106;39092;9;14;7;10;7;67;13
27;189;41;103;38954;9;13;7;10;7;64;13
28;196;43;104;38822;10;14;7;10;8;62;14
29;191;44;101;38698;10;15;8;10;7;60;14
30;189;43;100;38576;10;14;7;10;7;61;13
31;191;42;102;38467;10;14;7;10;7;61;14
32;192;43;101;38355;10;14;8;9;7;62;13
33;197;46;104;38239;10;16;8;10;12;55;17
34;187;49;90;38118;9;18;10;10;13;41;15
35;188;52;87;37996;10;20;10;10;11;40;17
36;205;40;87;37870;9;13;7;10;9;44;13
37;179;44;88;37743;10;14;8;10;8;46;13
38;177;43;88;37615;10;14;7;10;7;47;13
39;181;44;88;37488;10;14;8;10;8;47;13
40;173;40;86;37360;9;13;7;9;7;47;13
41;180;43;86;37234;10;14;7;10;7;46;13
42;173;40;86;37112;9;13;7;10;7;47;13
43;177;44;84;36995;10;15;8;10;8;44;13
44;178;43;86;36886;10;14;8;10;7;47;13
45;171;44;81;36779;10;15;8;10;7;42;13
46;177;44;83;36682;10;14;8;10;7;44;13
47;173;44;82;36589;10;15;8;10;7;43;13
48;170;44;80;36500;10;15;8;9;7;41;13
49;196;66;81;36412;9;38;7;9;9;41;13
50;169;43;80;36330;10;14;8;9;7;43;12
51;175;44;82;36257;10;15;8;9;7;43;13
52;172;44;82;36187;10;14;8;9;7;44;13
53;173;48;81;36117;10;16;10;9;7;43;13
54;164;41;78;36061;9;13;7;9;6;41;12
55;174;43;80;36010;9;14;8;10;7;41;13
56;170;44;80;35965;10;14;8;10;7;40;13
57;172;43;79;35926;10;14;8;9;7;40;13
58;173;42;80;35892;9;14;7;10;7;40;13
59;147;40;61;35864;9;13;7;9;7;21;14
60;154;40;62;35843;9;13;7;9;7;23;13
61;159;42;65;35825;9;14;7;9;8;25;13
62;158;45;63;35807;10;16;8;10;14;13;15
63;161;48;60;35793;10;17;10;9;14;12;14
