tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;190;99;90;44268;16;46;19;11;13;0;46
1;455;51;190;44268;9;21;9;11;18;108;35
2;256;50;150;43922;10;21;8;10;11;94;22
3;244;48;148;43605;9;20;8;11;13;87;25
4;274;41;185;43295;9;16;6;10;13;86;64
5;226;39;137;43005;8;14;7;10;10;87;20
6;233;43;136;42724;9;16;7;10;11;81;22
7;228;42;136;42462;9;16;7;11;11;81;21
8;223;42;132;42197;9;16;7;11;10;80;19
9;219;43;125;41949;9;16;7;10;9;77;18
10;217;43;124;41721;9;16;8;10;10;74;19
11;215;44;120;41499;9;17;8;10;9;72;17
12;210;43;118;41294;9;16;7;10;9;71;17
13;217;48;120;41097;9;19;9;10;14;63;21
14;238;74;112;40905;9;18;38;10;10;64;16
15;207;41;117;40718;9;15;7;9;9;73;15
16;210;43;116;40540;9;16;8;10;9;70;16
17;201;39;113;40369;8;14;7;10;9;67;15
18;200;44;106;40210;10;17;8;9;8;62;15
19;202;44;109;40070;9;17;8;10;9;63;16
20;205;44;112;39924;9;16;8;11;9;64;16
21;199;42;109;39782;9;16;8;10;9;63;15
22;197;44;105;39640;9;16;8;9;8;62;14
23;198;43;106;39501;10;16;8;10;9;62;15
24;221;47;124;39366;10;18;9;9;9;55;14
25;198;42;108;39227;9;15;8;10;8;65;14
26;193;40;106;39092;9;14;7;9;8;64;14
27;198;44;106;38954;9;16;8;11;9;60;15
28;197;44;105;38822;9;16;8;10;9;60;14
29;194;43;103;38698;9;15;8;9;8;62;13
30;194;43;104;38576;9;16;8;9;8;63;13
31;194;40;104;38467;8;14;8;10;8;63;14
32;203;40;112;38355;9;14;7;10;10;66;16
33;195;44;104;38239;9;16;8;10;9;61;13
34;180;38;95;38118;8;13;7;10;8;52;14
35;193;49;93;37996;9;20;10;9;12;46;15
36;194;50;92;37870;9;20;10;9;11;44;17
37;205;51;104;37743;9;21;11;10;31;39;14
38;181;43;91;37615;9;15;8;10;8;49;13
39;186;46;90;37488;10;17;9;9;7;51;13
40;182;44;89;37360;9;16;8;9;8;49;13
41;180;43;90;37234;9;15;8;10;8;49;13
42;177;40;90;37112;8;14;8;10;7;50;13
43;179;43;87;36995;9;16;8;9;8;46;13
44;180;43;87;36886;9;16;8;9;8;48;12
45;183;43;92;36779;9;15;8;10;8;51;13
46;186;47;92;36682;10;19;9;9;8;50;13
47;187;44;97;36589;9;17;9;11;10;49;16
48;174;43;85;36500;9;16;8;9;8;46;13
49;176;43;86;36412;9;15;8;9;7;46;12
50;175;43;85;36330;9;16;8;10;8;43;14
51;197;38;87;36257;9;13;7;9;9;45;13
52;171;39;85;36187;8;13;8;10;7;45;13
53;176;44;82;36117;9;16;8;10;8;41;13
54;174;42;83;36061;9;15;8;9;8;44;12
55;174;43;83;36010;9;15;8;9;7;44;13
56;173;42;84;35965;9;15;8;9;7;44;13
57;174;42;82;35926;9;15;8;9;8;41;13
58;167;39;79;35892;8;13;8;9;7;40;12
59;159;42;65;35864;9;15;8;9;8;24;13
60;157;43;62;35843;9;15;8;9;8;20;14
61;157;43;64;35825;9;15;8;9;8;23;14
62;160;42;67;35807;9;15;8;9;7;28;13
63;147;41;58;35793;9;15;8;8;7;20;12
64;155;41;62;35781;9;14;8;8;11;20;13
65;167;51;61;35773;10;20;11;10;10;12;18
66;177;72;52;35766;10;40;11;8;8;13;13
67;161;43;68;35764;9;15;8;9;8;28;13
68;128;41;37;35763;9;14;8;8;7;0;13
69;152;42;35;35763;9;15;8;8;6;0;12
70;142;40;34;35763;9;14;8;7;6;0;12
71;150;39;34;35763;8;13;8;7;7;0;12
72;149;39;35;35763;8;13;8;7;7;0;12
73;147;39;34;35763;8;14;8;7;6;0;12
74;151;39;39;35763;8;14;8;8;7;0;13
75;144;41;34;35763;9;14;8;7;6;0;12
76;147;39;34;35763;8;13;8;7;6;0;12
77;155;39;38;35763;9;14;8;8;7;0;13
78;149;41;37;35763;9;14;8;8;7;0;13
79;153;42;35;35763;9;15;8;8;6;0;12
80;143;38;34;35763;8;13;7;7;6;0;12
81;174;40;59;35763;9;14;8;8;29;0;13
82;144;38;36;35763;8;13;8;7;7;0;12
83;144;40;35;35763;9;14;8;7;6;0;12
84;146;39;34;35763;8;13;8;7;6;0;12
85;150;39;37;35763;8;13;8;8;7;0;13
86;147;39;34;35763;8;13;8;7;6;0;12
87;154;41;36;35763;9;14;8;8;6;0;13
88;151;40;38;35763;9;14;8;8;7;0;13
89;141;39;34;35763;8;13;8;7;6;0;13
90;146;40;34;35763;9;14;8;7;6;0;12
91;152;41;38;35763;9;14;8;8;7;0;14
92;157;41;47;35763;9;14;8;10;10;0;17
93;147;39;35;35763;8;13;8;7;6;0;13
94;158;45;37;35763;9;17;10;8;6;0;13
95;153;40;40;35763;9;14;8;8;7;0;14
96;149;39;39;35763;9;13;8;8;7;0;14
97;163;47;43;35763;9;18;10;8;11;0;13
98;173;50;60;35763;9;20;11;8;7;0;35
99;131;38;40;35763;8;13;8;8;8;0;14
100;151;44;39;35763;9;16;9;8;7;0;14
101;149;40;41;35763;9;14;8;8;7;0;15
102;148;41;39;35763;9;14;8;8;7;0;14
103;150;39;40;35763;8;13;8;8;7;0;15
104;148;42;36;35763;9;15;8;7;7;0;13
105;147;39;38;35763;8;13;8;8;7;0;14
106;150;39;35;35763;8;13;8;7;6;0;13
107;151;39;39;35763;8;14;8;8;7;0;14
108;145;40;36;35763;9;14;8;7;7;0;13
109;150;41;37;35763;9;14;8;7;7;0;14
110;155;41;43;35763;9;14;8;9;8;0;16
111;155;42;38;35763;9;15;8;8;6;0;13
112;150;41;40;35763;9;14;8;8;7;0;14
113;146;38;36;35763;8;13;8;7;6;0;13
114;144;39;35;35763;8;13;8;7;6;0;13
115;173;45;56;35763;10;16;8;8;7;0;32
116;139;40;36;35763;9;14;7;7;7;0;13
117;145;39;35;35763;8;13;8;7;6;0;13
118;151;41;38;35763;9;15;8;8;6;0;14
119;149;41;38;35763;9;14;8;8;7;0;14
120;150;41;38;35763;9;14;8;8;7;0;13
121;146;39;36;35763;8;14;8;7;6;0;13
122;155;41;38;35763;9;14;8;8;7;0;14
123;145;40;37;35763;8;14;8;8;6;0;13
124;158;43;37;35763;9;15;8;8;6;0;13
