tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;220;106;113;44268;18;46;23;12;14;0;69
1;398;56;190;44268;10;25;10;12;18;111;29
2;259;62;143;43922;11;28;11;10;10;87;22
3;245;44;153;43605;9;18;6;11;11;94;24
4;298;53;194;43295;10;23;8;11;64;81;23
5;228;44;136;43005;10;17;7;11;11;80;21
6;226;43;134;42724;9;17;7;11;10;78;22
7;223;43;132;42462;9;17;7;11;10;78;21
8;217;43;126;42197;9;17;7;10;9;74;19
9;214;43;124;41949;9;16;7;11;10;71;20
10;212;39;124;41721;8;14;7;11;10;71;19
11;214;41;123;41499;9;15;7;11;9;71;19
12;209;44;117;41294;10;16;7;11;10;66;19
13;217;49;120;41097;10;19;9;11;14;60;22
14;238;82;105;40905;10;53;9;9;10;58;16
15;200;39;114;40718;8;14;7;11;9;65;17
16;203;40;115;40540;8;14;7;11;9;67;16
17;203;43;111;40369;9;15;8;10;8;65;16
18;196;40;109;40210;9;14;7;12;9;58;17
19;198;44;106;40070;10;16;8;10;9;59;16
20;195;44;104;39924;10;16;8;11;9;56;16
21;196;44;104;39782;10;16;8;10;9;57;16
22;198;44;104;39640;10;16;8;10;8;60;15
23;195;43;105;39501;9;16;7;11;8;59;15
24;216;66;102;39366;10;38;8;9;10;57;14
25;198;41;108;39227;9;15;7;11;8;62;15
26;193;42;104;39092;9;15;7;10;8;60;15
27;190;43;100;38954;9;16;8;10;8;55;15
28;189;39;103;38822;8;14;7;10;8;58;14
29;193;44;100;38698;9;16;8;10;8;58;14
30;198;43;108;38576;10;15;8;10;8;66;14
31;190;44;99;38467;10;16;8;10;8;57;14
32;190;43;101;38355;9;15;8;10;8;59;14
33;189;44;100;38239;9;15;8;10;8;57;14
34;182;43;93;38118;9;15;8;10;13;45;15
35;188;52;86;37996;10;21;11;10;11;35;18
36;189;51;89;37870;10;20;10;10;13;37;17
37;202;69;84;37743;10;39;10;10;10;38;14
38;177;43;87;37615;10;15;8;10;8;44;13
39;176;41;86;37488;9;14;8;10;8;44;14
40;179;43;86;37360;9;15;8;10;8;43;13
41;177;42;87;37234;9;15;8;10;8;44;13
42;174;44;82;37112;9;16;8;10;8;40;13
43;179;43;86;36995;9;15;8;10;7;45;13
44;173;43;84;36886;10;16;8;10;8;41;14
45;175;43;83;36779;9;16;8;9;7;42;13
46;173;43;83;36682;9;15;8;10;7;42;13
47;173;44;80;36589;9;15;8;9;7;40;13
48;178;44;83;36500;10;15;8;10;8;40;13
49;171;45;78;36412;9;16;9;9;7;38;13
50;194;45;102;36330;9;16;9;10;9;36;37
51;170;43;81;36257;9;15;8;9;7;42;13
52;175;42;83;36187;9;15;8;9;7;42;13
53;168;44;78;36117;9;15;8;9;7;38;13
54;168;43;78;36061;9;15;8;10;7;37;13
55;166;44;77;36010;9;15;8;10;7;37;13
56;169;44;78;35965;9;16;8;9;7;37;13
57;166;44;76;35926;9;16;8;9;7;35;13
58;161;41;75;35892;8;14;8;9;7;34;13
59;155;43;63;35864;9;15;8;9;8;22;14
60;152;43;57;35843;9;15;8;8;7;19;12
61;146;39;56;35825;8;13;8;9;7;16;13
62;152;42;57;35807;9;15;8;8;7;19;13
63;149;43;54;35793;9;15;8;8;7;16;12
64;162;51;55;35781;10;20;11;9;13;6;15
65;172;52;71;35773;10;20;11;9;27;7;17
66;155;43;63;35766;9;15;8;9;9;20;14
67;150;43;57;35764;9;15;8;8;7;18;13
68;131;42;38;35763;9;15;8;8;7;0;14
69;147;42;39;35763;9;15;8;8;7;0;13
70;141;42;39;35763;9;15;8;8;7;0;13
71;140;42;35;35763;9;14;8;7;6;0;12
72;147;39;39;35763;8;13;7;9;7;0;13
73;151;42;39;35763;9;15;8;9;7;0;13
74;142;39;35;35763;8;13;7;7;6;0;12
75;143;42;35;35763;9;14;8;7;6;0;12
76;144;40;40;35763;9;14;8;9;7;0;14
77;143;41;41;35763;9;14;8;9;8;0;14
78;141;41;39;35763;9;14;8;9;7;0;14
79;134;38;36;35763;8;14;7;7;7;0;12
80;140;41;36;35763;9;14;8;8;7;0;12
81;166;63;39;35763;10;15;29;8;8;0;13
82;141;42;41;35763;9;15;8;9;8;0;14
83;140;42;39;35763;9;14;8;9;7;0;13
84;143;42;39;35763;9;14;8;9;7;0;14
85;145;40;41;35763;9;14;8;9;7;0;14
86;143;40;39;35763;9;14;8;8;7;0;13
87;144;41;40;35763;9;14;8;9;7;0;15
88;141;42;40;35763;9;15;8;9;7;0;15
89;142;40;41;35763;8;13;8;9;7;0;14
90;145;49;36;35763;10;18;10;8;6;0;13
91;138;41;36;35763;9;14;8;7;6;0;13
92;147;41;42;35763;9;14;8;9;7;0;15
93;140;42;42;35763;9;14;8;9;8;0;15
94;136;42;36;35763;9;14;8;7;6;0;13
95;144;41;38;35763;9;14;8;8;6;0;14
96;149;43;43;35763;9;15;8;8;13;0;14
97;153;49;46;35763;9;19;10;8;13;0;14
98;148;40;37;35763;9;14;7;7;7;0;13
99;146;41;41;35763;9;14;8;9;7;0;15
100;139;41;37;35763;9;14;8;7;6;0;13
101;136;39;36;35763;9;14;7;7;6;0;13
102;145;41;41;35763;9;14;8;9;7;0;15
103;147;42;42;35763;9;14;8;9;7;0;15
104;140;42;41;35763;9;14;8;9;7;0;15
105;143;41;42;35763;9;14;8;9;7;0;15
106;136;42;37;35763;9;15;8;7;6;0;13
107;141;40;40;35763;8;14;8;8;7;0;14
108;142;41;39;35763;9;14;8;9;7;0;14
109;147;40;41;35763;8;13;8;9;8;0;15
110;140;40;40;35763;9;14;7;9;7;0;15
111;143;42;40;35763;9;14;8;9;7;0;14
112;145;41;42;35763;9;14;8;9;7;0;15
113;145;48;39;35763;10;17;10;8;7;0;14
114;162;42;60;35763;9;15;8;9;27;0;15
115;140;41;38;35763;9;15;8;7;7;0;13
116;143;42;40;35763;9;14;8;8;7;0;15
117;138;42;36;35763;9;14;8;8;6;0;13
118;144;41;40;35763;9;14;8;9;7;0;14
119;185;64;58;35763;10;33;10;10;14;0;20
120;150;42;39;35763;9;15;8;8;7;0;14
121;139;41;38;35763;9;14;8;7;7;0;14
122;151;42;39;35763;9;14;8;8;7;0;14
123;143;44;42;35763;9;16;8;9;8;0;15
124;141;42;41;35763;9;15;8;8;7;0;15
125;146;42;42;35763;9;14;8;9;8;0;16
126;141;41;42;35763;9;14;8;9;8;0;15
127;139;40;41;35763;8;14;8;9;7;0;15
128;144;42;41;35763;9;14;8;8;8;0;15
129;138;41;36;35763;9;14;8;8;6;0;13
130;144;41;41;35763;9;14;8;9;7;0;15
131;140;41;38;35763;9;14;8;8;7;0;14
132;160;49;48;35763;9;19;10;9;8;0;21
133;151;39;38;35763;8;13;8;7;8;0;13
134;141;40;36;35763;8;14;8;7;6;0;13
135;145;41;41;35763;9;14;8;9;7;0;15
136;142;42;40;35763;9;14;8;9;7;0;15
137;139;39;39;35763;8;13;8;8;6;0;14
138;164;47;44;35763;10;17;10;9;8;0;16
139;140;38;36;35763;8;13;7;7;6;0;13
140;146;42;40;35763;9;15;8;9;7;0;14
141;142;40;40;35763;8;13;8;8;7;0;14
142;145;48;37;35763;10;17;9;8;6;0;13
143;149;42;42;35763;9;15;8;8;7;0;15
144;143;42;42;35763;9;15;8;9;8;0;15
145;138;41;39;35763;9;14;8;8;7;0;14
146;143;40;36;35763;8;13;8;7;6;0;13
147;149;41;43;35763;9;14;8;9;8;0;16
148;136;42;37;35763;9;14;8;8;6;0;14
149;151;42;39;35763;9;14;8;8;7;0;14
150;134;41;36;35763;9;14;8;7;7;0;13
151;179;77;37;35763;11;20;35;7;7;0;13
152;140;43;42;35763;9;15;8;9;8;0;15
153;143;43;41;35763;9;15;8;9;7;0;15
154;142;42;40;35763;9;15;8;8;7;0;15
155;139;40;40;35763;8;13;8;8;7;0;15
156;138;42;36;35763;9;14;8;8;6;0;13
157;142;42;36;35763;9;14;8;7;6;0;13
158;143;42;36;35763;9;15;8;7;6;0;13
159;143;41;40;35763;9;14;8;9;7;0;14
160;146;42;41;35763;9;14;8;9;7;0;15
161;139;41;40;35763;9;14;8;9;7;0;15
162;143;41;39;35763;9;14;8;8;7;0;14
163;144;39;37;35763;8;13;8;7;6;0;13
164;144;41;41;35763;9;14;8;9;7;0;15
165;137;41;36;35763;9;14;8;7;6;0;13
166;146;41;42;35763;9;14;8;9;8;0;15
167;143;42;43;35763;9;15;8;9;8;0;16
168;144;42;42;35763;9;15;8;9;8;0;16
169;140;42;41;35763;9;15;8;8;7;0;17
170;181;48;71;35763;9;19;10;9;37;0;16
171;131;43;38;35763;9;15;8;8;8;0;14
172;144;41;40;35763;9;14;8;9;7;0;15
173;147;41;42;35763;9;14;8;9;8;0;16
174;141;42;42;35763;9;14;8;9;8;0;16
175;142;42;43;35763;9;14;8;9;8;0;16
176;144;41;42;35763;9;14;8;9;8;0;16
177;135;43;36;35763;9;15;8;7;6;0;13
178;144;40;41;35763;9;14;7;9;8;0;15
179;137;41;36;35763;9;14;8;7;6;0;13
180;145;42;41;35763;9;14;8;9;7;0;15
181;142;43;41;35763;9;15;8;9;8;0;15
