tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;197;113;83;44268;20;49;23;11;14;0;39
1;466;51;229;44268;11;20;9;12;21;131;44
2;257;42;151;43922;9;17;6;11;11;88;25
3;273;55;169;43605;10;24;8;12;19;91;29
4;289;52;188;43295;10;22;9;11;10;82;71
5;238;50;141;43005;10;21;8;11;12;84;21
6;223;43;131;42724;9;17;7;10;9;79;20
7;222;42;132;42462;9;16;7;10;9;81;19
8;221;43;129;42197;9;16;7;10;9;78;19
9;216;44;123;41949;9;17;7;11;9;70;19
10;210;39;123;41721;8;14;7;11;9;70;19
11;209;44;117;41499;9;16;7;10;9;69;17
12;208;42;118;41294;9;16;7;10;9;70;17
13;214;41;124;41097;8;16;7;11;13;65;21
14;234;50;134;40905;9;21;10;10;10;60;41
15;204;43;113;40718;9;16;7;10;8;66;16
16;202;43;111;40540;9;16;7;10;8;65;16
17;206;43;114;40369;9;16;8;10;8;66;16
18;196;44;104;40210;9;17;8;10;8;59;15
19;249;45;156;40070;9;17;8;11;15;98;20
20;203;44;109;39924;9;16;8;12;9;59;17
21;196;41;107;39782;8;15;7;11;9;59;16
22;197;44;104;39640;9;16;8;11;9;57;16
23;195;43;104;39501;9;16;8;10;8;60;15
24;221;45;128;39366;9;17;8;10;38;54;14
25;194;44;103;39227;9;16;8;10;8;59;14
26;193;44;100;39092;9;16;8;11;8;54;15
27;191;42;102;38954;9;15;7;10;8;59;14
28;190;42;101;38822;9;15;8;11;8;56;14
29;189;43;98;38698;9;16;8;10;8;55;14
30;192;43;101;38576;9;16;8;11;8;56;14
31;191;42;101;38467;9;15;8;10;8;59;13
32;186;39;100;38355;8;14;7;10;8;56;14
33;191;45;98;38239;9;16;8;11;8;53;14
34;182;42;92;38118;9;15;8;10;8;45;16
35;192;51;90;37996;9;20;10;10;12;39;16
36;189;49;91;37870;9;20;10;10;13;40;15
37;199;73;77;37743;10;42;10;10;9;33;13
38;177;44;87;37615;9;16;8;10;7;45;13
39;177;44;85;37488;9;16;8;10;8;43;13
40;180;42;88;37360;9;15;8;10;7;46;13
41;179;44;88;37234;9;16;8;11;7;44;14
42;174;44;82;37112;9;16;8;10;7;41;13
43;177;43;83;36995;9;16;8;10;8;41;13
44;174;43;84;36886;9;15;8;10;7;42;13
45;175;43;82;36779;9;16;8;10;7;41;13
46;173;43;83;36682;9;16;8;10;7;41;13
47;171;43;82;36589;9;15;8;10;7;40;13
48;173;42;82;36500;8;14;8;10;7;40;13
49;176;43;84;36412;9;16;8;10;7;42;13
50;191;44;101;36330;9;16;8;9;33;35;13
51;169;45;77;36257;9;16;8;10;7;36;13
52;171;45;76;36187;9;16;9;10;7;35;13
53;170;43;78;36117;9;16;8;9;7;38;13
54;170;44;77;36061;9;16;8;9;7;37;13
55;168;42;79;36010;9;15;8;10;7;39;13
56;168;40;78;35965;8;14;7;10;7;38;13
57;169;43;77;35926;9;16;8;10;7;37;13
58;167;44;76;35892;9;16;8;10;7;35;13
59;144;42;56;35864;9;15;8;8;7;18;12
60;156;42;60;35843;9;15;8;10;8;16;15
61;146;44;54;35825;9;15;8;9;7;15;13
62;152;42;56;35807;9;15;8;9;7;17;13
63;156;42;61;35793;9;15;8;10;8;18;14
64;160;52;57;35781;9;21;11;10;9;7;20
65;168;50;68;35773;10;20;10;9;31;4;13
66;151;44;56;35766;10;16;8;9;8;16;13
67;149;43;54;35764;9;15;8;8;7;15;13
68;130;42;37;35763;9;15;8;8;6;0;12
69;150;41;39;35763;9;15;8;9;7;0;13
70;138;41;35;35763;9;14;7;8;6;0;12
71;142;41;35;35763;9;14;8;8;6;0;12
72;140;41;35;35763;9;14;8;8;6;0;12
73;146;39;35;35763;8;14;7;8;6;0;12
74;140;40;35;35763;9;14;7;7;6;0;12
75;144;40;35;35763;8;14;8;8;6;0;12
76;147;41;40;35763;9;14;8;9;7;0;13
77;138;39;36;35763;9;14;7;8;6;0;12
78;145;40;39;35763;9;14;8;9;7;0;13
79;145;41;38;35763;9;14;8;8;7;0;13
80;140;39;38;35763;8;14;7;9;7;0;14
81;170;44;37;35763;9;16;8;8;8;0;12
82;141;41;40;35763;9;14;8;9;7;0;14
83;144;40;35;35763;8;14;8;8;6;0;12
84;149;42;34;35763;9;14;8;7;6;0;12
85;151;40;39;35763;9;14;7;9;7;0;14
86;147;41;41;35763;9;14;8;9;8;0;15
87;140;42;41;35763;9;15;8;9;7;0;15
88;136;41;35;35763;9;15;8;7;6;0;13
89;142;40;35;35763;8;14;7;8;6;0;13
90;145;41;40;35763;9;14;8;9;7;0;14
91;146;41;40;35763;9;14;8;9;7;0;14
92;143;40;35;35763;8;13;7;8;6;0;13
93;150;40;38;35763;8;14;8;8;7;0;13
94;150;42;41;35763;9;15;8;9;7;0;14
95;137;42;36;35763;9;15;8;8;6;0;13
96;154;47;44;35763;9;18;9;9;9;0;16
97;167;49;63;35763;9;19;10;9;7;0;36
98;135;44;40;35763;9;16;8;9;8;0;14
99;142;40;40;35763;8;14;8;9;7;0;14
100;142;42;36;35763;9;15;8;8;6;0;13
101;136;39;35;35763;8;14;7;8;6;0;13
102;156;41;48;35763;8;14;8;9;9;0;18
103;171;48;39;35763;9;18;10;9;7;0;14
104;148;41;41;35763;9;15;8;9;7;0;15
105;137;41;36;35763;9;14;8;8;6;0;13
106;147;42;41;35763;9;15;8;9;7;0;15
107;143;42;41;35763;9;15;8;9;8;0;15
108;139;41;36;35763;9;14;8;8;6;0;13
109;138;41;36;35763;9;14;8;8;6;0;13
110;142;42;36;35763;9;15;8;8;6;0;13
111;145;40;37;35763;8;14;8;8;6;0;14
112;148;39;40;35763;8;13;7;9;7;0;14
113;141;41;36;35763;9;14;8;8;6;0;13
114;164;42;59;35763;9;15;8;8;8;0;14
115;147;44;39;35763;9;15;9;9;7;0;14
116;139;41;36;35763;9;14;8;8;6;0;13
117;144;41;40;35763;9;14;8;9;7;0;14
118;141;41;36;35763;9;14;8;8;6;0;13
119;146;40;41;35763;9;14;8;9;7;0;15
120;145;40;36;35763;8;14;8;8;6;0;13
121;141;41;36;35763;9;14;8;7;6;0;13
