tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;187;104;83;44268;23;40;23;11;15;0;40
1;454;57;277;44268;11;20;11;12;18;196;32
2;249;47;147;43922;10;18;8;10;10;92;22
3;240;49;142;43605;10;19;8;11;10;85;23
4;289;51;188;43295;10;20;8;11;62;80;23
5;225;42;137;43005;9;14;7;10;11;84;20
6;228;44;133;42724;10;15;7;10;10;82;20
7;225;43;132;42462;10;15;7;11;10;78;21
8;218;42;127;42197;9;14;7;9;9;79;18
9;216;43;124;41949;9;15;7;10;10;73;19
10;223;43;131;41721;9;14;7;13;11;73;22
11;209;43;116;41499;9;15;7;9;9;70;17
12;207;39;118;41294;9;13;7;10;9;69;18
13;214;42;122;41097;9;14;7;10;12;68;20
14;240;49;139;40905;10;19;9;10;12;61;46
15;202;42;112;40718;9;14;7;9;10;66;16
16;202;43;109;40540;10;14;7;10;8;64;16
17;201;43;108;40369;10;14;8;9;8;64;16
18;195;43;104;40210;10;14;8;9;8;62;15
19;199;44;105;40070;10;15;8;10;8;60;16
20;208;53;105;39924;11;20;9;9;8;63;14
21;195;40;105;39782;8;12;7;10;8;61;16
22;196;44;103;39640;10;15;8;10;8;58;16
23;194;42;103;39501;10;13;7;10;8;60;15
24;195;43;102;39366;10;14;8;9;8;60;15
25;218;66;103;39227;10;38;7;9;9;60;14
26;192;46;100;39092;10;17;8;10;8;58;14
27;192;43;100;38954;10;14;8;10;8;57;15
28;192;45;98;38822;10;15;8;9;7;58;14
29;192;43;100;38698;10;14;8;10;8;57;15
30;189;40;100;38576;9;13;7;10;8;58;14
31;208;43;116;38467;10;14;8;11;11;64;18
32;184;36;100;38355;8;11;7;10;8;58;15
33;191;43;100;38239;10;14;8;10;8;58;14
34;178;43;89;38118;9;13;8;9;7;49;14
35;184;43;91;37996;10;14;8;9;9;48;14
36;191;51;87;37870;10;19;11;10;11;37;18
37;207;52;102;37743;10;20;11;11;15;40;23
38;181;38;98;37615;8;14;7;10;11;32;35
39;152;31;81;37488;7;10;5;8;8;44;12
40;155;31;75;37360;7;10;5;9;6;39;12
41;158;34;76;37234;8;11;6;8;6;40;12
42;155;34;75;37112;8;11;6;8;6;40;12
43;151;35;69;36995;8;11;6;8;6;36;11
44;154;32;72;36886;7;10;5;8;6;38;11
45;154;34;73;36779;8;11;6;8;6;39;12
46;155;35;74;36682;8;11;6;8;6;39;11
47;152;34;75;36589;8;10;6;10;7;37;12
48;146;33;72;36500;7;10;6;8;6;37;11
49;150;35;69;36412;8;11;6;8;6;35;11
50;157;35;70;36330;8;11;6;8;6;36;11
51;148;36;68;36257;8;12;7;8;6;33;11
52;168;36;88;36187;8;11;6;9;8;33;30
53;147;31;71;36117;7;10;5;8;7;34;12
54;151;34;70;36061;8;10;6;9;6;36;11
55;146;36;67;36010;8;11;6;8;6;33;11
56;147;34;66;35965;8;11;6;8;6;31;12
57;151;35;71;35926;8;11;6;9;6;34;12
58;144;37;63;35892;8;12;7;8;6;30;11
59;141;37;56;35864;9;12;7;7;6;22;12
60;133;33;51;35843;8;10;6;7;6;19;11
61;133;35;50;35825;8;11;6;8;6;17;12
62;134;35;49;35807;8;11;6;8;6;15;12
63;135;34;54;35793;8;11;6;8;6;20;12
64;130;34;51;35781;8;11;6;8;6;17;12
65;132;34;50;35773;8;11;6;8;6;14;12
66;135;36;53;35766;9;12;7;8;8;16;12
67;139;41;50;35764;8;14;8;8;10;10;13
68;155;49;57;35763;9;19;11;8;25;0;16
69;115;34;32;35763;8;11;6;7;6;0;11
70;126;33;30;35763;8;10;6;7;5;0;11
71;126;34;33;35763;8;11;6;7;6;0;12
72;127;34;34;35763;8;10;6;7;6;0;12
73;123;34;31;35763;8;11;6;7;5;0;11
74;126;33;30;35763;8;10;6;7;5;0;11
75;123;34;30;35763;8;11;6;6;5;0;11
76;126;33;31;35763;8;10;6;7;5;0;11
77;127;35;34;35763;8;11;6;7;6;0;13
78;125;34;33;35763;8;10;6;7;6;0;12
79;121;34;30;35763;8;11;6;6;5;0;11
80;124;33;31;35763;8;10;6;7;6;0;11
81;128;32;33;35763;8;10;6;7;6;0;12
82;125;33;30;35763;8;10;6;7;5;0;11
83;128;35;35;35763;8;11;6;7;6;0;13
84;144;35;52;35763;8;11;6;8;23;0;13
85;119;35;31;35763;8;11;6;7;6;0;11
86;130;33;37;35763;8;10;6;8;7;0;13
87;119;31;35;35763;7;10;6;7;6;0;13
88;121;37;30;35763;9;12;6;7;5;0;11
89;125;33;30;35763;8;10;6;7;5;0;12
90;126;35;31;35763;8;11;6;7;5;0;12
91;124;31;33;35763;7;10;6;7;6;0;12
92;127;35;31;35763;9;11;6;7;5;0;12
93;126;34;32;35763;8;10;6;7;6;0;12
94;129;32;31;35763;7;10;6;7;5;0;12
95;127;34;35;35763;8;11;6;7;6;0;13
96;126;33;35;35763;8;10;6;7;6;0;14
97;131;34;35;35763;8;11;6;8;6;0;13
98;126;35;35;35763;8;11;6;7;6;0;14
99;121;34;32;35763;8;11;6;7;5;0;12
100;124;33;31;35763;8;10;6;7;5;0;12
101;144;39;39;35763;8;13;8;8;11;0;12
102;149;42;59;35763;9;15;8;8;30;0;12
103;113;31;33;35763;7;10;6;7;6;0;12
104;127;35;31;35763;9;11;6;7;5;0;12
