tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
119;147;41;40;35763;9;14;8;9;7;0;15
120;143;41;36;35763;9;14;8;7;7;0;13
121;143;39;36;35763;8;13;7;7;7;0;13
122;152;45;38;35763;10;16;8;8;7;0;14
123;142;41;37;35763;9;14;7;7;6;0;14
124;147;40;41;35763;9;14;8;9;8;0;15
125;144;41;39;35763;9;14;8;9;7;0;15
126;146;41;40;35763;9;14;8;8;7;0;15
127;144;41;39;35763;9;14;8;8;7;0;14
128;142;39;36;35763;9;13;7;7;7;0;13
129;148;41;41;35763;9;14;8;9;7;0;15
130;138;41;35;35763;9;14;8;7;7;0;13
131;141;40;36;35763;9;14;7;7;6;0;13
132;142;40;36;35763;9;14;7;7;7;0;13
133;156;47;44;35763;9;18;10;9;12;0;14
134;168;75;37;35763;10;44;10;8;8;0;14
135;134;42;41;35763;9;14;8;9;8;0;16
136;142;40;39;35763;9;14;8;8;7;0;14
137;144;41;36;35763;9;14;7;7;7;0;14
138;146;40;41;35763;9;14;8;9;8;0;15
139;139;40;36;35763;9;13;7;7;7;0;13
140;142;41;36;35763;9;14;8;7;6;0;13
141;146;40;36;35763;8;13;8;7;7;0;13
142;143;41;36;35763;9;14;8;7;7;0;13
143;147;41;40;35763;9;14;8;9;7;0;15
144;138;41;36;35763;9;14;8;7;7;0;13
145;140;40;36;35763;9;14;8;7;6;0;13
146;148;41;43;35763;9;14;8;9;8;0;17
147;143;41;40;35763;9;14;8;9;8;0;15
148;136;40;36;35763;9;13;7;7;6;0;13
149;146;41;40;35763;9;14;8;9;8;0;15
150;148;40;42;35763;9;13;7;9;8;0;15
151;139;42;40;35763;9;15;8;9;7;0;16
152;166;42;59;35763;9;14;8;9;8;0;34
153;142;40;41;35763;9;14;8;9;8;0;15
154;142;39;41;35763;8;13;8;9;8;0;15
155;146;46;38;35763;10;17;9;8;7;0;14
156;146;39;37;35763;8;13;7;7;6;0;13
157;142;40;36;35763;9;14;7;7;7;0;13
158;148;41;42;35763;9;14;8;9;8;0;15
159;144;41;41;35763;9;14;8;9;8;0;16
160;146;41;42;35763;9;14;8;9;8;0;16
161;137;41;36;35763;9;14;8;7;7;0;13
162;144;41;39;35763;9;14;8;8;7;0;14
163;144;41;36;35763;9;14;8;7;7;0;13
164;144;40;35;35763;8;13;7;7;6;0;13
165;142;41;35;35763;9;14;7;7;7;0;13
166;142;41;36;35763;9;14;7;7;6;0;13
167;148;42;40;35763;9;14;8;9;7;0;15
168;140;41;36;35763;9;14;8;7;7;0;13
169;147;41;40;35763;9;14;8;9;7;0;15
170;141;41;39;35763;9;14;8;9;7;0;14
171;160;49;45;35763;10;19;10;8;10;0;17
172;166;71;38;35763;10;18;31;8;8;0;13
173;136;42;39;35763;9;15;8;8;7;0;14
174;148;39;39;35763;9;13;8;8;7;0;14
175;152;44;39;35763;9;15;9;8;7;0;14
176;148;39;39;35763;8;13;7;9;7;0;14
177;143;40;39;35763;9;14;8;8;7;0;14
178;145;40;40;35763;9;14;8;9;7;0;15
179;140;39;35;35763;8;13;7;7;6;0;13
180;147;41;39;35763;9;14;8;9;7;0;14
181;139;41;35;35763;9;14;8;7;6;0;13
182;146;39;41;35763;9;13;7;9;8;0;15
183;141;41;38;35763;9;14;8;8;7;0;14
