tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;183;101;81;44268;19;42;20;11;14;0;39
1;451;53;195;44268;10;21;9;11;21;108;36
2;262;54;154;43922;10;21;10;12;13;88;24
3;234;45;141;43605;9;16;7;10;11;86;21
4;280;98;134;43295;9;16;63;10;11;80;20
5;229;44;136;43005;10;16;7;11;11;79;21
6;225;44;133;42724;10;16;7;11;11;78;21
7;225;44;133;42462;10;15;7;10;10;81;19
8;223;44;131;42197;10;16;7;11;11;75;20
9;217;44;125;41949;10;16;7;10;10;74;18
10;214;44;123;41721;10;15;7;11;10;71;18
11;211;44;119;41499;9;15;7;10;9;70;17
12;215;40;127;41294;9;14;7;11;13;69;21
13;239;51;137;41097;10;21;10;9;38;60;16
14;207;42;119;40905;9;14;7;11;10;69;16
15;205;43;114;40718;10;15;7;10;9;65;16
16;210;43;120;40540;10;14;7;11;10;69;17
17;199;40;112;40369;8;13;7;11;9;64;16
18;202;45;109;40210;10;15;8;11;10;59;16
19;199;40;111;40070;9;13;7;11;9;62;15
20;197;45;105;39924;10;15;8;10;9;58;15
21;198;43;107;39782;10;15;8;10;9;61;15
22;231;44;139;39640;10;15;8;12;14;69;30
23;218;68;103;39501;10;38;8;10;9;57;14
24;194;45;102;39366;10;15;8;11;9;56;15
25;197;43;105;39227;10;14;8;10;9;60;14
26;190;40;104;39092;9;13;7;11;9;58;15
27;196;44;104;38954;10;14;8;9;8;61;14
28;195;43;104;38822;9;14;8;10;9;59;14
29;194;43;103;38698;10;14;8;10;8;60;13
30;192;43;102;38576;9;14;8;10;8;59;14
31;192;44;102;38467;9;15;8;10;9;57;14
32;194;44;103;38355;10;14;8;10;9;58;14
33;202;47;107;38239;10;17;9;10;12;56;16
34;185;47;90;38118;9;18;10;10;13;38;16
35;210;51;108;37996;10;19;10;10;31;38;16
36;182;43;93;37870;10;14;8;11;10;45;14
37;182;45;89;37743;10;15;8;10;8;46;13
38;180;45;89;37615;10;15;8;9;8;47;13
39;179;43;90;37488;9;14;8;9;8;48;13
40;177;44;87;37360;10;14;8;10;8;44;13
41;181;44;88;37234;10;14;8;9;8;46;13
42;175;44;85;37112;10;15;8;9;8;43;13
43;174;44;85;36995;10;14;8;10;8;42;13
44;178;43;87;36886;10;14;8;10;8;45;13
45;179;43;87;36779;10;14;8;10;8;44;13
46;177;44;87;36682;10;14;8;9;8;45;13
47;174;45;82;36589;10;15;8;10;8;40;13
48;200;45;104;36500;10;15;9;9;28;42;14
49;174;44;84;36412;10;14;8;9;8;42;13
50;175;43;86;36330;10;14;8;9;8;45;13
51;175;43;84;36257;10;14;8;10;8;41;13
52;172;43;82;36187;9;14;8;9;7;41;13
53;170;43;81;36117;10;14;8;10;8;39;13
54;173;44;80;36061;10;15;8;9;8;39;13
55;168;40;81;36010;9;13;8;10;8;39;13
56;174;43;81;35965;10;14;8;10;8;39;13
57;170;44;78;35926;10;15;8;9;7;39;13
58;167;41;77;35892;9;13;8;9;8;37;13
59;152;44;57;35864;10;14;8;8;7;20;12
60;157;42;63;35843;10;14;8;9;8;20;14
61;152;40;61;35825;9;13;8;9;10;14;17
62;154;49;47;35807;10;18;11;8;7;5;16
63;176;71;51;35793;11;39;10;9;9;9;13
64;158;47;61;35781;10;16;9;8;8;22;13
65;150;44;55;35773;10;14;8;8;7;18;12
66;152;43;57;35766;9;14;8;8;7;19;12
67;157;44;61;35764;10;14;8;9;7;21;14
68;132;45;36;35763;10;15;8;7;7;0;12
69;148;40;39;35763;8;12;7;9;8;0;13
70;141;39;35;35763;9;12;7;7;6;0;12
71;150;41;41;35763;9;13;8;9;8;0;13
72;136;41;35;35763;9;13;8;7;7;0;12
73;151;42;42;35763;9;13;8;9;8;0;14
74;142;41;42;35763;9;13;8;9;9;0;14
75;142;42;41;35763;9;13;8;9;8;0;14
76;145;44;38;35763;9;14;8;8;7;0;13
77;150;40;41;35763;9;13;7;8;8;0;14
78;162;41;38;35763;9;13;8;8;8;0;12
79;143;41;39;35763;9;13;8;8;8;0;13
80;139;39;36;35763;9;12;7;7;7;0;12
81;147;41;40;35763;9;13;7;9;7;0;14
82;150;42;41;35763;9;13;8;9;8;0;14
83;135;40;36;35763;9;13;7;7;7;0;12
84;145;42;39;35763;9;13;8;8;7;0;13
85;149;42;41;35763;9;13;8;8;8;0;14
86;140;41;36;35763;9;13;8;7;7;0;12
87;146;41;41;35763;9;13;8;9;7;0;15
88;144;42;40;35763;9;14;8;8;7;0;14
89;141;40;35;35763;9;13;7;7;6;0;13
90;148;41;39;35763;9;13;8;9;8;0;13
91;149;44;40;35763;10;14;8;8;7;0;14
92;141;42;39;35763;9;13;8;8;7;0;16
93;159;48;46;35763;10;17;10;9;7;0;19
94;156;64;38;35763;9;15;29;8;8;0;13
95;147;42;43;35763;9;13;8;9;8;0;15
96;139;43;40;35763;9;14;8;8;7;0;15
97;154;42;41;35763;9;13;8;9;7;0;15
98;148;40;41;35763;9;13;8;8;8;0;14
99;147;39;41;35763;9;12;8;9;7;0;15
100;142;42;37;35763;9;13;8;7;6;0;13
101;156;46;47;35763;10;15;9;8;10;0;18
