tick;time;time_patch;time_drop;drops
0;122;70;50.99999999999999;44268
1;186;66;71;44268
2;169;55.99999999999999;67.00000000000001;43922
3;193;76.00000000000001;64;43605
4;161;50;64;43295
5;175;52.00000000000001;71.99999999999999;43005
6;178;55.00000000000001;75.99999999999999;42724
7;189;54;77;42462
8;185;55.00000000000001;82.99999999999999;42197
9;198;56.00000000000001;93;41949
10;192;53.00000000000001;89;41721
11;205;56;94.00000000000001;41499
12;200;54.99999999999999;107.00000000000001;41294
13;202;53.00000000000001;103.00000000000001;41097
14;214;56.00000000000001;112.99999999999999;40905
15;218;56;108;40718
16;223;60.99999999999999;115;40540
17;220;57.99999999999999;113;40369
18;225;59;120.00000000000001;40210
19;222;56.00000000000001;119;40070
20;236;60;128;39924
21;232;62;121.00000000000001;39782
22;237;64;127;39640
23;227;59.00000000000001;128;39501
24;247;67;130;39366
25;239;63;127;39227
26;237;59;126;39092
27;248;61.99999999999999;141;38954
28;242;62;132;38822
29;256;66;141;38698
30;235;60;138;38576
31;255;62.00000000000001;138;38467
32;257;65;144.00000000000003;38355
33;251;61;141;38239
34;262;71.00000000000001;141;38118
35;256;67;146.00000000000003;37996
36;252;61;144.00000000000003;37870
37;268;69;158.00000000000003;37743
38;252;58;148;37615
39;243;57;144;37488
40;254;60.99999999999999;149.00000000000003;37360
41;252;58.00000000000001;148;37234
42;254;55.00000000000001;151;37112
43;253;60.99999999999999;148.00000000000003;36995
44;247;56.99999999999999;154;36886
45;246;56;149;36779
46;252;62;153;36682
47;257;59.00000000000001;154;36589
48;252;56;152;36500
49;260;61;152.00000000000003;36412
50;257;57;155;36330
51;252;56;153;36257
52;259;60.00000000000001;155;36187
53;254;59;157;36117
54;254;58;153;36061
55;272;77.99999999999999;150.00000000000003;36010
56;266;64;161.00000000000003;35965
57;261;66;156.00000000000003;35926
58;272;74.00000000000001;154.00000000000003;35892
59;274;68;161.00000000000003;35864
60;264;67;153.00000000000003;35843
61;264;65;158.00000000000003;35825
62;274;71.00000000000001;160.00000000000003;35807
63;270;65;161.00000000000003;35793
64;270;65;161.00000000000003;35781
65;267;79;153.00000000000003;35773
66;273;65;164.00000000000003;35766
67;268;70;159.00000000000003;35764
68;272;70;159.00000000000003;35763
69;276;71.00000000000001;163.00000000000003;35763
70;284;66;166.00000000000003;35763
71;269;68;156.00000000000003;35763
72;282;72.00000000000001;163.00000000000003;35763
73;278;65;168.00000000000003;35763
74;271;69;158.00000000000003;35763
75;273;73;164.00000000000003;35763
76;291;71.00000000000001;174;35763
77;278;65;167.00000000000003;35763
78;272;69;157.00000000000003;35763
79;284;76.99999999999999;162.00000000000003;35763
80;286;70;166.99999999999997;35763
81;274;66;163.00000000000003;35763
82;282;71;160.00000000000003;35763
83;280;71.00000000000001;167.00000000000003;35763
84;282;69;167.00000000000003;35763
85;274;69;160.00000000000003;35763
86;283;76.00000000000001;164.00000000000003;35763
87;287;74.00000000000001;168.99999999999997;35763
88;280;68;170.00000000000003;35763
89;275;69;161.00000000000003;35763
90;283;74.00000000000001;166.00000000000003;35763
91;288;72.00000000000001;170.99999999999997;35763
92;281;65;173.00000000000006;35763
93;279;69;164.00000000000003;35763
94;293;79.99999999999999;169.99999999999997;35763
95;282;72;170.00000000000003;35763
96;281;66;172.00000000000003;35763
97;276;69;164.00000000000003;35763
98;288;76.00000000000001;165.99999999999997;35763
99;286;72.00000000000001;170.99999999999997;35763
100;292;67;183;35763
101;279;71.00000000000001;163.00000000000003;35763
102;284;75.00000000000001;167.00000000000003;35763
103;290;72.00000000000001;172;35763
104;284;66;177.00000000000006;35763
105;277;70;163.00000000000003;35763
106;289;77;166.99999999999997;35763
107;286;72.00000000000001;169.99999999999997;35763
108;279;66;174.00000000000003;35763
109;276;70;164.00000000000003;35763
110;287;74.00000000000001;166.99999999999997;35763
111;289;72.00000000000001;172;35763
112;285;66;176;35763
113;279;69;163.00000000000003;35763
