tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;211;102;108;44268;14;41;28;19;16;0;55
1;781;60;550;44268;10;26;12;14;27;449;34
2;207;37;107;33714;8;14;6;7;11;62;17
3;177;43;92;28976;9;19;6;7;19;37;18
4;160;44;75;25134;9;19;6;6;9;36;16
5;152;40;74;21855;9;15;6;5;8;41;13
6;145;43;65;19042;9;17;6;4;7;29;18
7;173;36;51;16620;8;13;5;3;4;32;7
8;126;43;41;14531;9;15;7;3;4;21;7
9;124;43;36;12742;9;15;7;3;4;18;6
10;114;42;31;11223;9;15;7;2;3;15;5
11;112;42;28;9939;9;15;6;2;3;15;5
12;113;41;29;8830;9;15;6;2;2;16;4
13;103;38;25;7874;9;13;6;1;2;13;4
14;106;45;24;7060;9;15;9;2;2;12;4
15;105;45;23;6351;10;16;7;1;2;12;4
16;98;41;20;5742;9;14;7;1;1;12;3
17;103;41;26;5226;9;14;7;1;2;15;4
18;99;41;19;4771;9;15;7;1;1;11;2
19;101;46;19;4388;11;16;7;1;1;12;2
20;94;39;19;4051;9;13;6;1;2;12;2
21;94;41;15;3750;9;13;8;0;1;10;2
22;94;40;17;3471;9;14;7;0;1;11;1
23;98;47;15;3223;9;19;8;1;1;7;2
24;116;65;14;3005;9;16;30;0;1;7;2
25;93;40;16;2819;9;13;7;0;1;12;1
26;97;38;16;2660;9;13;6;0;1;12;1
27;91;39;17;2520;9;13;6;0;1;11;1
28;98;45;20;2396;10;16;7;0;1;15;1
29;90;42;16;2290;10;15;6;0;0;12;1
30;92;39;16;2194;9;13;6;0;0;12;1
31;92;40;15;2107;10;14;6;0;0;11;1
32;90;38;18;2031;8;13;6;0;0;14;1
33;91;41;15;1964;10;14;7;0;0;12;1
34;91;39;16;1905;9;13;6;0;0;13;1
35;86;36;15;1852;8;12;5;0;0;12;0
36;87;37;15;1801;9;13;6;0;0;12;0
37;93;39;15;1756;9;13;6;0;0;12;0
38;90;37;19;1712;9;12;6;0;1;15;1
39;88;35;17;1675;8;12;6;0;0;14;0
40;93;41;18;1639;9;14;6;0;0;15;0
41;112;50;26;1605;11;19;8;0;0;22;1
42;112;41;26;1572;9;15;7;0;0;22;1
43;110;42;26;1541;10;14;6;0;0;22;1
44;105;41;22;1512;9;15;7;0;0;18;0
45;103;51;13;1487;9;15;17;0;0;10;0
46;81;31;14;1463;7;10;4;0;0;12;0
47;84;35;16;1440;9;13;5;0;0;13;0
48;80;35;12;1418;8;12;5;0;0;9;0
49;77;33;13;1397;8;11;5;0;0;10;0
50;77;30;12;1377;7;10;4;0;0;10;0
51;79;35;12;1359;9;12;5;0;0;10;0
52;75;33;13;1341;8;11;5;0;0;11;0
53;73;29;12;1323;7;9;4;0;0;10;0
54;82;32;12;1305;8;10;4;0;0;10;0
55;71;29;11;1289;7;10;4;0;0;9;0
56;83;32;17;1275;8;11;4;0;0;14;0
57;75;33;13;1261;8;11;5;0;0;11;0
58;81;35;14;1248;9;12;5;0;0;11;0
59;71;30;11;1237;7;9;4;0;0;9;0
60;80;30;14;1227;7;10;4;0;0;11;0
61;78;33;12;1217;8;11;5;0;0;10;0
62;77;35;13;1207;8;12;5;0;0;10;0
63;82;34;15;1198;8;12;5;0;0;12;0
64;86;37;13;1190;9;12;6;0;0;11;0
65;75;29;14;1183;7;10;4;0;0;12;0
66;81;35;9;1176;8;13;5;0;0;7;0
67;79;37;8;1170;8;14;7;0;0;5;0
68;81;44;5;1164;9;18;7;0;0;3;0
69;82;43;5;1159;10;17;7;0;0;3;0
70;79;36;9;1154;8;14;6;0;0;7;0
71;99;54;10;1149;8;11;27;0;0;8;0
72;73;29;13;1144;7;9;4;0;0;11;0
73;84;34;14;1139;8;11;5;0;0;12;0
74;84;33;14;1134;8;11;5;0;0;11;0
75;72;29;11;1129;7;9;4;0;0;10;0
76;84;33;13;1125;8;12;5;0;0;11;0
77;75;31;14;1121;8;11;4;0;0;12;0
78;82;36;13;1117;8;12;5;0;0;12;0
79;76;31;10;1113;8;10;4;0;0;9;0
80;77;29;12;1109;7;9;4;0;0;10;0
81;81;31;15;1105;8;11;4;0;0;12;0
82;80;34;14;1101;8;12;5;0;0;12;0
83;73;28;13;1097;7;9;4;0;0;10;0
84;85;35;14;1093;9;11;5;1;1;10;0
85;76;33;12;1089;9;11;4;0;0;11;0
86;80;35;13;1085;8;11;5;0;0;12;0
87;81;36;13;1081;9;12;5;0;0;11;0
88;79;36;14;1077;10;13;5;0;0;10;0
89;74;30;12;1073;7;10;4;0;0;10;0
90;88;35;15;1069;9;13;5;0;0;12;0
91;75;32;12;1065;8;11;4;0;0;10;0
92;76;36;11;1061;8;12;5;0;0;10;0
93;75;32;12;1057;8;11;5;0;0;9;0
94;73;32;13;1053;8;11;4;0;0;11;0
95;74;29;11;1049;7;10;4;0;0;9;0
96;81;34;13;1045;9;12;5;0;0;10;0
97;86;43;11;1041;8;21;5;0;0;9;0
98;79;36;12;1037;9;12;5;0;0;10;0
99;73;30;12;1033;7;10;4;0;0;10;0
100;100;44;18;1029;9;16;9;0;0;15;0
101;112;48;28;1025;11;15;6;0;0;26;0
102;81;32;14;1022;8;11;4;0;0;12;0
103;81;34;11;1021;9;11;5;0;0;8;0
104;78;35;12;1020;9;12;5;0;0;10;0
105;72;30;11;1019;7;10;4;0;0;9;0
106;82;30;12;1018;7;10;4;0;0;10;0
107;71;28;12;1017;7;9;4;0;0;10;0
108;74;29;12;1016;7;9;4;0;0;10;0
109;78;33;12;1015;9;11;4;0;0;9;0
110;83;38;15;1014;9;14;6;0;0;12;0
111;71;29;11;1013;7;9;4;0;0;10;0
112;78;31;12;1012;8;11;4;0;0;10;0
113;75;31;13;1011;8;11;5;0;0;10;0
114;76;36;12;1010;9;13;5;0;0;10;0
115;74;33;10;1009;8;11;5;0;0;8;0
116;79;34;14;1008;8;11;5;0;0;11;0
117;81;37;14;1007;9;14;5;0;0;12;0
