tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;230;117;112;44268;22;48;28;12;14;0;67
1;894;71;677;44268;11;30;16;12;15;611;23
2;239;39;141;33714;8;14;6;9;19;78;21
3;231;60;124;28976;16;23;8;9;23;51;25
4;191;49;100;25134;10;18;11;6;9;50;25
5;202;93;68;21855;9;67;7;5;6;40;10
6;144;44;60;19042;9;16;7;4;5;35;9
7;135;42;51;16620;9;15;7;3;5;29;8
8;131;42;46;14531;9;15;7;3;4;26;7
9;121;43;38;12742;9;15;7;3;3;22;6
10;120;41;38;11223;9;14;7;2;3;23;5
11;112;42;30;9939;9;15;7;2;3;16;5
12;111;42;28;8830;9;14;7;2;2;16;4
13;108;41;25;7874;9;14;7;1;2;14;4
14;106;41;24;7060;9;14;7;1;2;13;3
15;106;41;22;6351;9;14;7;1;2;13;3
16;103;41;21;5742;9;14;7;1;1;12;3
17;101;41;25;5226;9;14;7;1;2;14;4
18;96;41;18;4771;10;14;7;1;1;11;2
19;95;40;18;4388;10;14;7;1;1;11;2
20;96;48;11;4051;10;19;9;0;1;3;2
21;99;50;13;3750;10;20;9;0;1;5;2
22;118;67;15;3471;9;15;34;1;1;8;2
23;94;40;19;3223;10;14;6;0;1;13;1
24;94;40;18;3005;9;14;6;0;1;12;2
25;92;41;16;2819;9;14;7;0;1;11;1
26;91;38;18;2660;8;13;6;0;1;14;1
27;88;37;16;2520;9;12;6;0;0;12;1
28;96;44;16;2396;10;16;7;0;1;12;1
29;91;39;16;2290;9;13;7;0;0;12;1
30;90;40;14;2194;9;13;7;0;0;11;1
31;89;39;15;2107;9;13;6;0;0;11;1
32;88;41;14;2031;10;14;6;0;0;11;1
33;89;40;15;1964;9;14;6;0;0;11;1
34;89;38;16;1905;9;13;6;0;1;11;1
35;88;42;13;1852;10;15;6;0;0;10;1
36;89;39;14;1801;9;13;6;0;0;11;0
37;87;37;16;1756;9;12;6;0;0;12;1
38;95;48;13;1712;11;18;7;0;0;10;0
39;88;37;17;1675;8;13;6;0;0;14;0
40;95;48;12;1639;10;15;7;0;0;9;0
41;89;40;14;1605;9;14;7;0;0;11;0
42;94;42;18;1572;10;14;6;0;0;14;1
43;103;57;13;1541;8;12;27;0;0;10;0
44;92;38;16;1512;9;13;7;0;0;12;1
45;89;41;17;1487;9;14;6;0;0;14;1
46;89;37;17;1463;8;12;6;0;0;14;0
47;91;41;14;1440;10;14;6;0;0;12;0
48;88;39;14;1418;9;14;6;0;0;11;0
49;88;38;16;1397;9;13;6;0;0;14;0
50;94;44;16;1377;11;15;7;0;0;13;0
51;89;38;18;1359;9;13;6;0;0;15;0
52;94;45;15;1341;11;16;8;0;0;12;0
53;87;38;17;1323;9;13;6;0;0;14;0
54;88;39;15;1305;9;14;6;0;0;12;1
55;87;40;13;1289;10;13;6;0;0;11;0
56;85;40;12;1275;10;13;6;0;0;10;0
57;85;35;17;1261;8;12;6;0;0;14;0
58;91;39;15;1248;9;13;7;0;0;12;0
59;90;42;13;1237;10;15;7;0;0;11;0
60;89;39;15;1227;9;14;6;0;0;12;0
61;87;37;16;1217;9;13;6;0;0;13;0
62;89;41;13;1207;10;14;6;0;0;11;0
63;86;39;13;1198;10;13;6;0;0;11;0
64;87;39;14;1190;9;13;6;0;0;12;0
65;87;46;7;1183;9;18;9;0;0;4;0
66;88;47;6;1176;10;18;9;0;0;4;0
67;87;48;6;1170;10;18;9;0;0;3;0
68;88;47;7;1164;10;18;9;0;0;4;0
69;89;46;9;1159;9;18;8;0;1;5;1
70;87;48;5;1154;10;19;9;0;0;3;0
71;103;38;14;1149;9;13;6;0;0;12;0
72;85;36;13;1144;9;12;6;0;0;11;0
73;82;37;14;1139;9;12;6;0;0;11;0
74;84;35;14;1134;8;12;6;0;0;11;0
75;81;37;13;1129;9;12;6;0;0;11;0
76;91;39;14;1125;9;13;7;0;0;11;0
77;91;39;14;1121;9;13;6;0;0;12;0
78;90;40;15;1117;10;13;6;0;0;13;0
79;86;37;15;1113;8;12;6;0;0;13;0
80;92;37;18;1109;9;13;6;0;0;15;0
81;91;42;18;1105;10;14;6;0;0;14;0
82;86;39;13;1101;9;13;6;0;0;11;0
83;92;38;15;1097;10;13;6;0;0;12;0
84;88;38;18;1093;9;13;6;0;0;15;0
85;95;46;12;1089;11;16;7;0;0;10;0
86;87;39;15;1085;10;13;6;0;0;12;0
87;88;39;14;1081;9;13;7;0;0;12;0
88;90;40;16;1077;9;14;6;0;0;13;0
89;84;39;14;1073;9;13;6;0;0;13;0
90;105;47;19;1069;10;19;7;0;0;16;0
91;90;39;14;1065;9;13;7;0;0;11;0
92;87;38;15;1061;9;13;6;0;0;13;0
93;86;42;11;1057;10;15;7;0;0;10;0
94;90;41;13;1053;11;14;7;0;0;11;0
95;87;38;15;1049;9;13;6;0;0;13;0
96;89;39;13;1045;9;13;6;0;0;11;0
97;90;40;13;1041;9;14;7;0;0;11;0
98;103;57;11;1037;8;31;6;0;0;10;0
99;86;37;15;1033;8;12;6;0;0;13;0
100;85;37;14;1029;9;13;6;0;0;11;0
101;82;37;13;1025;9;12;6;0;0;11;0
102;82;36;13;1022;8;12;6;0;0;11;0
103;92;39;14;1021;9;13;7;0;0;11;0
104;86;39;13;1020;9;13;6;0;0;11;0
105;81;36;12;1019;8;12;6;0;0;11;0
106;82;35;13;1018;8;11;6;0;0;11;0
107;89;39;14;1017;9;13;6;0;0;12;0
108;88;39;15;1016;9;13;6;0;0;13;0
109;84;38;14;1015;9;13;6;0;0;11;0
110;88;40;16;1014;9;14;6;0;0;14;0
111;86;42;12;1013;12;14;6;0;0;10;0
112;85;37;14;1012;8;13;6;0;0;12;0
113;89;39;15;1011;9;13;6;0;0;14;0
114;88;37;18;1010;8;12;6;0;1;12;2
115;87;40;14;1009;10;13;6;0;0;12;0
116;87;40;13;1008;10;13;6;0;0;11;0
117;87;39;14;1007;9;14;6;0;0;12;0
118;86;35;19;1006;8;12;6;0;0;16;0
119;88;40;14;1005;9;14;7;0;0;11;0
120;86;40;13;1004;10;14;6;0;0;11;0
121;86;40;13;1003;10;14;6;0;0;11;0
122;74;39;2;1002;9;14;6;0;0;0;0
123;87;40;2;1002;9;14;6;0;0;0;0
124;91;40;2;1002;10;14;6;0;0;0;0
125;89;39;2;1002;9;13;6;0;0;0;0
126;91;43;2;1002;11;16;7;0;0;0;0
127;101;52;3;1002;11;20;10;0;0;0;0
128;101;47;2;1002;9;18;9;0;0;0;0
129;94;47;2;1002;10;18;9;0;0;0;0
130;97;55;1;1002;9;27;8;0;0;0;0
131;84;39;1;1002;9;13;6;0;0;0;0
132;85;39;2;1002;9;13;6;0;0;0;0
133;86;37;1;1002;8;12;6;0;0;0;0
134;90;36;2;1002;9;12;6;0;0;0;0
135;87;39;2;1002;9;13;6;0;0;0;0
136;88;38;2;1002;9;13;6;0;0;0;0
137;87;39;1;1002;9;13;6;0;0;0;0
138;88;42;3;1002;9;14;6;0;0;0;0
139;84;35;2;1002;8;12;6;0;0;0;0
140;88;34;2;1002;8;11;6;0;0;0;0
141;80;35;2;1002;8;11;6;0;0;0;0
142;84;38;2;1002;9;13;6;0;0;0;0
143;87;39;1;1002;9;13;6;0;0;0;0
144;89;39;2;1002;9;13;6;0;0;0;0
145;93;39;1;1002;9;13;6;0;0;0;0
146;90;42;3;1002;9;14;7;0;0;0;0
147;84;38;2;1002;9;13;6;0;0;0;0
148;92;45;2;1002;11;15;6;0;0;0;0
149;85;39;1;1002;9;13;6;0;0;0;0
150;85;39;2;1002;9;13;6;0;0;0;0
151;94;44;1;1002;10;15;8;0;0;0;0
152;90;43;2;1002;9;14;7;0;0;0;0
153;84;36;1;1002;8;12;6;0;0;0;0
154;90;40;1;1002;9;14;6;0;0;0;0
155;85;39;2;1002;9;13;6;0;0;0;0
156;87;40;1;1002;10;13;7;0;0;0;0
157;87;39;1;1002;10;13;6;0;0;0;0
158;84;38;2;1002;9;13;6;0;0;0;0
159;87;37;2;1002;9;13;6;0;0;0;0
160;90;39;2;1002;9;14;6;0;0;0;0
161;86;39;2;1002;9;13;6;0;0;0;0
162;99;50;1;1002;9;13;18;0;0;0;0
