tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;220;116;104;44268;21;44;28;15;17;0;50
1;844;76;608;44268;13;30;18;15;37;486;40
2;317;42;220;33714;8;17;7;12;34;117;39
3;201;42;114;28976;9;18;7;7;10;72;16
4;179;42;95;25134;9;17;7;5;6;63;12
5;204;89;73;21855;9;64;8;4;6;44;11
6;146;39;68;19042;8;16;7;4;5;44;9
7;135;37;58;16620;8;14;6;3;4;35;8
8;133;38;53;14531;8;14;6;3;4;33;8
9;122;37;44;12742;8;14;6;2;3;26;7
10;115;36;40;11223;8;14;6;2;3;24;5
11;105;35;33;9939;8;13;6;2;2;20;4
12;104;35;28;8830;8;13;5;1;2;17;4
13;103;35;29;7874;8;13;6;2;2;16;4
14;99;35;30;7060;8;12;5;2;2;18;5
15;99;35;22;6351;8;12;6;1;1;14;3
16;95;34;23;5742;8;12;6;1;2;14;3
17;92;33;25;5226;8;12;5;1;1;16;3
18;92;35;22;4771;9;13;5;1;1;13;3
19;93;33;22;4388;7;11;5;0;1;16;2
20;90;39;14;4051;8;16;7;0;1;8;2
21;124;43;41;3750;9;18;8;1;1;8;27
22;88;35;20;3471;8;13;5;1;1;14;2
23;89;33;25;3223;8;11;5;0;1;19;2
24;92;38;18;3005;10;14;6;0;1;14;1
25;85;34;20;2819;8;12;5;0;1;15;2
26;87;37;18;2660;9;13;5;0;1;13;2
27;88;36;16;2520;9;13;5;0;0;13;1
28;87;34;19;2396;9;12;5;0;0;14;1
29;83;30;21;2290;7;10;5;0;0;17;1
30;83;33;17;2194;8;12;5;0;0;13;1
31;86;34;16;2107;8;12;5;0;0;12;1
32;83;34;19;2031;8;12;5;0;0;15;1
33;87;35;18;1964;8;12;5;0;0;15;0
34;83;36;16;1905;9;12;6;0;0;13;0
35;83;32;18;1852;8;11;5;0;0;14;0
36;92;39;17;1801;9;15;6;0;0;14;1
37;86;32;21;1756;8;11;5;0;2;15;1
38;89;39;16;1712;12;13;6;0;0;12;0
39;89;34;21;1675;8;12;5;0;1;16;1
40;76;31;15;1639;8;11;5;0;0;12;0
41;85;32;18;1605;7;11;5;0;0;16;0
42;97;49;14;1572;9;26;5;0;0;12;0
