tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;222;114;108;44268;19;42;27;14;14;0;60
1;789;65;565;44268;12;26;14;10;15;502;23
2;228;39;132;33714;9;13;7;8;14;70;19
3;231;54;128;28976;11;21;9;8;18;54;25
4;234;47;145;25134;10;17;8;11;66;43;15
5;159;48;69;21855;9;21;7;5;7;39;11
6;162;53;69;19042;11;17;14;5;8;32;15
7;144;43;60;16620;10;14;7;3;5;38;8
8;130;42;46;14531;9;13;7;3;4;27;7
9;123;42;41;12742;10;13;7;2;3;25;6
10;115;42;33;11223;10;13;7;2;3;18;5
11;117;41;34;9939;10;13;7;2;2;21;4
12;109;42;28;8830;10;13;7;2;2;16;4
13;110;42;27;7874;10;13;7;1;2;16;3
14;106;41;25;7060;10;13;7;1;2;15;3
15;105;41;22;6351;10;13;7;1;1;13;3
16;103;40;22;5742;10;13;7;1;1;13;2
17;101;41;20;5226;10;13;7;1;1;13;2
18;109;46;27;4771;12;14;8;1;2;18;3
19;98;45;18;4388;10;16;8;1;2;9;3
20;126;77;13;4051;10;19;36;1;1;5;2
21;93;41;18;3750;10;13;6;0;1;12;2
22;92;39;17;3471;9;12;6;0;1;12;1
23;94;39;17;3223;10;12;6;0;1;12;1
24;95;39;22;3005;9;12;6;1;1;14;2
25;91;40;16;2819;10;12;6;0;1;11;1
26;85;36;15;2660;9;11;6;0;0;11;1
27;94;41;16;2520;10;13;7;0;0;12;1
28;93;41;18;2396;10;13;7;0;0;13;1
29;89;41;16;2290;10;13;6;0;0;12;1
30;88;38;17;2194;9;12;6;0;0;13;1
31;92;37;16;2107;9;11;6;0;0;13;1
32;101;48;18;2031;12;16;8;0;1;13;1
33;90;40;14;1964;10;12;7;0;0;12;1
34;89;38;16;1905;9;12;6;0;1;11;1
35;89;41;15;1852;10;13;6;0;0;12;0
36;90;38;16;1801;10;11;6;0;0;13;0
37;88;39;15;1756;9;12;6;0;1;11;1
38;90;39;18;1712;9;12;6;0;1;14;1
39;96;43;17;1675;10;14;7;0;0;13;1
40;92;43;18;1639;10;13;6;0;0;14;1
41;100;38;14;1605;9;12;6;0;0;11;0
42;89;39;18;1572;9;12;6;0;0;15;0
43;88;38;14;1541;10;12;6;0;0;11;0
44;83;36;15;1512;9;10;6;0;0;12;0
45;86;35;16;1487;8;10;6;0;0;13;0
46;83;34;14;1463;8;10;6;0;0;11;0
47;91;39;15;1440;9;12;7;0;0;13;0
48;90;40;15;1418;10;12;6;0;0;13;0
49;87;38;14;1397;9;12;6;0;0;11;0
50;83;35;14;1377;9;11;6;0;0;11;0
51;93;38;19;1359;9;12;6;0;0;16;0
52;85;40;14;1341;10;12;6;0;0;12;0
53;89;41;15;1323;11;12;6;0;0;13;0
54;86;37;16;1305;9;11;6;0;0;13;0
55;98;46;15;1289;12;14;7;0;0;12;0
56;90;40;17;1275;9;12;6;0;0;15;0
57;86;37;15;1261;9;11;6;0;0;13;0
58;96;42;19;1248;10;13;7;0;0;16;0
59;89;40;13;1237;10;12;6;0;0;11;0
60;88;39;13;1227;10;11;6;0;0;12;0
61;87;38;14;1217;10;11;6;0;0;12;0
62;88;47;6;1207;10;17;9;0;0;4;0
63;87;45;8;1198;9;16;8;0;0;5;0
64;88;43;7;1190;9;15;8;0;0;5;0
65;96;49;10;1183;10;18;10;0;0;7;0
66;89;48;7;1176;10;17;9;0;0;5;0
67;99;55;10;1170;10;26;8;0;0;8;0
68;91;42;16;1164;11;13;6;0;0;14;0
69;87;38;16;1159;9;11;6;0;0;15;0
70;88;40;15;1154;10;12;6;0;0;13;0
71;83;36;14;1149;9;11;6;0;0;12;0
72;83;37;14;1144;9;11;6;0;0;12;0
73;90;39;15;1139;9;12;6;0;0;13;0
74;89;37;20;1134;9;11;6;0;0;17;0
75;89;39;17;1129;9;12;6;0;0;15;0
76;99;40;16;1125;9;12;6;0;0;13;0
77;86;38;14;1121;9;12;6;0;0;12;0
78;84;35;16;1117;8;11;6;0;0;13;0
79;91;39;14;1113;10;12;6;0;0;12;0
80;94;37;14;1109;9;11;6;0;0;11;0
81;88;38;17;1105;9;12;6;0;0;15;0
82;94;46;14;1101;12;15;7;0;0;13;0
83;88;38;15;1097;9;11;6;0;0;13;0
84;83;35;15;1093;8;11;6;0;0;12;0
85;98;43;16;1089;10;14;7;0;0;14;0
86;91;39;15;1085;10;12;6;0;0;12;0
87;81;36;14;1081;9;11;6;0;0;12;0
88;96;43;17;1077;11;13;7;0;0;14;0
89;86;37;16;1073;8;11;6;0;0;14;0
90;86;38;14;1069;9;12;7;0;0;11;0
91;86;40;14;1065;10;12;6;0;0;11;0
92;86;41;14;1061;10;13;6;0;0;11;0
93;86;41;12;1057;10;13;7;0;0;10;0
94;96;50;13;1053;9;11;19;0;0;10;0
95;87;39;15;1049;11;12;6;0;0;13;0
96;86;39;14;1045;10;12;6;0;0;12;0
97;81;35;14;1041;8;10;6;0;0;12;0
98;91;37;16;1037;9;11;6;0;0;14;0
99;90;40;14;1033;10;12;6;0;0;12;0
100;84;40;13;1029;10;12;6;0;0;12;0
101;93;39;17;1025;10;12;6;0;0;15;0
102;89;40;14;1022;10;12;6;0;0;12;0
103;85;38;17;1021;9;12;6;0;0;14;0
104;90;40;15;1020;10;12;7;0;0;12;0
105;85;37;16;1019;9;11;6;0;0;14;0
106;86;38;15;1018;9;11;6;0;0;12;0
107;85;40;13;1017;11;12;6;0;0;12;0
108;84;38;13;1016;10;11;6;0;0;11;0
109;82;35;14;1015;9;11;5;0;0;12;0
110;83;36;12;1014;9;10;6;0;0;11;0
111;85;40;14;1013;10;12;6;0;0;12;0
112;87;38;14;1012;9;12;6;0;0;12;0
113;86;39;13;1011;10;12;6;0;0;11;0
114;86;37;15;1010;9;11;6;0;0;13;0
115;87;38;15;1009;10;11;6;0;0;13;0
116;98;37;15;1008;9;11;6;0;0;13;0
117;88;39;16;1007;9;12;6;0;0;14;0
118;88;40;14;1006;10;12;7;0;0;13;0
119;82;36;13;1005;9;11;5;0;0;11;0
120;91;39;15;1004;9;12;6;0;0;13;0
121;91;52;6;1003;13;18;9;0;0;3;0
122;94;55;2;1002;10;19;14;0;0;0;0
123;110;70;2;1002;12;30;18;0;0;0;0
124;111;52;2;1002;10;24;7;0;0;0;0
125;86;38;2;1002;9;12;6;0;0;0;0
126;93;43;2;1002;10;13;7;0;0;0;0
127;84;33;2;1002;8;10;5;0;0;0;0
