tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;169;103;66;44268
1;424;37;287;44268
2;248;28;166;43922
3;304;40;216;43605
4;240;37;154;43295
5;228;26;152;43005
6;225;27;150;42724
7;221;31;142;42462
8;219;31;139;42197
9;213;28;136;41949
10;213;31;133;41721
11;214;30;135;41499
12;240;38;152;41294
13;205;29;128;41097
14;206;29;129;40905
15;197;26;123;40718
16;202;30;121;40540
17;196;31;119;40369
18;196;28;120;40210
19;200;32;121;40070
20;194;28;118;39924
21;212;31;134;39782
22;194;28;120;39640
23;192;29;115;39501
24;190;30;113;39366
25;192;30;114;39227
26;183;27;109;39092
27;197;27;121;38954
28;185;27;113;38822
29;192;28;115;38698
30;185;29;110;38576
31;198;30;119;38467
32;202;37;116;38355
33;214;36;130;38239
34;173;30;99;38118
35;179;28;102;37996
36;178;31;98;37870
37;178;31;98;37743
38;173;29;98;37615
39;178;29;100;37488
40;174;27;100;37360
41;174;31;94;37234
42;176;29;97;37112
43;175;30;97;36995
44;169;26;97;36886
45;173;30;94;36779
46;193;26;97;36682
47;170;28;96;36589
48;171;30;92;36500
49;175;30;95;36412
50;167;25;95;36330
51;169;30;90;36257
52;169;25;94;36187
53;174;29;94;36117
54;169;30;91;36061
55;170;31;90;36010
56;166;29;91;35965
57;176;29;98;35926
58;178;34;98;35892
59;189;38;101;35864
60;153;29;76;35843
61;157;30;75;35825
62;156;29;76;35807
63;156;32;73;35793
64;157;28;74;35781
65;159;30;76;35773
66;156;30;75;35766
67;156;28;76;35764
68;108;29;24;35763
69;155;29;25;35763
70;151;29;26;35763
71;150;29;26;35763
72;149;26;25;35763
73;178;32;45;35763
74;146;28;28;35763
75;147;25;25;35763
76;155;30;26;35763
77;153;27;24;35763
78;154;26;25;35763
79;155;33;25;35763
80;149;27;26;35763
81;147;27;26;35763
82;157;30;27;35763
83;150;29;27;35763
84;164;31;38;35763
85;150;31;25;35763
86;143;26;25;35763
87;157;32;26;35763
88;163;37;31;35763
89;166;55;26;35763
90;146;28;28;35763
91;154;30;28;35763
92;143;28;27;35763
93;154;31;27;35763
94;142;25;25;35763
95;156;29;27;35763
96;149;29;25;35763
97;153;26;25;35763
98;152;27;27;35763
99;157;30;26;35763
100;150;29;25;35763
101;150;25;26;35763
102;151;29;26;35763
103;154;30;26;35763
104;172;30;49;35763
105;145;29;28;35763
106;147;26;26;35763
107;153;30;26;35763
108;153;30;27;35763
109;142;26;25;35763
110;152;28;27;35763
111;154;30;26;35763
112;150;29;26;35763
113;150;30;26;35763
114;152;32;25;35763
115;160;32;27;35763
116;147;30;27;35763
117;146;26;26;35763
118;150;26;26;35763
119;153;28;28;35763
120;167;33;35;35763
121;162;50;27;35763
122;152;30;28;35763
123;141;26;25;35763
124;155;29;27;35763
125;154;29;28;35763
126;153;28;28;35763
127;148;27;27;35763
128;152;25;26;35763
129;153;30;27;35763
130;145;24;26;35763
131;150;28;27;35763
132;155;29;27;35763
133;151;29;26;35763
134;148;27;26;35763
135;154;29;26;35763
136;154;29;27;35763
137;177;30;51;35763
138;139;26;26;35763
139;151;28;27;35763
140;156;30;28;35763
141;144;25;26;35763
142;158;30;29;35763
143;141;25;26;35763
144;153;30;26;35763
145;149;26;27;35763
146;150;30;26;35763
147;147;26;25;35763
148;154;30;26;35763
149;151;27;28;35763
150;154;28;28;35763
151;151;28;28;35763
152;151;28;27;35763
153;157;31;28;35763
154;162;35;36;35763
155;175;60;27;35763
156;138;28;28;35763
157;155;31;27;35763
158;147;28;28;35763
159;148;26;25;35763
160;155;32;25;35763
161;149;29;28;35763
162;149;26;26;35763
163;151;29;27;35763
164;157;30;28;35763
165;146;30;25;35763
166;148;26;26;35763
167;154;31;26;35763
168;151;30;26;35763
169;156;30;28;35763
170;151;28;28;35763
171;149;26;26;35763
172;150;27;25;35763
173;177;47;31;35763
174;146;26;26;35763
175;151;28;26;35763
176;151;25;26;35763
177;154;29;27;35763
178;145;25;25;35763
179;153;30;26;35763
180;153;28;28;35763
181;154;29;26;35763
182;147;25;28;35763
183;153;25;26;35763
184;149;28;27;35763
185;158;32;28;35763
186;148;30;27;35763
187;149;29;27;35763
188;153;27;27;35763
189;152;30;26;35763
190;152;31;26;35763
191;183;32;54;35763
192;139;28;29;35763
193;155;31;28;35763
194;146;28;28;35763
195;151;29;28;35763
196;162;32;34;35763
197;150;31;35;35763
198;143;26;29;35763
199;150;29;27;35763
200;153;30;27;35763
