tick;time;drops
0;0;44268
1;733;44268
2;706;43922
3;563;43605
4;572;43295
5;481;43005
6;539;42724
7;617;42462
8;654;42197
9;537;41949
10;523;41721
11;515;41499
12;521;41294
13;510;41097
14;549;40905
15;498;40718
16;490;40540
17;516;40369
18;505;40210
19;528;40070
20;534;39924
21;524;39782
22;551;39640
23;516;39501
24;523;39366
25;562;39227
26;541;39092
27;565;38954
28;571;38822
29;553;38698
30;548;38576
31;537;38467
32;547;38355
33;556;38239
34;555;38118
35;562;37996
36;521;37870
37;562;37743
38;527;37615
39;542;37488
40;521;37360
41;559;37234
42;567;37112
43;548;36995
44;533;36886
45;548;36779
46;547;36682
47;557;36589
48;581;36500
49;703;36412
50;535;36330
51;577;36257
52;567;36187
53;578;36117
54;552;36061
55;598;36010
56;566;35965
57;576;35926
58;571;35892
59;559;35864
60;564;35843
61;601;35825
62;612;35807
63;622;35793
64;556;35781
65;555;35773
66;569;35766
67;582;35764
68;552;35763
69;573;35763
70;599;35763
71;545;35763
72;571;35763
73;531;35763
74;584;35763
75;564;35763
76;573;35763
77;559;35763
78;591;35763
79;558;35763
80;539;35763
81;589;35763
82;623;35763
83;571;35763
84;601;35763
85;539;35763
86;565;35763
87;567;35763
88;627;35763
89;580;35763
90;587;35763
91;630;35763
92;596;35763
93;552;35763
94;603;35763
95;636;35763
96;550;35763
97;584;35763
98;608;35763
99;584;35763
100;577;35763
101;596;35763
102;596;35763
103;610;35763
104;609;35763
105;600;35763
106;594;35763
107;623;35763
108;615;35763
109;626;35763
110;586;35763
111;572;35763
112;642;35763
113;613;35763
114;596;35763
115;590;35763
116;627;35763
117;641;35763
118;597;35763
119;591;35763
120;622;35763
121;595;35763
122;547;35763
123;592;35763
124;610;35763
125;592;35763
126;609;35763
127;602;35763
128;618;35763
129;636;35763
130;609;35763
131;625;35763
132;593;35763
133;589;35763
134;631;35763
135;582;35763
136;624;35763
137;656;35763
138;625;35763
139;629;35763
140;639;35763
141;635;35763
142;628;35763
143;614;35763
144;669;35763
145;651;35763
146;657;35763
147;669;35763
148;644;35763
149;663;35763
150;601;35763
151;616;35763
152;571;35763
153;614;35763
154;603;35763
155;596;35763
156;603;35763
157;647;35763
158;597;35763
159;590;35763
160;603;35763
161;613;35763
162;620;35763
163;572;35763
164;608;35763
165;647;35763
166;613;35763
167;634;35763
168;674;35763
169;635;35763
170;599;35763
171;576;35763
172;605;35763
173;589;35763
174;628;35763
175;571;35763
176;609;35763
177;578;35763
178;618;35763
179;591;35763
180;610;35763
181;615;35763
182;589;35763
183;594;35763
184;574;35763
185;597;35763
186;596;35763
187;574;35763
188;626;35763
189;621;35763
190;590;35763
191;601;35763
192;602;35763
193;618;35763
194;631;35763
195;666;35763
196;602;35763
197;1021;35763
198;612;35763
199;545;35763
200;579;35763
