tick;time;drops
0;0;44268
1;646;44268
2;708;43922
3;474;43605
4;536;43295
5;503;43005
6;596;42724
7;481;42462
8;615;42197
9;554;41949
10;459;41721
11;470;41499
12;480;41294
13;446;41097
14;475;40905
15;465;40718
16;471;40540
17;445;40369
18;490;40210
19;466;40070
20;459;39924
21;493;39782
22;466;39640
23;466;39501
24;472;39366
25;493;39227
26;491;39092
27;487;38954
28;506;38822
29;609;38698
30;477;38576
31;484;38467
32;501;38355
33;480;38239
34;506;38118
35;471;37996
36;462;37870
37;500;37743
38;477;37615
39;489;37488
40;513;37360
41;475;37234
42;484;37112
43;514;36995
44;466;36886
45;506;36779
46;519;36682
47;479;36589
48;499;36500
49;510;36412
50;519;36330
51;519;36257
52;500;36187
53;519;36117
54;499;36061
55;580;36010
56;626;35965
57;580;35926
58;505;35892
59;501;35864
60;534;35843
61;471;35825
62;494;35807
63;510;35793
64;507;35781
65;524;35773
66;496;35766
67;519;35764
68;496;35763
69;494;35763
70;520;35763
71;514;35763
72;507;35763
73;494;35763
74;536;35763
75;496;35763
76;541;35763
77;490;35763
78;490;35763
79;511;35763
80;529;35763
81;530;35763
82;507;35763
83;556;35763
84;561;35763
85;505;35763
86;528;35763
87;538;35763
88;548;35763
89;510;35763
90;509;35763
91;540;35763
92;520;35763
93;519;35763
94;492;35763
95;541;35763
96;524;35763
97;526;35763
98;548;35763
99;532;35763
100;558;35763
101;519;35763
102;566;35763
103;541;35763
104;555;35763
105;556;35763
106;521;35763
107;514;35763
108;530;35763
109;553;35763
110;538;35763
111;549;35763
112;500;35763
113;521;35763
114;518;35763
115;542;35763
116;547;35763
117;559;35763
118;543;35763
119;532;35763
120;524;35763
121;578;35763
122;585;35763
123;545;35763
124;534;35763
125;580;35763
126;558;35763
127;523;35763
128;537;35763
129;535;35763
130;525;35763
131;566;35763
132;565;35763
133;540;35763
134;548;35763
135;541;35763
136;517;35763
137;558;35763
138;524;35763
139;552;35763
140;553;35763
141;549;35763
142;540;35763
143;515;35763
144;512;35763
145;550;35763
146;549;35763
147;526;35763
148;556;35763
149;518;35763
150;572;35763
151;581;35763
152;541;35763
153;584;35763
154;543;35763
155;552;35763
156;562;35763
157;521;35763
158;545;35763
159;537;35763
160;529;35763
161;622;35763
162;522;35763
163;556;35763
164;569;35763
165;532;35763
166;565;35763
167;545;35763
168;559;35763
169;559;35763
170;539;35763
171;569;35763
172;529;35763
173;532;35763
174;530;35763
175;554;35763
176;507;35763
177;552;35763
178;544;35763
179;538;35763
180;545;35763
181;512;35763
182;556;35763
183;526;35763
184;593;35763
185;562;35763
186;555;35763
187;532;35763
188;566;35763
189;559;35763
190;945;35763
191;533;35763
192;538;35763
193;527;35763
194;585;35763
195;534;35763
196;547;35763
197;545;35763
198;513;35763
199;544;35763
200;528;35763
