tick;time;drops
0;0;44268
1;502;44268
2;588;43922
3;535;43605
4;474;43295
5;462;43005
6;494;42724
7;491;42462
8;427;42197
9;462;41949
10;480;41721
11;467;41499
12;489;41294
13;522;41097
14;479;40905
15;510;40718
16;482;40540
17;488;40369
18;505;40210
19;463;40070
20;568;39924
21;672;39782
22;489;39640
23;506;39501
24;473;39366
25;475;39227
26;521;39092
27;601;38954
28;537;38822
29;533;38698
30;456;38576
31;520;38467
32;478;38355
33;498;38239
34;604;38118
35;531;37996
36;496;37870
37;480;37743
38;507;37615
39;507;37488
40;525;37360
41;506;37234
42;518;37112
43;464;36995
44;520;36886
45;496;36779
46;501;36682
47;528;36589
48;524;36500
49;488;36412
50;485;36330
51;504;36257
52;492;36187
53;537;36117
54;505;36061
55;513;36010
56;508;35965
57;509;35926
58;506;35892
59;522;35864
60;511;35843
61;560;35825
62;556;35807
63;501;35793
64;544;35781
65;539;35773
66;531;35766
67;495;35764
68;570;35763
69;536;35763
70;527;35763
71;548;35763
72;561;35763
73;546;35763
74;516;35763
75;531;35763
76;578;35763
77;500;35763
78;578;35763
79;542;35763
80;533;35763
81;546;35763
82;555;35763
83;527;35763
84;519;35763
85;544;35763
86;541;35763
87;519;35763
88;543;35763
89;553;35763
90;563;35763
91;562;35763
92;531;35763
93;534;35763
94;553;35763
95;579;35763
96;577;35763
97;543;35763
98;561;35763
99;554;35763
100;549;35763
101;565;35763
102;543;35763
103;558;35763
104;577;35763
105;563;35763
106;543;35763
107;568;35763
108;553;35763
109;547;35763
110;593;35763
111;558;35763
112;548;35763
113;548;35763
114;558;35763
115;544;35763
116;569;35763
117;570;35763
118;585;35763
119;604;35763
120;564;35763
121;561;35763
122;580;35763
123;572;35763
124;546;35763
125;618;35763
126;585;35763
127;563;35763
128;556;35763
129;531;35763
130;551;35763
131;560;35763
132;560;35763
133;524;35763
134;598;35763
135;545;35763
136;565;35763
137;541;35763
138;570;35763
139;551;35763
140;549;35763
141;576;35763
142;539;35763
143;556;35763
144;586;35763
145;540;35763
146;540;35763
147;559;35763
148;600;35763
149;572;35763
150;521;35763
151;563;35763
152;571;35763
153;579;35763
154;582;35763
155;552;35763
156;545;35763
157;565;35763
158;588;35763
159;572;35763
160;538;35763
161;528;35763
162;630;35763
163;576;35763
164;555;35763
165;559;35763
166;564;35763
167;581;35763
168;583;35763
169;583;35763
170;564;35763
171;552;35763
172;552;35763
173;561;35763
174;556;35763
175;569;35763
176;536;35763
177;563;35763
178;541;35763
179;526;35763
180;565;35763
181;584;35763
182;558;35763
183;525;35763
184;559;35763
185;616;35763
186;571;35763
187;563;35763
188;575;35763
189;525;35763
190;571;35763
191;563;35763
192;557;35763
193;561;35763
194;535;35763
195;953;35763
196;555;35763
197;552;35763
198;556;35763
199;529;35763
200;567;35763
