tick;time;drops
0;0;44268
1;577;44268
2;720;43922
3;536;43605
4;520;43295
5;545;43005
6;536;42724
7;502;42462
8;552;42197
9;490;41949
10;455;41721
11;460;41499
12;479;41294
13;504;41097
14;546;40905
15;699;40718
16;549;40540
17;510;40369
18;529;40210
19;536;40070
20;523;39924
21;506;39782
22;533;39640
23;498;39501
24;532;39366
25;521;39227
26;497;39092
27;485;38954
28;604;38822
29;614;38698
30;553;38576
31;494;38467
32;456;38355
33;505;38239
34;491;38118
35;483;37996
36;496;37870
37;481;37743
38;503;37615
39;494;37488
40;539;37360
41;502;37234
42;456;37112
43;517;36995
44;518;36886
45;622;36779
46;599;36682
47;562;36589
48;485;36500
49;491;36412
50;516;36330
51;517;36257
52;467;36187
53;503;36117
54;479;36061
55;510;36010
56;486;35965
57;515;35926
58;555;35892
59;524;35864
60;473;35843
61;511;35825
62;466;35807
63;530;35793
64;525;35781
65;478;35773
66;522;35766
67;476;35764
68;511;35763
69;511;35763
70;518;35763
71;509;35763
72;516;35763
73;498;35763
74;531;35763
75;516;35763
76;530;35763
77;522;35763
78;536;35763
79;511;35763
80;517;35763
81;536;35763
82;515;35763
83;514;35763
84;513;35763
85;537;35763
86;517;35763
87;516;35763
88;517;35763
89;532;35763
90;538;35763
91;522;35763
92;530;35763
93;519;35763
94;551;35763
95;534;35763
96;508;35763
97;532;35763
98;534;35763
99;516;35763
100;565;35763
101;532;35763
102;511;35763
103;572;35763
104;532;35763
105;529;35763
106;537;35763
107;559;35763
108;565;35763
109;525;35763
110;522;35763
111;519;35763
112;549;35763
113;554;35763
114;532;35763
115;527;35763
116;527;35763
117;564;35763
118;535;35763
119;519;35763
120;564;35763
121;531;35763
122;570;35763
123;557;35763
124;525;35763
125;530;35763
126;543;35763
127;529;35763
128;514;35763
129;545;35763
130;548;35763
131;504;35763
132;567;35763
133;558;35763
134;523;35763
135;527;35763
136;537;35763
137;571;35763
138;570;35763
139;512;35763
140;519;35763
141;563;35763
142;532;35763
143;514;35763
144;546;35763
145;552;35763
146;536;35763
147;536;35763
148;560;35763
149;574;35763
150;527;35763
151;503;35763
152;543;35763
153;532;35763
154;555;35763
155;557;35763
156;571;35763
157;509;35763
158;521;35763
159;545;35763
160;544;35763
161;503;35763
162;528;35763
163;549;35763
164;520;35763
165;579;35763
166;644;35763
167;560;35763
168;551;35763
169;528;35763
170;530;35763
171;545;35763
172;532;35763
173;526;35763
174;552;35763
175;553;35763
176;502;35763
177;552;35763
178;553;35763
179;531;35763
180;511;35763
181;532;35763
182;547;35763
183;554;35763
184;565;35763
185;498;35763
186;598;35763
187;661;35763
188;557;35763
189;632;35763
190;511;35763
191;978;35763
192;541;35763
193;511;35763
194;559;35763
195;547;35763
196;551;35763
197;533;35763
198;538;35763
199;570;35763
200;556;35763
