tick;time;time_patch;time_drop;drops
0;168;92;75.00000000000001;44268
1;144;88;53.99999999999999;44268
2;114;74;39.00000000000001;33714
3;106;67.99999999999999;33;28976
4;99;65;33;25134
5;89;62;25.999999999999996;21855
6;101;74;25.000000000000007;19042
7;80;58;20.999999999999996;16620
8;76;54;19.999999999999996;14531
9;71;53;17.000000000000007;12742
10;67;50;16;11223
11;68;51;15.000000000000007;9939
12;64;49;13.999999999999998;8830
13;62;46;12.999999999999998;7874
14;60;46;12.000000000000004;7060
15;69;56;10.000000000000002;6351
16;58;46;11.000000000000004;5742
17;57;44;10.000000000000002;5226
18;54;43;9.000000000000002;4771
19;57;45;9.000000000000002;4388
20;53;41;8.999999999999995;4051
21;55;44;8;3750
22;53;41.99999999999999;6.999999999999999;3471
23;50;41;8;3223
24;63;42;17.999999999999996;3005
25;51;40;5.999999999999998;2819
26;49;40;6.999999999999999;2660
27;49;40;5.999999999999998;2520
28;51;43;6.000000000000005;2396
29;49;40;6.999999999999999;2290
30;48;39;6.999999999999999;2194
31;51;42;6.999999999999999;2107
32;48;40;5.999999999999998;2031
33;49;40;5.999999999999998;1964
34;49;40;6.999999999999999;1905
35;45;36;5.999999999999998;1852
36;47;38;5.999999999999998;1801
37;47;40;4.999999999999997;1756
38;50;40;5.999999999999998;1712
39;48;40;5.999999999999998;1675
40;45;38;5.999999999999998;1639
41;54;46;4.999999999999997;1605
42;46;39;5.999999999999998;1572
43;45;38;5.999999999999998;1541
44;49;41;5.999999999999998;1512
45;58;51;5.000000000000004;1487
46;46;39;4.999999999999997;1463
47;48;39;6.999999999999999;1440
48;45;38;5.999999999999998;1418
49;46;39;4.999999999999997;1397
50;48;40;5.999999999999998;1377
51;49;39;4.999999999999997;1359
52;47;39;4.999999999999997;1341
53;48;40;5.999999999999998;1323
54;49;41;5.999999999999998;1305
55;57;38;17;1289
56;44;38;4.999999999999997;1275
57;50;42;4.999999999999997;1261
58;46;40;4.999999999999997;1248
59;47;40;4.999999999999997;1237
60;47;39;4.999999999999997;1227
61;46;39;5.999999999999998;1217
62;45;39;4.999999999999997;1207
63;45;39;4.999999999999997;1198
64;48;40;5.999999999999998;1190
65;46;38;5.999999999999998;1183
66;58;51;5.000000000000004;1176
67;48;42;4.999999999999997;1170
68;47;40;4.999999999999997;1164
69;46;38;5.999999999999998;1159
70;49;40;5.999999999999998;1154
71;45;38;4.999999999999997;1149
72;47;39;4.999999999999997;1144
73;47;39;4.999999999999997;1139
74;47;39;4.999999999999997;1134
75;47;40;4.999999999999997;1129
76;58;39;16;1125
77;49;39;5.999999999999998;1121
78;46;39;4.999999999999997;1117
79;46;38;4.999999999999997;1113
80;48;40;5.999999999999998;1109
81;46;38;4.999999999999997;1105
82;46;39;4.999999999999997;1101
83;48;40;5.999999999999998;1097
84;46;38;4.999999999999997;1093
85;47;38;4.999999999999997;1089
86;44;38;4.999999999999997;1085
87;60;51;5.000000000000004;1081
88;45;38;4.999999999999997;1077
89;47;39;4.999999999999997;1073
90;47;39;4.999999999999997;1069
91;46;38;4.999999999999997;1065
92;45;38;4.999999999999997;1061
93;49;40;5.999999999999998;1057
94;46;38;5.999999999999998;1053
95;45;39;4.999999999999997;1049
96;46;38;4.999999999999997;1045
97;48;39;4.999999999999997;1041
98;54;47;4.999999999999997;1037
99;47;39;5.999999999999998;1033
100;46;38;4.999999999999997;1029
101;46;38;5.999999999999998;1025
102;45;38;4.999999999999997;1022
103;48;41;4.999999999999997;1021
104;47;40;4.999999999999997;1020
105;45;38;4.999999999999997;1019
106;47;38;5.999999999999998;1018
107;45;38;4.999999999999997;1017
108;51;44;5.000000000000004;1016
109;47;39;5.999999999999998;1015
110;47;38;4.999999999999997;1014
111;45;38;4.999999999999997;1013
112;45;38;4.999999999999997;1012
113;48;40;5.999999999999998;1011
114;45;39;4.999999999999997;1010
115;46;39;4.999999999999997;1009
