tick;time;drops
0;0;44268
1;473;44268
2;1018;33714
3;409;28976
4;354;25134
5;344;21855
6;285;19042
7;275;16620
8;242;14531
9;239;12742
10;209;11223
11;221;9939
12;211;8830
13;192;7874
14;194;7060
15;176;6351
16;183;5742
17;159;5226
18;183;4771
19;143;4388
20;154;4051
21;208;3750
22;146;3471
23;133;3223
24;180;3005
25;179;2819
26;149;2660
27;156;2520
28;187;2396
29;146;2290
30;172;2194
31;159;2107
32;179;2031
33;167;1964
34;161;1905
35;152;1852
36;168;1801
37;161;1756
38;160;1712
39;156;1675
40;160;1639
41;157;1605
42;147;1572
43;157;1541
44;156;1512
45;145;1487
46;154;1463
47;148;1440
48;150;1418
49;144;1397
50;148;1377
51;155;1359
52;141;1341
53;148;1323
54;151;1305
55;133;1289
56;145;1275
57;144;1261
58;149;1248
59;145;1237
60;142;1227
61;144;1217
62;145;1207
63;135;1198
64;149;1190
65;149;1183
66;136;1176
67;145;1170
68;143;1164
69;142;1159
70;148;1154
71;138;1149
72;147;1144
73;147;1139
74;189;1134
75;147;1129
76;144;1125
77;137;1121
78;149;1117
79;139;1113
80;148;1109
81;144;1105
82;135;1101
83;147;1097
84;144;1093
85;137;1089
86;149;1085
87;132;1081
88;147;1077
89;151;1073
90;137;1069
91;149;1065
92;147;1061
93;138;1057
94;150;1053
95;136;1049
96;149;1045
97;141;1041
98;140;1037
99;143;1033
100;138;1029
101;149;1025
102;141;1022
103;135;1021
104;147;1020
105;134;1019
106;151;1018
107;155;1017
108;137;1016
109;143;1015
110;150;1014
111;137;1013
112;144;1012
113;134;1011
114;147;1010
115;141;1009
116;137;1008
117;144;1007
118;135;1006
119;146;1005
120;140;1004
121;139;1003
122;144;1002
123;135;1002
124;143;1002
125;142;1002
126;140;1002
127;145;1002
128;142;1002
129;146;1002
130;140;1002
131;144;1002
132;142;1002
133;149;1002
134;136;1002
135;142;1002
136;139;1002
137;144;1002
138;144;1002
139;142;1002
140;139;1002
141;134;1002
142;149;1002
143;140;1002
144;137;1002
145;147;1002
146;133;1002
147;146;1002
148;140;1002
149;136;1002
150;142;1002
151;140;1002
152;138;1002
153;143;1002
154;135;1002
155;142;1002
156;146;1002
157;135;1002
158;142;1002
159;133;1002
160;145;1002
161;145;1002
162;135;1002
163;140;1002
164;133;1002
165;140;1002
166;143;1002
167;129;1002
168;142;1002
169;146;1002
170;144;1002
171;144;1002
172;135;1002
173;146;1002
174;142;1002
175;138;1002
176;149;1002
177;135;1002
178;141;1002
179;141;1002
180;132;1002
181;144;1002
182;131;1002
183;143;1002
184;152;1002
185;137;1002
186;142;1002
187;157;1002
188;141;1002
189;139;1002
190;135;1002
191;144;1002
192;150;1002
193;138;1002
194;141;1002
195;136;1002
196;138;1002
197;150;1002
198;136;1002
199;149;1002
200;141;1002
