tick;time;drops
0;0;44268
1;539;44268
2;1351;33714
3;627;28976
4;489;25134
5;460;21855
6;366;19042
7;337;16620
8;285;14531
9;271;12742
10;256;11223
11;265;9939
12;234;8830
13;231;7874
14;279;7060
15;208;6351
16;203;5742
17;213;5226
18;210;4771
19;177;4388
20;190;4051
21;223;3750
22;178;3471
23;206;3223
24;209;3005
25;237;2819
26;213;2660
27;209;2520
28;182;2396
29;192;2290
30;161;2194
31;204;2107
32;255;2031
33;155;1964
34;205;1905
35;206;1852
36;182;1801
37;178;1756
38;183;1712
39;178;1675
40;179;1639
41;163;1605
42;190;1572
43;178;1541
44;169;1512
45;168;1487
46;172;1463
47;167;1440
48;175;1418
49;182;1397
50;162;1377
51;172;1359
52;173;1341
53;163;1323
54;176;1305
55;175;1289
56;163;1275
57;176;1261
58;174;1248
59;168;1237
60;169;1227
61;175;1217
62;161;1207
63;169;1198
64;174;1190
65;157;1183
66;172;1176
67;168;1170
68;167;1164
69;164;1159
70;153;1154
71;167;1149
72;164;1144
73;160;1139
74;164;1134
75;171;1129
76;153;1125
77;165;1121
78;181;1117
79;151;1113
80;165;1109
81;158;1105
82;166;1101
83;163;1097
84;168;1093
85;162;1089
86;168;1085
87;164;1081
88;164;1077
89;154;1073
90;167;1069
91;162;1065
92;161;1061
93;163;1057
94;163;1053
95;160;1049
96;167;1045
97;156;1041
98;170;1037
99;165;1033
100;157;1029
101;162;1025
102;157;1022
103;157;1021
104;164;1020
105;151;1019
106;170;1018
107;157;1017
108;166;1016
109;158;1015
110;154;1014
111;164;1013
112;162;1012
113;156;1011
114;167;1010
115;153;1009
116;164;1008
117;162;1007
118;161;1006
119;202;1005
120;163;1004
121;161;1003
122;173;1002
123;188;1002
124;171;1002
125;172;1002
126;171;1002
127;186;1002
128;177;1002
129;174;1002
130;161;1002
131;170;1002
132;183;1002
133;159;1002
134;179;1002
135;170;1002
136;199;1002
137;191;1002
138;150;1002
139;158;1002
140;163;1002
141;156;1002
142;169;1002
143;154;1002
144;157;1002
145;161;1002
146;157;1002
147;159;1002
148;148;1002
149;160;1002
150;174;1002
151;161;1002
152;161;1002
153;165;1002
154;152;1002
155;172;1002
156;166;1002
157;165;1002
158;162;1002
159;150;1002
160;163;1002
161;156;1002
162;162;1002
163;165;1002
164;158;1002
165;162;1002
166;152;1002
167;162;1002
168;162;1002
169;157;1002
170;168;1002
171;150;1002
172;166;1002
173;165;1002
174;155;1002
175;163;1002
176;177;1002
177;152;1002
178;161;1002
179;153;1002
180;170;1002
181;168;1002
182;154;1002
183;179;1002
184;156;1002
185;163;1002
186;160;1002
187;155;1002
188;170;1002
189;159;1002
190;160;1002
191;168;1002
192;153;1002
193;161;1002
194;156;1002
195;164;1002
196;163;1002
197;155;1002
198;160;1002
199;165;1002
200;163;1002
