tick;time;drops
0;118;44268
1;158;44268
2;157;43922
3;163;43605
4;183;43295
5;169;43005
6;171;42724
7;189;42462
8;184;42197
9;188;41949
10;198;41721
11;193;41499
12;199;41294
13;207;41097
14;202;40905
15;214;40718
16;205;40540
17;220;40369
18;216;40210
19;228;40070
20;221;39924
21;231;39782
22;224;39640
23;232;39501
24;236;39366
25;231;39227
26;238;39092
27;234;38954
28;243;38822
29;236;38698
30;241;38576
31;246;38467
32;240;38355
33;245;38239
34;244;38118
35;243;37996
36;249;37870
37;248;37743
38;247;37615
39;255;37488
40;246;37360
41;256;37234
42;256;37112
43;252;36995
44;250;36886
45;257;36779
46;247;36682
47;256;36589
48;256;36500
49;250;36412
50;260;36330
51;276;36257
52;252;36187
53;255;36117
54;263;36061
55;265;36010
56;251;35965
57;266;35926
58;262;35892
59;250;35864
60;263;35843
61;262;35825
62;255;35807
63;257;35793
64;257;35781
65;261;35773
66;256;35766
67;271;35764
68;265;35763
69;259;35763
70;263;35763
71;273;35763
72;267;35763
73;266;35763
74;270;35763
75;266;35763
76;263;35763
77;265;35763
78;272;35763
79;271;35763
80;259;35763
81;270;35763
82;271;35763
83;268;35763
84;274;35763
85;273;35763
86;272;35763
87;277;35763
88;277;35763
89;270;35763
90;277;35763
91;266;35763
92;270;35763
93;273;35763
94;272;35763
95;269;35763
96;278;35763
97;271;35763
98;272;35763
99;270;35763
100;278;35763
101;278;35763
102;269;35763
103;283;35763
104;280;35763
105;277;35763
106;269;35763
107;276;35763
108;278;35763
109;277;35763
110;264;35763
111;278;35763
112;281;35763
113;278;35763
114;264;35763
115;278;35763
116;278;35763
117;275;35763
118;273;35763
119;281;35763
120;279;35763
121;278;35763
122;267;35763
123;281;35763
124;275;35763
125;274;35763
126;269;35763
127;280;35763
128;280;35763
129;282;35763
130;270;35763
131;274;35763
132;285;35763
133;277;35763
134;272;35763
135;283;35763
136;281;35763
137;279;35763
138;271;35763
139;283;35763
140;280;35763
141;276;35763
142;272;35763
143;276;35763
144;278;35763
145;276;35763
146;267;35763
147;284;35763
148;279;35763
149;274;35763
150;266;35763
151;278;35763
152;281;35763
153;282;35763
154;274;35763
155;279;35763
156;275;35763
157;280;35763
158;273;35763
159;280;35763
160;277;35763
161;272;35763
162;307;35763
163;273;35763
164;284;35763
165;279;35763
166;273;35763
167;320;35763
168;310;35763
169;303;35763
170;291;35763
171;272;35763
172;297;35763
173;272;35763
174;276;35763
175;300;35763
176;285;35763
177;270;35763
178;263;35763
179;271;35763
180;278;35763
181;273;35763
182;267;35763
183;274;35763
184;285;35763
185;271;35763
186;275;35763
187;273;35763
188;281;35763
189;274;35763
190;270;35763
191;276;35763
192;278;35763
193;274;35763
194;271;35763
195;275;35763
196;274;35763
197;272;35763
198;269;35763
199;275;35763
200;278;35763
201;271;35763
202;267;35763
203;276;35763
204;284;35763
205;271;35763
206;268;35763
207;277;35763
208;281;35763
209;270;35763
210;272;35763
211;279;35763
212;280;35763
213;278;35763
214;270;35763
215;277;35763
216;280;35763
217;279;35763
218;275;35763
219;274;35763
220;283;35763
221;273;35763
222;272;35763
223;281;35763
224;282;35763
225;274;35763
226;270;35763
227;277;35763
228;281;35763
229;276;35763
230;266;35763
231;274;35763
232;279;35763
233;271;35763
234;269;35763
235;275;35763
236;282;35763
237;273;35763
238;277;35763
239;284;35763
240;284;35763
241;274;35763
242;269;35763
243;276;35763
244;278;35763
245;272;35763
246;269;35763
247;275;35763
248;279;35763
249;272;35763
250;272;35763
251;275;35763
252;277;35763
253;272;35763
254;271;35763
255;272;35763
256;279;35763
257;273;35763
258;270;35763
259;277;35763
260;276;35763
261;272;35763
262;271;35763
263;275;35763
264;284;35763
265;274;35763
266;274;35763
267;274;35763
268;280;35763
269;273;35763
270;280;35763
271;268;35763
272;285;35763
273;275;35763
274;270;35763
275;276;35763
276;275;35763
277;275;35763
278;270;35763
279;277;35763
280;280;35763
281;278;35763
282;272;35763
283;275;35763
284;277;35763
285;271;35763
286;271;35763
287;273;35763
288;281;35763
289;270;35763
290;264;35763
291;269;35763
292;264;35763
293;263;35763
294;264;35763
295;266;35763
296;289;35763
297;273;35763
298;277;35763
299;277;35763
300;279;35763
