tick;time;drops
0;104;44268
1;150;44268
2;146;43922
3;166;43605
4;142;43295
5;144;43005
6;153;42724
7;167;42462
8;170;42197
9;176;41949
10;180;41721
11;189;41499
12;191;41294
13;189;41097
14;197;40905
15;196;40718
16;200;40540
17;207;40369
18;211;40210
19;212;40070
20;216;39924
21;214;39782
22;225;39640
23;215;39501
24;224;39366
25;221;39227
26;227;39092
27;231;38954
28;226;38822
29;232;38698
30;226;38576
31;234;38467
32;243;38355
33;231;38239
34;241;38118
35;235;37996
36;234;37870
37;244;37743
38;239;37615
39;242;37488
40;246;37360
41;242;37234
42;247;37112
43;247;36995
44;245;36886
45;251;36779
46;250;36682
47;243;36589
48;252;36500
49;254;36412
50;244;36330
51;252;36257
52;253;36187
53;248;36117
54;251;36061
55;263;36010
56;258;35965
57;265;35926
58;265;35892
59;266;35864
60;262;35843
61;267;35825
62;261;35807
63;260;35793
64;267;35781
65;269;35773
66;259;35766
67;270;35764
68;268;35763
69;267;35763
70;259;35763
71;278;35763
72;269;35763
73;260;35763
74;273;35763
75;271;35763
76;271;35763
77;266;35763
78;272;35763
79;275;35763
80;263;35763
81;272;35763
82;274;35763
83;270;35763
84;262;35763
85;277;35763
86;273;35763
87;269;35763
88;267;35763
89;277;35763
90;274;35763
91;264;35763
92;276;35763
93;279;35763
94;273;35763
95;274;35763
96;278;35763
97;278;35763
98;277;35763
99;270;35763
100;275;35763
101;274;35763
102;279;35763
103;270;35763
104;276;35763
105;277;35763
106;271;35763
107;276;35763
108;277;35763
109;281;35763
110;274;35763
111;271;35763
112;280;35763
113;281;35763
114;281;35763
115;269;35763
116;275;35763
117;280;35763
118;277;35763
119;273;35763
120;278;35763
121;281;35763
122;274;35763
123;273;35763
124;282;35763
125;283;35763
126;281;35763
127;273;35763
128;276;35763
129;278;35763
130;277;35763
131;270;35763
132;276;35763
133;283;35763
134;281;35763
135;271;35763
136;280;35763
137;276;35763
138;272;35763
139;272;35763
140;277;35763
141;282;35763
142;284;35763
143;268;35763
144;281;35763
145;275;35763
146;276;35763
147;276;35763
148;278;35763
149;276;35763
150;276;35763
151;269;35763
152;280;35763
153;274;35763
154;279;35763
155;280;35763
156;280;35763
157;276;35763
158;274;35763
159;274;35763
160;276;35763
161;278;35763
162;279;35763
163;271;35763
164;278;35763
165;279;35763
166;279;35763
167;275;35763
168;282;35763
169;276;35763
170;278;35763
171;272;35763
172;279;35763
173;275;35763
174;272;35763
175;275;35763
176;279;35763
177;271;35763
178;275;35763
179;277;35763
180;278;35763
181;278;35763
182;268;35763
183;281;35763
184;284;35763
185;273;35763
186;275;35763
187;276;35763
188;281;35763
189;276;35763
190;270;35763
191;280;35763
192;282;35763
193;277;35763
194;273;35763
195;273;35763
196;281;35763
197;272;35763
198;271;35763
199;280;35763
200;284;35763
201;275;35763
202;268;35763
203;279;35763
204;275;35763
205;281;35763
206;275;35763
207;274;35763
208;281;35763
209;272;35763
210;270;35763
211;279;35763
212;275;35763
213;284;35763
214;272;35763
215;278;35763
216;282;35763
217;272;35763
218;271;35763
219;275;35763
220;282;35763
221;277;35763
222;269;35763
223;280;35763
224;273;35763
225;279;35763
226;275;35763
227;278;35763
228;282;35763
229;273;35763
230;274;35763
231;283;35763
232;274;35763
233;278;35763
234;273;35763
235;276;35763
236;281;35763
237;274;35763
238;270;35763
239;274;35763
240;281;35763
241;284;35763
242;271;35763
243;280;35763
244;281;35763
245;273;35763
246;270;35763
247;272;35763
248;284;35763
249;274;35763
250;274;35763
251;279;35763
252;280;35763
253;282;35763
254;269;35763
255;278;35763
256;277;35763
257;278;35763
258;274;35763
259;278;35763
260;285;35763
261;279;35763
262;270;35763
263;280;35763
264;283;35763
265;275;35763
266;280;35763
267;276;35763
268;282;35763
269;275;35763
270;273;35763
271;280;35763
272;281;35763
273;276;35763
274;270;35763
275;283;35763
276;282;35763
277;290;35763
278;276;35763
279;278;35763
280;283;35763
281;279;35763
282;269;35763
283;274;35763
284;283;35763
285;278;35763
286;271;35763
287;277;35763
288;276;35763
289;276;35763
290;268;35763
291;276;35763
292;280;35763
293;280;35763
294;272;35763
295;280;35763
296;282;35763
297;273;35763
298;273;35763
299;281;35763
300;277;35763
