tick;time;drops
0;118;44268
1;165;44268
2;164;43922
3;187;43605
4;153;43295
5;162;43005
6;166;42724
7;173;42462
8;173;42197
9;178;41949
10;185;41721
11;193;41499
12;199;41294
13;196;41097
14;204;40905
15;203;40718
16;212;40540
17;216;40369
18;216;40210
19;220;40070
20;227;39924
21;218;39782
22;227;39640
23;227;39501
24;238;39366
25;231;39227
26;237;39092
27;236;38954
28;236;38822
29;246;38698
30;238;38576
31;247;38467
32;248;38355
33;240;38239
34;250;38118
35;246;37996
36;248;37870
37;255;37743
38;249;37615
39;252;37488
40;251;37360
41;252;37234
42;255;37112
43;256;36995
44;252;36886
45;257;36779
46;257;36682
47;250;36589
48;258;36500
49;260;36412
50;250;36330
51;261;36257
52;264;36187
53;258;36117
54;260;36061
55;269;36010
56;254;35965
57;263;35926
58;269;35892
59;256;35864
60;249;35843
61;267;35825
62;269;35807
63;258;35793
64;270;35781
65;262;35773
66;263;35766
67;264;35764
68;269;35763
69;264;35763
70;269;35763
71;265;35763
72;270;35763
73;264;35763
74;274;35763
75;266;35763
76;262;35763
77;263;35763
78;270;35763
79;266;35763
80;265;35763
81;267;35763
82;273;35763
83;269;35763
84;270;35763
85;270;35763
86;270;35763
87;264;35763
88;275;35763
89;279;35763
90;271;35763
91;275;35763
92;276;35763
93;277;35763
94;272;35763
95;271;35763
96;278;35763
97;278;35763
98;278;35763
99;268;35763
100;277;35763
101;276;35763
102;277;35763
103;276;35763
104;274;35763
105;274;35763
106;274;35763
107;270;35763
108;281;35763
109;274;35763
110;279;35763
111;272;35763
112;283;35763
113;279;35763
114;275;35763
115;272;35763
116;278;35763
117;278;35763
118;276;35763
119;267;35763
120;282;35763
121;269;35763
122;277;35763
123;268;35763
124;277;35763
125;276;35763
126;279;35763
127;274;35763
128;280;35763
129;273;35763
130;275;35763
131;271;35763
132;278;35763
133;278;35763
134;286;35763
135;273;35763
136;278;35763
137;277;35763
138;277;35763
139;267;35763
140;281;35763
141;274;35763
142;283;35763
143;267;35763
144;279;35763
145;278;35763
146;271;35763
147;279;35763
148;277;35763
149;281;35763
150;269;35763
151;275;35763
152;279;35763
153;278;35763
154;272;35763
155;279;35763
156;279;35763
157;283;35763
158;271;35763
159;277;35763
160;278;35763
161;272;35763
162;273;35763
163;275;35763
164;279;35763
165;273;35763
166;272;35763
167;273;35763
168;367;35763
169;315;35763
170;265;35763
171;271;35763
172;266;35763
173;271;35763
174;261;35763
175;267;35763
176;270;35763
177;269;35763
178;267;35763
179;268;35763
180;268;35763
181;270;35763
182;261;35763
183;270;35763
184;271;35763
185;272;35763
186;269;35763
187;272;35763
188;269;35763
189;269;35763
190;269;35763
191;267;35763
192;274;35763
193;268;35763
194;264;35763
195;269;35763
196;267;35763
197;265;35763
198;264;35763
199;267;35763
200;268;35763
201;269;35763
202;262;35763
203;267;35763
204;269;35763
205;272;35763
206;262;35763
207;264;35763
208;271;35763
209;267;35763
210;265;35763
211;261;35763
212;267;35763
213;271;35763
214;263;35763
215;266;35763
216;269;35763
217;266;35763
218;264;35763
219;264;35763
220;266;35763
221;270;35763
222;262;35763
223;266;35763
224;271;35763
225;266;35763
226;263;35763
227;271;35763
228;266;35763
229;269;35763
230;264;35763
231;270;35763
232;269;35763
233;266;35763
234;269;35763
235;268;35763
236;272;35763
237;269;35763
238;270;35763
239;269;35763
240;269;35763
241;269;35763
242;266;35763
243;269;35763
244;268;35763
245;267;35763
246;262;35763
247;268;35763
248;266;35763
249;274;35763
250;262;35763
251;270;35763
252;267;35763
253;272;35763
254;262;35763
255;269;35763
256;266;35763
257;267;35763
258;260;35763
259;270;35763
260;269;35763
261;268;35763
262;268;35763
263;270;35763
264;269;35763
265;266;35763
266;268;35763
267;268;35763
268;274;35763
269;272;35763
270;263;35763
271;270;35763
272;271;35763
273;269;35763
274;267;35763
275;268;35763
276;269;35763
277;266;35763
278;263;35763
279;259;35763
280;271;35763
281;268;35763
282;264;35763
283;270;35763
284;271;35763
285;266;35763
286;266;35763
287;267;35763
288;271;35763
289;265;35763
290;264;35763
291;267;35763
292;270;35763
293;262;35763
294;265;35763
295;271;35763
296;267;35763
297;274;35763
298;264;35763
299;270;35763
300;274;35763
