tick;time;drops
0;121;44268
1;165;44268
2;166;43922
3;188;43605
4;156;43295
5;167;43005
6;172;42724
7;176;42462
8;181;42197
9;185;41949
10;192;41721
11;196;41499
12;200;41294
13;199;41097
14;206;40905
15;200;40718
16;206;40540
17;216;40369
18;214;40210
19;223;40070
20;229;39924
21;220;39782
22;232;39640
23;221;39501
24;234;39366
25;230;39227
26;243;39092
27;243;38954
28;233;38822
29;247;38698
30;240;38576
31;246;38467
32;246;38355
33;242;38239
34;250;38118
35;244;37996
36;247;37870
37;254;37743
38;246;37615
39;253;37488
40;260;37360
41;252;37234
42;261;37112
43;256;36995
44;248;36886
45;254;36779
46;256;36682
47;250;36589
48;260;36500
49;263;36412
50;249;36330
51;259;36257
52;287;36187
53;255;36117
54;260;36061
55;262;36010
56;262;35965
57;260;35926
58;269;35892
59;259;35864
60;258;35843
61;268;35825
62;269;35807
63;259;35793
64;268;35781
65;268;35773
66;263;35766
67;267;35764
68;272;35763
69;267;35763
70;263;35763
71;269;35763
72;264;35763
73;262;35763
74;271;35763
75;269;35763
76;269;35763
77;261;35763
78;280;35763
79;269;35763
80;265;35763
81;268;35763
82;269;35763
83;264;35763
84;265;35763
85;273;35763
86;279;35763
87;274;35763
88;265;35763
89;278;35763
90;273;35763
91;267;35763
92;272;35763
93;276;35763
94;277;35763
95;271;35763
96;270;35763
97;277;35763
98;275;35763
99;262;35763
100;279;35763
101;276;35763
102;278;35763
103;273;35763
104;285;35763
105;280;35763
106;271;35763
107;272;35763
108;271;35763
109;275;35763
110;277;35763
111;271;35763
112;279;35763
113;271;35763
114;276;35763
115;273;35763
116;274;35763
117;281;35763
118;275;35763
119;270;35763
120;279;35763
121;280;35763
122;282;35763
123;269;35763
124;282;35763
125;280;35763
126;279;35763
127;279;35763
128;276;35763
129;276;35763
130;272;35763
131;273;35763
132;282;35763
133;277;35763
134;273;35763
135;269;35763
136;276;35763
137;280;35763
138;277;35763
139;273;35763
140;283;35763
141;278;35763
142;283;35763
143;266;35763
144;279;35763
145;278;35763
146;276;35763
147;276;35763
148;278;35763
149;275;35763
150;271;35763
151;265;35763
152;282;35763
153;274;35763
154;280;35763
155;270;35763
156;281;35763
157;275;35763
158;276;35763
159;272;35763
160;279;35763
161;273;35763
162;277;35763
163;270;35763
164;278;35763
165;277;35763
166;275;35763
167;265;35763
168;282;35763
169;277;35763
170;277;35763
171;273;35763
172;280;35763
173;275;35763
174;266;35763
175;280;35763
176;275;35763
177;271;35763
178;271;35763
179;276;35763
180;280;35763
181;275;35763
182;268;35763
183;278;35763
184;277;35763
185;279;35763
186;271;35763
187;279;35763
188;284;35763
189;274;35763
190;274;35763
191;276;35763
192;281;35763
193;277;35763
194;267;35763
195;279;35763
196;279;35763
197;276;35763
198;272;35763
199;279;35763
200;280;35763
201;277;35763
202;267;35763
203;276;35763
204;277;35763
205;277;35763
206;266;35763
207;278;35763
208;281;35763
209;273;35763
210;272;35763
211;276;35763
212;277;35763
213;273;35763
214;271;35763
215;280;35763
216;281;35763
217;273;35763
218;266;35763
219;279;35763
220;278;35763
221;278;35763
222;270;35763
223;275;35763
224;283;35763
225;275;35763
226;269;35763
227;280;35763
228;279;35763
229;279;35763
230;274;35763
231;281;35763
232;285;35763
233;279;35763
234;274;35763
235;278;35763
236;284;35763
237;283;35763
238;265;35763
239;281;35763
240;274;35763
241;272;35763
242;273;35763
243;278;35763
244;281;35763
245;275;35763
246;271;35763
247;273;35763
248;282;35763
249;273;35763
250;267;35763
251;277;35763
252;278;35763
253;279;35763
254;266;35763
255;276;35763
256;284;35763
257;273;35763
258;276;35763
259;274;35763
260;281;35763
261;281;35763
262;275;35763
263;280;35763
264;275;35763
265;271;35763
266;273;35763
267;276;35763
268;289;35763
269;273;35763
270;268;35763
271;279;35763
272;282;35763
273;276;35763
274;271;35763
275;289;35763
276;287;35763
277;276;35763
278;275;35763
279;279;35763
280;288;35763
281;275;35763
282;275;35763
283;279;35763
284;277;35763
285;275;35763
286;273;35763
287;272;35763
288;281;35763
289;278;35763
290;273;35763
291;275;35763
292;278;35763
293;280;35763
294;265;35763
295;275;35763
296;283;35763
297;278;35763
298;270;35763
299;274;35763
300;281;35763
