tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;184;98;86;44268;16;44;22;10;12;0;49
1;152;50;94;44268;11;22;8;8;13;34;23
2;162;49;113;43922;9;22;7;10;12;24;53
3;151;47;104;43605;9;20;8;12;24;18;30
4;102;37;65;43295;8;15;6;9;9;18;18
5;111;41;69;43005;9;16;6;10;10;18;19
6;103;38;65;42724;8;15;5;10;10;15;18
7;100;40;60;42462;9;16;6;9;9;15;16
8;107;44;63;42197;9;18;7;9;10;14;17
9;108;44;64;41949;8;18;8;9;13;12;18
10;136;48;88;41721;9;20;9;10;13;12;41
11;94;37;56;41499;8;14;6;8;10;10;15
12;90;37;53;41294;8;14;6;8;9;11;14
13;89;38;51;41097;9;14;6;8;9;9;14
14;86;37;49;40905;8;13;6;7;8;9;13
15;90;41;49;40718;9;15;7;8;8;8;13
16;89;40;49;40540;9;15;7;8;9;8;14
17;88;38;50;40369;8;14;6;9;9;7;14
18;82;37;45;40210;8;13;6;7;8;7;12
19;102;42;60;40070;9;16;7;9;18;7;13
20;82;36;46;39924;8;13;6;8;9;6;12
21;85;37;47;39782;8;14;7;8;8;7;13
22;85;38;46;39640;8;14;7;8;8;6;13
23;84;38;46;39501;8;14;6;8;8;6;12
24;79;36;42;39366;8;13;6;7;7;6;11
25;85;41;44;39227;9;15;7;8;8;6;12
26;81;36;44;39092;8;13;6;8;8;6;11
27;83;37;46;38954;8;14;7;8;8;6;12
28;89;38;51;38822;8;14;7;8;11;6;15
29;92;44;48;38698;9;17;9;8;11;6;13
30;98;47;51;38576;9;19;10;8;12;6;14
31;97;44;53;38467;8;18;9;9;12;6;15
32;95;44;50;38355;8;18;9;8;11;6;15
33;95;50;44;38239;9;26;7;7;8;7;11
34;83;45;38;38118;9;16;11;8;7;2;11
35;78;39;38;37996;9;14;7;8;7;2;11
36;78;38;40;37870;8;13;7;8;7;2;12
37;78;38;40;37743;8;14;7;8;7;2;11
38;77;37;40;37615;8;14;7;8;7;2;12
39;72;37;35;37488;8;13;7;6;7;2;10
40;78;42;35;37360;10;16;7;6;7;2;10
41;72;36;36;37234;8;13;7;7;7;2;11
42;76;39;37;37112;8;14;7;7;7;2;11
43;75;37;37;36995;8;13;7;7;7;1;11
44;76;39;37;36886;9;14;7;7;7;2;11
45;70;36;34;36779;8;13;7;6;7;1;10
46;84;41;42;36682;10;15;7;7;14;1;11
47;74;38;36;36589;8;14;7;7;7;1;11
48;70;37;33;36500;8;13;7;6;6;1;10
49;75;42;33;36412;10;16;7;6;6;1;10
50;69;36;32;36330;8;13;7;6;6;1;10
51;72;38;34;36257;8;14;7;6;6;1;10
52;74;38;36;36187;8;14;7;7;7;1;11
53;75;38;37;36117;8;13;7;8;7;1;11
54;73;37;36;36061;8;13;7;8;7;0;11
55;77;39;37;36010;9;15;7;8;7;0;11
56;74;37;36;35965;8;13;7;7;7;0;11
57;73;39;34;35926;9;14;7;7;7;0;11
58;74;40;33;35892;9;15;7;7;6;0;11
59;72;38;33;35864;9;14;7;6;6;0;10
60;83;39;44;35843;8;14;7;8;13;0;12
61;83;43;40;35825;8;17;9;7;9;0;13
62;87;49;38;35807;10;20;10;6;10;0;12
63;87;47;40;35793;9;19;10;7;7;0;16
64;86;44;41;35781;8;17;10;7;8;0;16
65;88;45;42;35773;9;18;10;8;7;0;17
66;94;48;46;35766;9;19;10;7;18;0;11
67;68;37;31;35764;8;13;7;6;7;0;10
68;76;41;34;35763;9;16;7;7;6;0;11
69;71;37;34;35763;8;13;7;7;7;0;11
70;72;39;33;35763;8;14;7;7;7;0;11
71;70;38;31;35763;8;14;7;6;6;0;10
72;70;38;32;35763;8;13;7;6;6;0;10
73;72;39;33;35763;9;14;7;7;7;0;11
74;69;37;31;35763;8;13;7;6;6;0;10
75;76;41;34;35763;9;15;7;7;6;0;11
76;71;38;33;35763;8;14;7;6;6;0;11
77;73;38;35;35763;9;13;7;7;7;0;11
78;71;37;34;35763;8;13;7;7;7;0;11
79;73;39;34;35763;9;14;7;7;7;0;11
80;69;37;31;35763;8;13;7;6;6;0;11
81;75;43;32;35763;10;16;8;6;6;0;11
82;68;36;32;35763;8;13;7;6;6;0;11
83;76;38;38;35763;9;14;7;8;7;0;12
84;69;37;32;35763;8;13;7;6;6;0;11
85;74;40;34;35763;9;15;7;7;6;0;11
86;73;39;34;35763;9;14;7;7;6;0;11
87;81;45;36;35763;8;13;14;7;8;0;12
88;70;36;33;35763;8;13;7;6;7;0;11
89;74;42;32;35763;10;16;8;6;6;0;11
90;69;36;33;35763;8;13;7;6;6;0;11
91;76;39;37;35763;9;14;7;8;7;0;12
92;68;37;31;35763;8;13;7;6;6;0;11
93;75;41;34;35763;9;14;8;7;7;0;11
94;71;39;32;35763;9;14;7;6;6;0;11
95;71;36;34;35763;8;13;7;7;6;0;12
96;73;38;35;35763;8;13;8;7;6;0;12
97;79;40;39;35763;9;15;7;8;7;0;12
98;67;37;30;35763;8;13;7;6;6;0;11
99;75;38;36;35763;9;14;7;7;6;0;12
100;75;40;35;35763;9;15;7;7;7;0;12
101;69;37;32;35763;8;13;7;6;6;0;11
102;74;42;32;35763;10;15;7;6;6;0;11
103;70;36;34;35763;8;13;7;7;6;0;12
104;68;36;32;35763;8;13;7;6;6;0;11
105;73;40;33;35763;9;14;7;6;6;0;11
106;71;36;35;35763;8;13;7;7;7;0;12
107;83;39;44;35763;8;15;7;8;7;0;19
108;88;45;43;35763;9;18;9;8;12;0;14
109;84;44;40;35763;8;18;9;7;12;0;12
110;89;48;41;35763;9;19;10;7;7;0;18
111;84;43;40;35763;8;17;9;7;12;0;12
112;97;49;48;35763;9;20;10;8;18;0;12
113;76;40;36;35763;9;15;7;7;7;0;12
114;73;37;36;35763;8;13;7;7;6;0;12
115;70;38;32;35763;8;14;7;6;6;0;11
116;73;41;32;35763;10;15;7;6;6;0;11
117;69;36;33;35763;7;12;7;7;6;0;11
118;71;36;35;35763;8;13;7;7;7;0;12
