tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;184;105;78;44268;22;43;20;9;13;0;42
1;143;48;88;44268;11;20;8;8;15;20;26
2;154;83;69;43922;10;58;7;10;11;14;22
3;136;42;94;43605;9;16;6;11;20;13;33
4;97;37;59;43295;8;14;5;9;9;12;17
5;100;39;60;43005;9;14;6;10;10;11;18
6;93;39;54;42724;9;14;6;9;9;10;15
7;92;39;53;42462;9;14;6;8;9;10;15
8;97;37;59;42197;8;13;6;9;12;9;18
9;111;49;62;41949;9;20;9;9;13;9;19
10;118;67;51;41721;10;38;8;8;10;8;14
11;91;41;50;41499;9;15;6;8;8;7;14
12;86;38;48;41294;8;13;6;8;8;7;14
13;91;40;50;41097;9;14;6;9;9;6;15
14;87;40;47;40905;9;14;6;8;8;6;13
15;86;41;45;40718;9;14;7;8;8;5;13
16;86;40;46;40540;9;14;7;8;8;5;13
17;85;39;46;40369;9;14;6;8;8;5;13
18;95;37;58;40210;8;13;6;9;21;4;13
19;84;40;44;40070;9;14;7;8;8;4;12
20;80;38;42;39924;8;12;7;7;7;6;12
21;83;42;41;39782;9;15;7;8;7;4;11
22;82;39;42;39640;9;13;7;8;8;4;12
23;81;38;43;39501;8;13;6;8;8;4;12
24;77;37;39;39366;8;12;7;7;7;4;11
25;83;46;37;39227;10;16;8;7;7;4;10
26;78;37;41;39092;8;12;7;8;7;4;11
27;90;40;50;38954;8;14;7;8;11;4;15
28;91;45;46;38822;9;16;9;8;10;4;14
29;96;48;48;38698;9;18;10;8;11;4;14
30;94;48;46;38576;9;18;9;7;11;4;14
31;95;54;41;38467;9;25;9;8;8;4;11
32;78;38;40;38355;8;12;7;8;7;4;11
33;80;39;41;38239;9;13;7;8;7;5;11
34;74;38;36;38118;8;13;7;6;7;2;10
35;78;42;36;37996;10;14;7;7;7;3;10
36;75;37;38;37870;8;12;7;7;7;3;11
37;76;39;37;37743;9;13;7;7;7;3;11
38;76;39;37;37615;8;13;7;7;7;3;11
39;79;40;38;37488;9;13;7;7;7;2;11
40;78;38;40;37360;9;13;7;8;7;3;11
41;76;39;37;37234;9;13;7;7;7;2;11
42;75;38;37;37112;8;12;7;7;7;2;10
43;74;38;36;36995;8;12;7;7;7;2;10
44;85;48;37;36886;9;13;15;7;8;2;11
45;71;37;34;36779;8;12;7;6;6;2;10
46;76;43;33;36682;10;15;7;6;6;2;10
47;72;37;35;36589;8;12;7;7;6;1;10
48;72;39;33;36500;9;13;7;6;6;1;10
49;77;43;34;36412;10;15;7;6;6;1;10
50;71;36;35;36330;8;12;7;7;6;1;10
51;75;38;37;36257;8;12;7;8;7;1;11
52;77;40;37;36187;9;14;7;8;7;1;11
53;76;39;36;36117;9;13;7;8;6;1;11
54;69;37;32;36061;8;12;7;6;6;1;10
55;75;42;32;36010;10;14;8;6;6;1;10
56;70;36;33;35965;8;12;7;7;6;1;10
57;80;40;39;35926;9;14;7;6;10;0;12
