tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;159;83;75;44268
1;416;35;274;44268
2;237;26;156;43922
3;313;105;158;43605
4;230;42;138;43295
5;222;31;142;43005
6;217;29;134;42724
7;213;30;133;42462
8;209;25;133;42197
9;203;25;128;41949
10;205;30;124;41721
11;200;31;119;41499
12;256;31;175;41294
13;189;29;113;41097
14;191;29;113;40905
15;188;29;110;40718
16;192;30;112;40540
17;188;30;108;40369
18;186;29;107;40210
19;185;31;105;40070
20;187;30;109;39924
21;185;30;106;39782
22;187;29;109;39640
23;185;31;104;39501
24;232;38;140;39366
25;181;28;106;39227
26;173;29;98;39092
27;179;28;101;38954
28;172;24;101;38822
29;181;30;100;38698
30;170;24;98;38576
31;182;30;100;38467
32;178;29;100;38355
33;178;29;101;38239
34;161;29;85;38118
35;171;29;88;37996
36;165;30;87;37870
37;163;30;84;37743
38;222;95;75;37615
39;161;29;86;37488
40;162;30;83;37360
41;168;27;84;37234
42;161;29;81;37112
43;166;29;85;36995
44;156;24;83;36886
45;162;28;81;36779
46;161;29;81;36682
47;160;30;80;36589
48;160;28;83;36500
49;162;29;81;36412
50;158;30;80;36330
51;156;30;76;36257
52;211;29;130;36187
53;150;30;76;36117
54;156;29;78;36061
55;151;28;75;36010
56;155;27;77;35965
57;154;28;77;35926
58;151;29;73;35892
59;144;29;64;35864
60;149;29;66;35843
61;146;30;64;35825
62;145;29;65;35807
63;146;29;65;35793
64;147;29;67;35781
65;150;33;65;35773
66;144;31;62;35766
67;144;24;65;35764
68;98;26;15;35763
69;159;37;18;35763
70;187;81;13;35763
71;135;26;16;35763
72;147;30;13;35763
73;140;27;15;35763
74;144;25;18;35763
75;142;29;15;35763
76;143;25;17;35763
77;142;29;15;35763
78;140;25;13;35763
79;149;31;14;35763
80;140;28;16;35763
81;147;30;14;35763
82;142;29;14;35763
83;149;29;14;35763
84;147;30;15;35763
85;141;29;14;35763
86;149;32;14;35763
87;139;28;16;35763
88;191;25;13;35763
89;138;24;13;35763
90;150;31;13;35763
91;139;29;13;35763
92;149;29;15;35763
93;140;29;13;35763
94;148;30;13;35763
95;148;29;15;35763
96;145;33;15;35763
97;146;29;13;35763
98;142;24;17;35763
99;141;29;13;35763
100;144;25;13;35763
101;140;22;13;35763
102;149;31;13;35763
103;137;24;13;35763
104;148;31;13;35763
105;138;28;14;35763
106;144;29;15;35763
107;203;36;63;35763
108;133;28;15;35763
109;141;25;13;35763
110;142;29;13;35763
111;147;30;13;35763
112;144;28;15;35763
113;141;29;13;35763
114;148;30;14;35763
115;142;29;13;35763
116;147;30;13;35763
117;138;26;16;35763
118;144;26;17;35763
119;141;27;15;35763
120;148;30;15;35763
121;141;29;14;35763
122;137;32;15;35763
123;120;24;17;35763
124;121;27;12;35763
125;127;25;13;35763
126;123;27;12;35763
127;129;32;14;35763
128;173;23;13;35763
129;121;26;13;35763
130;124;25;13;35763
131;131;29;15;35763
132;118;25;14;35763
133;125;25;13;35763
134;127;29;13;35763
135;122;27;14;35763
136;126;27;16;35763
137;127;24;18;35763
138;120;24;12;35763
139;126;29;13;35763
140;125;29;15;35763
141;123;27;13;35763
142;131;28;15;35763
143;119;26;14;35763
144;133;29;15;35763
145;124;25;17;35763
146;125;25;17;35763
147;119;25;13;35763
148;130;33;15;35763
149;124;25;17;35763
150;124;25;12;35763
151;133;29;18;35763
152;163;23;16;35763
153;127;28;14;35763
154;129;29;15;35763
155;120;25;14;35763
156;133;29;15;35763
157;120;25;14;35763
158;132;30;14;35763
159;120;24;13;35763
160;127;28;13;35763
161;124;24;13;35763
162;128;28;13;35763
163;123;24;13;35763
164;127;27;14;35763
165;129;29;15;35763
166;127;27;16;35763
167;125;25;16;35763
168;133;31;16;35763
169;135;29;15;35763
170;119;26;14;35763
171;132;29;15;35763
172;122;26;15;35763
173;126;27;15;35763
174;133;30;16;35763
175;120;24;15;35763
176;184;30;14;35763
177;121;26;15;35763
178;131;29;14;35763
179;125;29;15;35763
180;124;27;12;35763
181;128;26;14;35763
182;121;27;13;35763
183;126;26;13;35763
184;126;27;14;35763
185;131;29;15;35763
186;120;28;13;35763
187;133;30;14;35763
188;121;25;16;35763
189;129;28;13;35763
190;131;30;15;35763
191;120;25;15;35763
192;133;36;14;35763
193;124;25;18;35763
194;128;31;14;35763
195;120;26;15;35763
196;131;30;14;35763
197;124;29;15;35763
198;127;31;16;35763
199;122;24;13;35763
200;149;41;25;35763
201;124;26;19;35763
202;176;29;15;35763
203;123;28;15;35763
204;133;29;15;35763
205;122;26;14;35763
206;130;28;13;35763
207;128;27;15;35763
208;134;29;16;35763
209;119;26;14;35763
210;134;29;15;35763
211;120;26;13;35763
212;126;25;12;35763
213;125;25;12;35763
214;129;28;14;35763
215;145;42;17;35763
216;127;31;15;35763
217;126;27;15;35763
218;129;25;18;35763
219;121;26;16;35763
220;129;28;15;35763
221;130;30;14;35763
222;125;26;16;35763
223;122;26;12;35763
224;123;25;12;35763
225;128;28;13;35763
226;124;27;15;35763
227;123;27;13;35763
228;183;86;14;35763
229;117;25;14;35763
230;130;33;14;35763
231;122;26;13;35763
232;123;25;12;35763
233;130;29;13;35763
234;124;28;15;35763
235;122;25;12;35763
236;124;25;13;35763
237;128;27;14;35763
238;123;27;15;35763
239;126;27;14;35763
240;121;25;15;35763
241;126;27;15;35763
242;129;27;17;35763
243;120;25;13;35763
244;122;27;13;35763
245;134;30;14;35763
246;120;25;16;35763
247;125;28;15;35763
248;121;27;13;35763
249;128;34;15;35763
250;116;24;12;35763
251;125;25;13;35763
252;123;25;13;35763
253;123;24;13;35763
254;128;28;13;35763
255;124;28;14;35763
256;183;37;61;35763
257;107;26;13;35763
258;128;25;17;35763
259;126;26;13;35763
260;130;27;17;35763
261;121;27;16;35763
262;127;28;13;35763
263;130;28;17;35763
264;121;26;14;35763
265;132;28;16;35763
266;120;26;15;35763
267;127;27;16;35763
268;123;24;13;35763
269;128;26;15;35763
270;121;26;14;35763
271;128;28;16;35763
272;122;29;14;35763
273;132;30;14;35763
274;120;25;13;35763
275;128;28;14;35763
276;123;27;15;35763
277;127;30;13;35763
278;122;26;14;35763
279;125;27;13;35763
280;127;24;19;35763
281;123;26;18;35763
282;124;28;14;35763
283;127;24;14;35763
284;138;33;19;35763
285;159;64;14;35763
286;124;25;17;35763
287;123;26;17;35763
288;127;29;13;35763
289;123;26;16;35763
290;128;28;15;35763
291;122;26;16;35763
292;128;27;15;35763
293;123;24;18;35763
294;125;29;14;35763
295;123;25;13;35763
296;129;29;14;35763
297;121;25;16;35763
298;123;24;14;35763
299;122;27;13;35763
300;129;28;16;35763
